T Cv
0.620390 1.500829
0.619770 1.500845
0.619150 1.500876
0.618531 1.500912
0.617913 1.500874
0.617295 1.500846
0.616677 1.500863
0.616061 1.500825
0.615445 1.500878
0.614829 1.500885
0.614214 1.500818
0.613600 1.500822
0.612987 1.500872
0.612374 1.500906
0.611761 1.500880
0.611149 1.500840
0.610538 1.500855
0.609928 1.500870
0.609318 1.500922
0.608709 1.500987
0.608100 1.500920
0.607492 1.500895
0.606884 1.500930
0.606277 1.500913
0.605671 1.500884
0.605065 1.500897
0.604460 1.500863
0.603856 1.500841
0.603252 1.500856
0.602649 1.500895
0.602046 1.500975
0.601444 1.500953
0.600843 1.500840
0.600242 1.500844
0.599642 1.500956
0.599042 1.500982
0.598443 1.500940
0.597844 1.500924
0.597247 1.500924
0.596649 1.500900
0.596053 1.500856
0.595457 1.500851
0.594861 1.500902
0.594266 1.500975
0.593672 1.500960
0.593078 1.500961
0.592485 1.501013
0.591893 1.500959
0.591301 1.500902
0.590710 1.500921
0.590119 1.500918
0.589529 1.500946
0.588939 1.500986
0.588350 1.500975
0.587762 1.501006
0.587174 1.501045
0.586587 1.500974
0.586000 1.500902
0.585414 1.500859
0.584829 1.500865
0.584244 1.500906
0.583660 1.500945
0.583076 1.500905
0.582493 1.500857
0.581911 1.500884
0.581329 1.500905
0.580747 1.500920
0.580167 1.500953
0.579587 1.500941
0.579007 1.500878
0.578428 1.500847
0.577850 1.500907
0.577272 1.500951
0.576694 1.500906
0.576118 1.500840
0.575542 1.500823
0.574966 1.500824
0.574391 1.500827
0.573817 1.500847
0.573243 1.500775
0.572670 1.500777
0.572097 1.500848
0.571525 1.500836
0.570953 1.500825
0.570382 1.500892
0.569812 1.500902
0.569242 1.500805
0.568673 1.500768
0.568104 1.500822
0.567536 1.500850
0.566969 1.500852
0.566402 1.500931
0.565835 1.500936
0.565269 1.500792
0.564704 1.500728
0.564139 1.500767
0.563575 1.500801
0.563012 1.500804
0.562449 1.500814
0.561886 1.500821
0.561324 1.500833
0.560763 1.500911
0.560202 1.500918
0.559642 1.500885
0.559082 1.500924
0.558523 1.500985
0.557965 1.500957
0.557407 1.500906
0.556850 1.500884
0.556293 1.500913
0.555736 1.500935
0.555181 1.500925
0.554625 1.500909
0.554071 1.500909
0.553517 1.500913
0.552963 1.500871
0.552410 1.500877
0.551858 1.500875
0.551306 1.500822
0.550755 1.500786
0.550204 1.500849
0.549654 1.500870
0.549104 1.500829
0.548555 1.500862
0.548006 1.500934
0.547458 1.500937
0.546911 1.500898
0.546364 1.500909
0.545818 1.500982
0.545272 1.501021
0.544727 1.500989
0.544182 1.501009
0.543638 1.501023
0.543094 1.500990
0.542551 1.500935
0.542008 1.500853
0.541466 1.500852
0.540925 1.500899
0.540384 1.500924
0.539844 1.500960
0.539304 1.501040
0.538764 1.501137
0.538226 1.501089
0.537687 1.500924
0.537150 1.500877
0.536613 1.500900
0.536076 1.500965
0.535540 1.501008
0.535004 1.500971
0.534469 1.500961
0.533935 1.500959
0.533401 1.500932
0.532868 1.500992
0.532335 1.501051
0.531802 1.501055
0.531271 1.500989
0.530739 1.500913
0.530209 1.500882
0.529678 1.500859
0.529149 1.500924
0.528620 1.501009
0.528091 1.501057
0.527563 1.501016
0.527035 1.500934
0.526508 1.500891
0.525982 1.500871
0.525456 1.500890
0.524930 1.500934
0.524405 1.500944
0.523881 1.501004
0.523357 1.501004
0.522834 1.500978
0.522311 1.500983
0.521789 1.500939
0.521267 1.500907
0.520746 1.500977
0.520225 1.501022
0.519705 1.500957
0.519185 1.500864
0.518666 1.500860
0.518147 1.500887
0.517629 1.500939
0.517111 1.501038
0.516594 1.500969
0.516078 1.500858
0.515561 1.500872
0.515046 1.500892
0.514531 1.500944
0.514016 1.501018
0.513502 1.500977
0.512989 1.500921
0.512476 1.500917
0.511963 1.500914
0.511451 1.500938
0.510940 1.500953
0.510429 1.500958
0.509919 1.500945
0.509409 1.500935
0.508899 1.500989
0.508390 1.501043
0.507882 1.501039
0.507374 1.500986
0.506867 1.500965
0.506360 1.500916
0.505853 1.500894
0.505348 1.500961
0.504842 1.500986
0.504337 1.500943
0.503833 1.500938
0.503329 1.500954
0.502826 1.500921
0.502323 1.500987
0.501821 1.500980
0.501319 1.500971
0.500818 1.500999
0.500317 1.500985
0.499816 1.500952
0.499317 1.500967
0.498817 1.500999
0.498319 1.500986
0.497820 1.500960
0.497322 1.500931
0.496825 1.500977
0.496328 1.501028
0.495832 1.501038
0.495336 1.500998
0.494841 1.500959
0.494346 1.500965
0.493852 1.500980
0.493358 1.501044
0.492864 1.501058
0.492371 1.500986
0.491879 1.500948
0.491387 1.500981
0.490896 1.501044
0.490405 1.501027
0.489915 1.500959
0.489425 1.501012
0.488935 1.501071
0.488446 1.501027
0.487958 1.500966
0.487470 1.500999
0.486982 1.501056
0.486495 1.501107
0.486009 1.501073
0.485523 1.501035
0.485037 1.501066
0.484552 1.501076
0.484068 1.501049
0.483584 1.501030
0.483100 1.501019
0.482617 1.500983
0.482134 1.500964
0.481652 1.501008
0.481171 1.501086
0.480689 1.501068
0.480209 1.501072
0.479729 1.501124
0.479249 1.501098
0.478770 1.500999
0.478291 1.500971
0.477813 1.500982
0.477335 1.500951
0.476857 1.501016
0.476381 1.501096
0.475904 1.501106
0.475428 1.501075
0.474953 1.500982
0.474478 1.500962
0.474003 1.501007
0.473529 1.500954
0.473056 1.500894
0.472583 1.500942
0.472110 1.500992
0.471638 1.501054
0.471166 1.501094
0.470695 1.500972
0.470225 1.500996
0.469754 1.501069
0.469285 1.500998
0.468815 1.500960
0.468347 1.500980
0.467878 1.500955
0.467410 1.500947
0.466943 1.501067
0.466476 1.501165
0.466009 1.501118
0.465543 1.501063
0.465078 1.501008
0.464613 1.500985
0.464148 1.501003
0.463684 1.500990
0.463220 1.500955
0.462757 1.501010
0.462294 1.501043
0.461832 1.501044
0.461370 1.501062
0.460909 1.501093
0.460448 1.501069
0.459988 1.501095
0.459528 1.501178
0.459068 1.501138
0.458609 1.501060
0.458150 1.501064
0.457692 1.501004
0.457235 1.501014
0.456777 1.501156
0.456321 1.501207
0.455864 1.501143
0.455408 1.501053
0.454953 1.501043
0.454498 1.501132
0.454043 1.501130
0.453589 1.501091
0.453136 1.501125
0.452683 1.501040
0.452230 1.500976
0.451778 1.501037
0.451326 1.501083
0.450875 1.501029
0.450424 1.501064
0.449973 1.501129
0.449523 1.501100
0.449074 1.501043
0.448625 1.500983
0.448176 1.500921
0.447728 1.500990
0.447280 1.501065
0.446833 1.501039
0.446386 1.501012
0.445940 1.501047
0.445494 1.501063
0.445048 1.501100
0.444603 1.501160
0.444159 1.501170
0.443715 1.501130
0.443271 1.501095
0.442828 1.501177
0.442385 1.501180
0.441942 1.501084
0.441500 1.501024
0.441059 1.501029
0.440618 1.501087
0.440177 1.501119
0.439737 1.501058
0.439297 1.501088
0.438858 1.501174
0.438419 1.501136
0.437981 1.501049
0.437543 1.501015
0.437105 1.501106
0.436668 1.501136
0.436231 1.501225
0.435795 1.501292
0.435359 1.501227
0.434924 1.501099
0.434489 1.501107
0.434055 1.501151
0.433621 1.501190
0.433187 1.501176
0.432754 1.501035
0.432321 1.500931
0.431889 1.500967
0.431457 1.500983
0.431025 1.501008
0.430594 1.501092
0.430164 1.501177
0.429734 1.501117
0.429304 1.501040
0.428875 1.501121
0.428446 1.501233
0.428017 1.501160
0.427589 1.501086
0.427162 1.501136
0.426734 1.501126
0.426308 1.501073
0.425881 1.501082
0.425456 1.501165
0.425030 1.501173
0.424605 1.501201
0.424180 1.501128
0.423756 1.501036
0.423332 1.501085
0.422909 1.501098
0.422486 1.501038
0.422064 1.500948
0.421642 1.500963
0.421220 1.500994
0.420799 1.500981
0.420378 1.501050
0.419958 1.501134
0.419538 1.501105
0.419118 1.501092
0.418699 1.501082
0.418280 1.501099
0.417862 1.501166
0.417444 1.501208
0.417027 1.501228
0.416610 1.501238
0.416193 1.501122
0.415777 1.501070
0.415361 1.501286
0.414946 1.501311
0.414531 1.501223
0.414116 1.501283
0.413702 1.501254
0.413289 1.501187
0.412875 1.501053
0.412462 1.501011
0.412050 1.501169
0.411638 1.501259
0.411226 1.501222
0.410815 1.501180
0.410404 1.501241
0.409994 1.501250
0.409584 1.501196
0.409174 1.501143
0.408765 1.501142
0.408356 1.501156
0.407948 1.501195
0.407540 1.501231
0.407132 1.501258
0.406725 1.501210
0.406319 1.501061
0.405912 1.501047
0.405506 1.501110
0.405101 1.501112
0.404696 1.501145
0.404291 1.501153
0.403887 1.501140
0.403483 1.501159
0.403079 1.501201
0.402676 1.501174
0.402274 1.501116
0.401871 1.501099
0.401469 1.501231
0.401068 1.501234
0.400667 1.501194
0.400266 1.501149
0.399866 1.501082
0.399466 1.501104
0.399067 1.501200
0.398668 1.501256
0.398269 1.501217
0.397871 1.501150
0.397473 1.501085
0.397075 1.501146
0.396678 1.501217
0.396282 1.501205
0.395885 1.501116
0.395489 1.501018
0.395094 1.501134
0.394699 1.501313
0.394304 1.501291
0.393910 1.501214
0.393516 1.501257
0.393122 1.501222
0.392729 1.501156
0.392337 1.501124
0.391944 1.501152
0.391552 1.501138
0.391161 1.501138
0.390770 1.501149
0.390379 1.501122
0.389988 1.501173
0.389598 1.501287
0.389209 1.501304
0.388820 1.501220
0.388431 1.501195
0.388042 1.501205
0.387654 1.501227
0.387267 1.501247
0.386879 1.501112
0.386492 1.501006
0.386106 1.501091
0.385720 1.501186
0.385334 1.501196
0.384949 1.501195
0.384564 1.501230
0.384179 1.501208
0.383795 1.501165
0.383411 1.501153
0.383028 1.501173
0.382645 1.501166
0.382262 1.501186
0.381880 1.501238
0.381498 1.501239
0.381117 1.501241
0.380735 1.501206
0.380355 1.501132
0.379974 1.501141
0.379594 1.501230
0.379215 1.501287
0.378836 1.501248
0.378457 1.501127
0.378078 1.501091
0.377700 1.501138
0.377323 1.501192
0.376945 1.501199
0.376568 1.501200
0.376192 1.501154
0.375816 1.501189
0.375440 1.501195
0.375064 1.501175
0.374689 1.501158
0.374315 1.501180
0.373940 1.501268
0.373566 1.501344
0.373193 1.501255
0.372819 1.501183
0.372447 1.501131
0.372074 1.501129
0.371702 1.501130
0.371330 1.501165
0.370959 1.501226
0.370588 1.501203
0.370218 1.501125
0.369847 1.501141
0.369478 1.501216
0.369108 1.501165
0.368739 1.501145
0.368370 1.501200
0.368002 1.501170
0.367634 1.501178
0.367266 1.501289
0.366899 1.501298
0.366532 1.501204
0.366165 1.501153
0.365799 1.501095
0.365434 1.501084
0.365068 1.501078
0.364703 1.501098
0.364338 1.501208
0.363974 1.501272
0.363610 1.501245
0.363246 1.501274
0.362883 1.501296
0.362520 1.501171
0.362158 1.501143
0.361796 1.501256
0.361434 1.501287
0.361072 1.501201
0.360711 1.501180
0.360351 1.501198
0.359990 1.501230
0.359630 1.501220
0.359271 1.501252
0.358911 1.501250
0.358552 1.501157
0.358194 1.501112
0.357836 1.501197
0.357478 1.501226
0.357120 1.501165
0.356763 1.501144
0.356406 1.501212
0.356050 1.501274
0.355694 1.501200
0.355338 1.501131
0.354983 1.501224
0.354628 1.501314
0.354273 1.501200
0.353919 1.501188
0.353565 1.501335
0.353212 1.501437
0.352858 1.501340
0.352506 1.501244
0.352153 1.501240
0.351801 1.501256
0.351449 1.501298
0.351098 1.501228
0.350747 1.501291
0.350396 1.501333
0.350045 1.501233
0.349695 1.501235
0.349346 1.501297
0.348996 1.501280
0.348647 1.501229
0.348299 1.501170
0.347950 1.501220
0.347602 1.501319
0.347255 1.501333
0.346908 1.501335
0.346561 1.501342
0.346214 1.501365
0.345868 1.501315
0.345522 1.501260
0.345176 1.501172
0.344831 1.501196
0.344486 1.501262
0.344142 1.501270
0.343798 1.501268
0.343454 1.501235
0.343111 1.501249
0.342767 1.501332
0.342425 1.501299
0.342082 1.501274
0.341740 1.501265
0.341398 1.501290
0.341057 1.501318
0.340716 1.501320
0.340375 1.501411
0.340035 1.501459
0.339695 1.501363
0.339355 1.501304
0.339016 1.501376
0.338677 1.501423
0.338338 1.501348
0.338000 1.501341
0.337662 1.501336
0.337324 1.501322
0.336987 1.501305
0.336650 1.501319
0.336313 1.501298
0.335977 1.501318
0.335641 1.501415
0.335305 1.501451
0.334970 1.501320
0.334635 1.501283
0.334300 1.501304
0.333966 1.501284
0.333632 1.501303
0.333298 1.501251
0.332965 1.501198
0.332632 1.501185
0.332300 1.501214
0.331967 1.501222
0.331635 1.501240
0.331304 1.501258
0.330972 1.501293
0.330641 1.501278
0.330311 1.501294
0.329980 1.501358
0.329650 1.501253
0.329321 1.501200
0.328991 1.501248
0.328662 1.501314
0.328334 1.501331
0.328005 1.501346
0.327677 1.501364
0.327350 1.501436
0.327022 1.501439
0.326695 1.501340
0.326369 1.501267
0.326042 1.501307
0.325716 1.501376
0.325391 1.501433
0.325065 1.501386
0.324740 1.501242
0.324415 1.501199
0.324091 1.501365
0.323767 1.501535
0.323443 1.501565
0.323120 1.501436
0.322797 1.501329
0.322474 1.501355
0.322151 1.501390
0.321829 1.501365
0.321507 1.501313
0.321186 1.501312
0.320865 1.501401
0.320544 1.501344
0.320223 1.501219
0.319903 1.501270
0.319583 1.501335
0.319264 1.501298
0.318944 1.501281
0.318625 1.501348
0.318307 1.501464
0.317988 1.501415
0.317670 1.501299
0.317353 1.501368
0.317035 1.501330
0.316718 1.501215
0.316402 1.501219
0.316085 1.501316
0.315769 1.501305
0.315453 1.501221
0.315138 1.501198
0.314823 1.501230
0.314508 1.501248
0.314193 1.501231
0.313879 1.501229
0.313565 1.501274
0.313252 1.501317
0.312939 1.501250
0.312626 1.501189
0.312313 1.501175
0.312001 1.501213
0.311689 1.501252
0.311377 1.501261
0.311066 1.501276
0.310755 1.501313
0.310444 1.501269
0.310133 1.501266
0.309823 1.501369
0.309513 1.501442
0.309204 1.501423
0.308895 1.501417
0.308586 1.501327
0.308277 1.501237
0.307969 1.501352
0.307661 1.501452
0.307353 1.501374
0.307046 1.501252
0.306739 1.501265
0.306432 1.501334
0.306126 1.501417
0.305820 1.501405
0.305514 1.501355
0.305208 1.501289
0.304903 1.501285
0.304598 1.501339
0.304294 1.501351
0.303989 1.501382
0.303685 1.501454
0.303382 1.501511
0.303078 1.501391
0.302775 1.501238
0.302472 1.501253
0.302170 1.501353
0.301868 1.501382
0.301566 1.501347
0.301264 1.501315
0.300963 1.501265
0.300662 1.501192
0.300361 1.501211
0.300061 1.501303
0.299761 1.501291
0.299461 1.501267
0.299162 1.501380
0.298863 1.501496
0.298564 1.501401
0.298265 1.501286
0.297967 1.501226
0.297669 1.501194
0.297371 1.501283
0.297074 1.501415
0.296777 1.501446
0.296480 1.501482
0.296184 1.501525
0.295887 1.501499
0.295591 1.501463
0.295296 1.501409
0.295001 1.501360
0.294706 1.501296
0.294411 1.501277
0.294116 1.501408
0.293822 1.501565
0.293529 1.501604
0.293235 1.501578
0.292942 1.501526
0.292649 1.501485
0.292356 1.501417
0.292064 1.501448
0.291772 1.501482
0.291480 1.501474
0.291188 1.501417
0.290897 1.501433
0.290606 1.501367
0.290316 1.501340
0.290025 1.501338
0.289735 1.501390
0.289446 1.501486
0.289156 1.501466
0.288867 1.501432
0.288578 1.501351
0.288290 1.501238
0.288001 1.501194
0.287713 1.501317
0.287426 1.501461
0.287138 1.501520
0.286851 1.501548
0.286564 1.501547
0.286278 1.501435
0.285991 1.501521
0.285705 1.501674
0.285420 1.501583
0.285134 1.501476
0.284849 1.501424
0.284564 1.501501
0.284280 1.501444
0.283995 1.501358
0.283711 1.501364
0.283428 1.501394
0.283144 1.501396
0.282861 1.501420
0.282578 1.501368
0.282296 1.501380
0.282013 1.501337
0.281731 1.501356
0.281450 1.501531
0.281168 1.501652
0.280887 1.501591
0.280606 1.501452
0.280326 1.501478
0.280045 1.501566
0.279765 1.501578
0.279485 1.501516
0.279206 1.501452
0.278927 1.501398
0.278648 1.501288
0.278369 1.501255
0.278091 1.501378
0.277813 1.501479
0.277535 1.501496
0.277257 1.501468
0.276980 1.501396
0.276703 1.501387
0.276426 1.501392
0.276150 1.501335
0.275874 1.501275
0.275598 1.501345
0.275322 1.501424
0.275047 1.501328
0.274772 1.501357
0.274497 1.501539
0.274223 1.501604
0.273949 1.501573
0.273675 1.501415
0.273401 1.501337
0.273128 1.501406
0.272854 1.501535
0.272582 1.501571
0.272309 1.501431
0.272037 1.501408
0.271765 1.501620
0.271493 1.501752
0.271221 1.501569
0.270950 1.501414
0.270679 1.501348
0.270408 1.501392
0.270138 1.501527
0.269868 1.501407
0.269598 1.501333
0.269328 1.501418
0.269059 1.501507
0.268790 1.501670
0.268521 1.501639
0.268253 1.501657
0.267985 1.501731
0.267717 1.501692
0.267449 1.501591
0.267181 1.501570
0.266914 1.501621
0.266647 1.501585
0.266381 1.501536
0.266114 1.501546
0.265848 1.501538
0.265582 1.501492
0.265317 1.501435
0.265051 1.501388
0.264786 1.501376
0.264522 1.501429
0.264257 1.501498
0.263993 1.501467
0.263729 1.501505
0.263465 1.501490
0.263202 1.501489
0.262938 1.501560
0.262675 1.501594
0.262413 1.501483
0.262150 1.501415
0.261888 1.501495
0.261626 1.501520
0.261365 1.501481
0.261103 1.501421
0.260842 1.501422
0.260581 1.501445
0.260321 1.501413
0.260060 1.501433
0.259800 1.501417
0.259541 1.501447
0.259281 1.501524
0.259022 1.501550
0.258763 1.501497
0.258504 1.501469
0.258246 1.501367
0.257987 1.501329
0.257729 1.501443
0.257472 1.501486
0.257214 1.501424
0.256957 1.501369
0.256700 1.501438
0.256443 1.501520
0.256187 1.501548
0.255931 1.501611
0.255675 1.501643
0.255419 1.501528
0.255164 1.501452
0.254908 1.501441
0.254653 1.501449
0.254399 1.501445
0.254144 1.501462
0.253890 1.501470
0.253636 1.501462
0.253383 1.501591
0.253129 1.501725
0.252876 1.501632
0.252623 1.501496
0.252371 1.501455
0.252118 1.501404
0.251866 1.501398
0.251614 1.501475
0.251363 1.501542
0.251111 1.501609
0.250860 1.501602
0.250609 1.501572
0.250359 1.501574
0.250108 1.501621
0.249858 1.501620
0.249609 1.501523
0.249359 1.501407
0.249110 1.501461
0.248860 1.501509
0.248612 1.501381
0.248363 1.501439
0.248115 1.501667
0.247866 1.501669
0.247619 1.501574
0.247371 1.501668
0.247124 1.501760
0.246877 1.501629
0.246630 1.501340
0.246383 1.501378
0.246137 1.501554
0.245890 1.501561
0.245645 1.501475
0.245399 1.501396
0.245154 1.501459
0.244908 1.501541
0.244663 1.501520
0.244419 1.501563
0.244174 1.501651
0.243930 1.501535
0.243686 1.501488
0.243443 1.501556
0.243199 1.501599
0.242956 1.501677
0.242713 1.501801
0.242470 1.501878
0.242228 1.501820
0.241986 1.501636
0.241744 1.501467
0.241502 1.501558
0.241260 1.501650
0.241019 1.501491
0.240778 1.501534
0.240537 1.501636
0.240297 1.501540
0.240056 1.501547
0.239816 1.501577
0.239577 1.501587
0.239337 1.501618
0.239098 1.501605
0.238859 1.501690
0.238620 1.501723
0.238381 1.501633
0.238143 1.501622
0.237905 1.501569
0.237667 1.501471
0.237429 1.501569
0.237192 1.501699
0.236954 1.501644
0.236717 1.501586
0.236481 1.501525
0.236244 1.501516
0.236008 1.501630
0.235772 1.501661
0.235536 1.501551
0.235301 1.501655
0.235065 1.501622
0.234830 1.501499
0.234595 1.501444
0.234361 1.501536
0.234127 1.501687
0.233892 1.501617
0.233659 1.501515
0.233425 1.501534
0.233191 1.501612
0.232958 1.501720
0.232725 1.501614
0.232493 1.501503
0.232260 1.501547
0.232028 1.501615
0.231796 1.501617
0.231564 1.501581
0.231332 1.501609
0.231101 1.501685
0.230870 1.501611
0.230639 1.501463
0.230408 1.501418
0.230178 1.501455
0.229948 1.501518
0.229718 1.501443
0.229488 1.501364
0.229259 1.501455
0.229029 1.501474
0.228800 1.501474
0.228572 1.501498
0.228343 1.501485
0.228115 1.501549
0.227887 1.501676
0.227659 1.501741
0.227431 1.501762
0.227204 1.501720
0.226976 1.501640
0.226749 1.501478
0.226523 1.501404
0.226296 1.501529
0.226070 1.501704
0.225844 1.501606
0.225618 1.501451
0.225392 1.501525
0.225167 1.501612
0.224942 1.501624
0.224717 1.501573
0.224492 1.501608
0.224268 1.501709
0.224043 1.501665
0.223819 1.501615
0.223596 1.501638
0.223372 1.501607
0.223149 1.501527
0.222925 1.501554
0.222702 1.501513
0.222480 1.501512
0.222257 1.501595
0.222035 1.501574
0.221813 1.501631
0.221591 1.501792
0.221370 1.501860
0.221148 1.501751
0.220927 1.501593
0.220706 1.501490
0.220485 1.501596
0.220265 1.501736
0.220045 1.501723
0.219825 1.501707
0.219605 1.501734
0.219385 1.501695
0.219166 1.501549
0.218947 1.501556
0.218728 1.501669
0.218509 1.501730
0.218290 1.501724
0.218072 1.501680
0.217854 1.501604
0.217636 1.501589
0.217419 1.501724
0.217201 1.501740
0.216984 1.501610
0.216767 1.501616
0.216550 1.501767
0.216334 1.501793
0.216117 1.501638
0.215901 1.501555
0.215685 1.501637
0.215470 1.501665
0.215254 1.501641
0.215039 1.501618
0.214824 1.501648
0.214609 1.501635
0.214394 1.501628
0.214180 1.501718
0.213966 1.501762
0.213752 1.501632
0.213538 1.501548
0.213325 1.501501
0.213111 1.501492
0.212898 1.501546
0.212685 1.501543
0.212473 1.501589
0.212260 1.501897
0.212048 1.501966
0.211836 1.501737
0.211624 1.501787
0.211412 1.501806
0.211201 1.501605
0.210990 1.501664
0.210779 1.501818
0.210568 1.501776
0.210357 1.501643
0.210147 1.501605
0.209937 1.501614
0.209727 1.501701
0.209517 1.501667
0.209308 1.501589
0.209098 1.501531
0.208889 1.501520
0.208680 1.501676
0.208472 1.501730
0.208263 1.501613
0.208055 1.501802
0.207847 1.501975
0.207639 1.501834
0.207432 1.501758
0.207224 1.501732
0.207017 1.501727
0.206810 1.501786
0.206603 1.501771
0.206396 1.501784
0.206190 1.501694
0.205984 1.501603
0.205778 1.501567
0.205572 1.501519
0.205366 1.501520
0.205161 1.501613
0.204956 1.501671
0.204751 1.501770
0.204546 1.501820
0.204342 1.501828
0.204137 1.501815
0.203933 1.501684
0.203729 1.501514
0.203526 1.501633
0.203322 1.501682
0.203119 1.501631
0.202916 1.501697
0.202713 1.501661
0.202510 1.501617
0.202307 1.501631
0.202105 1.501621
0.201903 1.501566
0.201701 1.501470
0.201499 1.501495
0.201298 1.501563
0.201097 1.501628
0.200896 1.501717
0.200695 1.501665
0.200494 1.501577
0.200293 1.501627
0.200093 1.501780
0.199893 1.501895
0.199693 1.501853
0.199494 1.501868
0.199294 1.501868
0.199095 1.501828
0.198896 1.501768
0.198697 1.501845
0.198498 1.501979
0.198300 1.501905
0.198101 1.501723
0.197903 1.501618
0.197705 1.501588
0.197508 1.501615
0.197310 1.501701
0.197113 1.501734
0.196916 1.501733
0.196719 1.501780
0.196522 1.501593
0.196325 1.501625
0.196129 1.501865
0.195933 1.501845
0.195737 1.501644
0.195541 1.501655
0.195346 1.501749
0.195150 1.501937
0.194955 1.502103
0.194760 1.502147
0.194566 1.502144
0.194371 1.502020
0.194177 1.501939
0.193982 1.501848
0.193788 1.501772
0.193595 1.501781
0.193401 1.501794
0.193208 1.501881
0.193014 1.501879
0.192821 1.501868
0.192629 1.501925
0.192436 1.501878
0.192244 1.501668
0.192051 1.501525
0.191859 1.501633
0.191667 1.501646
0.191476 1.501555
0.191284 1.501638
0.191093 1.501748
0.190902 1.501699
0.190711 1.501757
0.190520 1.501829
0.190330 1.501868
0.190139 1.501982
0.189949 1.502082
0.189759 1.502013
0.189570 1.501814
0.189380 1.501745
0.189191 1.501630
0.189001 1.501549
0.188812 1.501636
0.188624 1.501865
0.188435 1.502033
0.188247 1.501886
0.188058 1.501722
0.187870 1.501672
0.187682 1.501722
0.187495 1.501781
0.187307 1.501800
0.187120 1.501807
0.186933 1.501802
0.186746 1.501792
0.186559 1.501773
0.186373 1.501749
0.186186 1.501768
0.186000 1.501805
0.185814 1.501771
0.185628 1.501667
0.185443 1.501612
0.185257 1.501587
0.185072 1.501687
0.184887 1.501979
0.184702 1.501992
0.184517 1.501796
0.184333 1.501689
0.184148 1.501729
0.183964 1.501836
0.183780 1.501896
0.183596 1.501866
0.183413 1.501732
0.183229 1.501718
0.183046 1.501776
0.182863 1.501718
0.182680 1.501654
0.182498 1.501647
0.182315 1.501694
0.182133 1.501747
0.181951 1.501797
0.181769 1.501771
0.181587 1.501713
0.181405 1.501674
0.181224 1.501791
0.181043 1.501866
0.180862 1.501786
0.180681 1.501707
0.180500 1.501778
0.180320 1.501776
0.180139 1.501793
0.179959 1.501859
0.179779 1.501863
0.179599 1.501850
0.179420 1.501828
0.179240 1.501873
0.179061 1.501945
0.178882 1.502045
0.178703 1.502076
0.178525 1.501964
0.178346 1.502037
0.178168 1.502065
0.177990 1.501927
0.177812 1.502003
0.177634 1.501995
0.177456 1.501813
0.177279 1.501782
0.177101 1.501846
0.176924 1.501897
0.176747 1.501889
0.176571 1.502004
0.176394 1.501963
0.176218 1.501789
0.176041 1.501677
0.175865 1.501669
0.175689 1.501736
0.175514 1.501708
0.175338 1.501765
0.175163 1.501801
0.174988 1.501718
0.174813 1.501781
0.174638 1.501820
0.174463 1.501768
0.174289 1.501691
0.174115 1.501690
0.173940 1.501793
0.173767 1.501899
0.173593 1.501939
0.173419 1.501868
0.173246 1.501837
0.173073 1.501860
0.172899 1.501963
0.172727 1.502125
0.172554 1.502106
0.172381 1.502062
0.172209 1.502015
0.172037 1.501978
0.171865 1.502093
0.171693 1.502207
0.171521 1.502212
0.171350 1.502198
0.171178 1.501936
0.171007 1.501908
0.170836 1.501863
0.170665 1.501780
0.170495 1.501764
0.170324 1.501828
0.170154 1.501881
0.169984 1.501990
0.169814 1.501969
0.169644 1.502006
0.169474 1.502069
0.169305 1.501976
0.169135 1.501696
0.168966 1.501708
0.168797 1.501930
0.168628 1.501910
0.168460 1.501776
0.168291 1.501828
0.168123 1.501876
0.167955 1.501840
0.167787 1.501921
0.167619 1.502024
0.167452 1.502034
0.167284 1.501920
0.167117 1.501922
0.166950 1.501977
0.166783 1.501866
0.166616 1.501691
0.166449 1.501615
0.166283 1.501707
0.166117 1.501947
0.165951 1.502022
0.165785 1.501872
0.165619 1.501747
0.165453 1.501766
0.165288 1.501725
0.165122 1.501662
0.164957 1.501659
0.164792 1.501753
0.164628 1.501861
0.164463 1.501988
0.164298 1.502048
0.164134 1.501944
0.163970 1.501989
0.163806 1.501936
0.163642 1.501760
0.163479 1.501726
0.163315 1.501776
0.163152 1.501924
0.162989 1.501919
0.162826 1.501725
0.162663 1.501744
0.162500 1.501866
0.162338 1.501975
0.162175 1.501919
0.162013 1.501755
0.161851 1.501907
0.161689 1.502017
0.161528 1.501998
0.161366 1.501998
0.161205 1.502034
0.161044 1.502057
0.160882 1.501995
0.160722 1.501876
0.160561 1.501883
0.160400 1.501931
0.160240 1.501938
0.160080 1.501891
0.159920 1.501858
0.159760 1.501958
0.159600 1.501984
0.159440 1.501979
0.159281 1.501983
0.159122 1.502018
0.158962 1.501970
0.158804 1.501954
0.158645 1.501893
0.158486 1.501847
0.158328 1.501982
0.158169 1.502048
0.158011 1.501883
0.157853 1.501786
0.157695 1.501846
0.157538 1.501930
0.157380 1.501885
0.157223 1.501802
0.157065 1.501883
0.156908 1.502065
0.156751 1.502176
0.156595 1.502129
0.156438 1.502022
0.156282 1.501829
0.156125 1.501688
0.155969 1.501748
0.155813 1.501852
0.155657 1.501974
0.155502 1.501980
0.155346 1.501966
0.155191 1.501962
0.155036 1.501961
0.154881 1.501902
0.154726 1.501913
0.154571 1.502009
0.154417 1.502008
0.154262 1.501769
0.154108 1.501733
0.153954 1.501878
0.153800 1.501926
0.153646 1.501848
0.153492 1.501760
0.153339 1.501795
0.153185 1.501914
