T Cv
1.152465 1.500952
1.151313 1.500919
1.150162 1.500897
1.149011 1.500904
1.147862 1.500890
1.146715 1.500852
1.145568 1.500834
1.144422 1.500840
1.143278 1.500824
1.142135 1.500799
1.140992 1.500827
1.139851 1.500857
1.138712 1.500858
1.137573 1.500865
1.136435 1.500885
1.135299 1.500927
1.134164 1.500955
1.133029 1.500940
1.131896 1.500872
1.130765 1.500841
1.129634 1.500878
1.128504 1.500875
1.127376 1.500859
1.126248 1.500847
1.125122 1.500875
1.123997 1.500876
1.122873 1.500786
1.121750 1.500734
1.120628 1.500767
1.119508 1.500788
1.118388 1.500762
1.117270 1.500770
1.116152 1.500807
1.115036 1.500841
1.113921 1.500813
1.112807 1.500782
1.111695 1.500804
1.110583 1.500760
1.109472 1.500722
1.108363 1.500741
1.107254 1.500763
1.106147 1.500768
1.105041 1.500789
1.103936 1.500818
1.102832 1.500826
1.101729 1.500805
1.100627 1.500831
1.099527 1.500861
1.098427 1.500827
1.097329 1.500804
1.096232 1.500803
1.095135 1.500810
1.094040 1.500814
1.092946 1.500816
1.091853 1.500826
1.090761 1.500841
1.089671 1.500849
1.088581 1.500841
1.087492 1.500837
1.086405 1.500853
1.085318 1.500883
1.084233 1.500930
1.083149 1.500979
1.082066 1.500983
1.080984 1.500941
1.079903 1.500911
1.078823 1.500909
1.077744 1.500924
1.076666 1.500968
1.075590 1.500934
1.074514 1.500901
1.073439 1.500889
1.072366 1.500899
1.071294 1.500918
1.070222 1.500974
1.069152 1.500927
1.068083 1.500842
1.067015 1.500863
1.065948 1.500951
1.064882 1.500941
1.063817 1.500869
1.062753 1.500813
1.061690 1.500816
1.060629 1.500883
1.059568 1.500921
1.058509 1.500948
1.057450 1.500949
1.056393 1.500889
1.055336 1.500905
1.054281 1.500981
1.053227 1.500958
1.052173 1.500905
1.051121 1.500868
1.050070 1.500806
1.049020 1.500737
1.047971 1.500753
1.046923 1.500813
1.045876 1.500803
1.044830 1.500822
1.043785 1.500830
1.042742 1.500810
1.041699 1.500861
1.040657 1.500929
1.039617 1.500965
1.038577 1.500933
1.037538 1.500908
1.036501 1.500938
1.035464 1.500915
1.034429 1.500885
1.033394 1.500915
1.032361 1.500928
1.031329 1.500930
1.030297 1.500929
1.029267 1.500919
1.028238 1.500920
1.027210 1.500935
1.026182 1.500939
1.025156 1.500924
1.024131 1.500904
1.023107 1.500893
1.022084 1.500900
1.021062 1.500972
1.020041 1.501007
1.019021 1.500962
1.018002 1.500942
1.016984 1.500995
1.015967 1.500979
1.014951 1.500931
1.013936 1.500921
1.012922 1.500918
1.011909 1.500953
1.010897 1.500952
1.009886 1.500966
1.008876 1.501001
1.007867 1.500978
1.006859 1.500942
1.005852 1.500954
1.004847 1.500997
1.003842 1.501007
1.002838 1.500968
1.001835 1.501022
1.000833 1.501060
0.999832 1.500992
0.998833 1.500963
0.997834 1.501009
0.996836 1.501029
0.995839 1.501083
0.994843 1.501071
0.993848 1.501038
0.992855 1.501043
0.991862 1.501080
0.990870 1.501133
0.989879 1.501123
0.988889 1.501093
0.987900 1.501147
0.986912 1.501132
0.985925 1.501052
0.984939 1.501069
0.983955 1.501121
0.982971 1.501095
0.981988 1.501104
0.981006 1.501118
0.980025 1.501165
0.979045 1.501192
0.978066 1.501126
0.977087 1.501108
0.976110 1.501116
0.975134 1.501145
0.974159 1.501097
0.973185 1.501088
0.972212 1.501132
0.971240 1.501116
0.970268 1.501083
0.969298 1.501083
0.968329 1.501112
0.967360 1.501101
0.966393 1.501089
0.965427 1.501099
0.964461 1.501109
0.963497 1.501169
0.962533 1.501161
0.961571 1.501034
0.960609 1.500952
0.959649 1.500970
0.958689 1.501031
0.957730 1.501089
0.956773 1.501116
0.955816 1.501053
0.954860 1.501127
0.953905 1.501206
0.952951 1.501166
0.951998 1.501192
0.951046 1.501240
0.950095 1.501265
0.949145 1.501217
0.948196 1.501161
0.947248 1.501171
0.946301 1.501164
0.945354 1.501130
0.944409 1.501132
0.943464 1.501211
0.942521 1.501247
0.941578 1.501206
0.940637 1.501179
0.939696 1.501245
0.938757 1.501272
0.937818 1.501258
0.936880 1.501267
0.935943 1.501283
0.935007 1.501303
0.934072 1.501329
0.933138 1.501323
0.932205 1.501338
0.931273 1.501319
0.930341 1.501291
0.929411 1.501289
0.928482 1.501291
0.927553 1.501271
0.926626 1.501210
0.925699 1.501217
0.924773 1.501238
0.923849 1.501246
0.922925 1.501246
0.922002 1.501259
0.921080 1.501291
0.920159 1.501247
0.919239 1.501203
0.918319 1.501193
0.917401 1.501233
0.916484 1.501265
0.915567 1.501242
0.914652 1.501206
0.913737 1.501201
0.912823 1.501219
0.911910 1.501236
0.910998 1.501220
0.910087 1.501240
0.909177 1.501241
0.908268 1.501165
0.907360 1.501157
0.906453 1.501128
0.905546 1.501143
0.904641 1.501211
0.903736 1.501213
0.902832 1.501200
0.901929 1.501192
0.901027 1.501127
0.900126 1.501138
0.899226 1.501236
0.898327 1.501274
0.897429 1.501222
0.896531 1.501211
0.895635 1.501189
0.894739 1.501134
0.893844 1.501100
0.892951 1.501141
0.892058 1.501128
0.891166 1.501069
0.890274 1.501068
0.889384 1.501086
0.888495 1.501120
0.887606 1.501166
0.886719 1.501160
0.885832 1.501134
0.884946 1.501174
0.884061 1.501167
0.883177 1.501162
0.882294 1.501169
0.881412 1.501185
0.880530 1.501168
0.879650 1.501181
0.878770 1.501232
0.877891 1.501311
0.877013 1.501367
0.876136 1.501351
0.875260 1.501318
0.874385 1.501321
0.873511 1.501322
0.872637 1.501312
0.871764 1.501326
0.870893 1.501349
0.870022 1.501362
0.869152 1.501301
0.868283 1.501247
0.867414 1.501254
0.866547 1.501291
0.865680 1.501339
0.864815 1.501259
0.863950 1.501150
0.863086 1.501220
0.862223 1.501294
0.861361 1.501229
0.860499 1.501186
0.859639 1.501222
0.858779 1.501230
0.857920 1.501256
0.857062 1.501310
0.856205 1.501350
0.855349 1.501341
0.854494 1.501282
0.853639 1.501234
0.852786 1.501258
0.851933 1.501270
0.851081 1.501275
0.850230 1.501308
0.849380 1.501334
0.848530 1.501271
0.847682 1.501225
0.846834 1.501263
0.845987 1.501289
0.845141 1.501312
0.844296 1.501302
0.843452 1.501280
0.842608 1.501271
0.841766 1.501325
0.840924 1.501354
0.840083 1.501353
0.839243 1.501396
0.838404 1.501467
0.837565 1.501525
0.836728 1.501536
0.835891 1.501556
0.835055 1.501486
0.834220 1.501445
0.833386 1.501422
0.832552 1.501446
0.831720 1.501530
0.830888 1.501690
0.830057 1.501755
0.829227 1.501636
0.828398 1.501594
0.827570 1.501659
0.826742 1.501706
0.825915 1.501653
0.825089 1.501622
0.824264 1.501655
0.823440 1.501597
0.822617 1.501625
0.821794 1.501761
0.820972 1.501769
0.820151 1.501714
0.819331 1.501615
0.818512 1.501565
0.817693 1.501814
0.816875 1.501903
0.816059 1.501851
0.815243 1.501820
0.814427 1.501757
0.813613 1.501637
0.812799 1.501645
0.811986 1.501701
0.811174 1.501592
0.810363 1.501470
0.809553 1.501498
0.808743 1.501496
0.807935 1.501434
0.807127 1.501498
0.806320 1.501473
0.805513 1.501486
0.804708 1.501508
0.803903 1.501396
0.803099 1.501294
0.802296 1.501325
0.801494 1.501386
0.800692 1.501476
0.799892 1.501537
0.799092 1.501507
0.798293 1.501532
0.797494 1.501571
0.796697 1.501524
0.795900 1.501433
0.795104 1.501455
0.794309 1.501529
0.793515 1.501538
0.792721 1.501566
0.791929 1.501615
0.791137 1.501552
0.790345 1.501514
0.789555 1.501567
0.788766 1.501663
0.787977 1.501631
0.787189 1.501655
0.786402 1.501613
0.785615 1.501570
0.784830 1.501576
0.784045 1.501683
0.783261 1.501673
0.782477 1.501541
0.781695 1.501492
0.780913 1.501577
0.780132 1.501595
0.779352 1.501581
0.778573 1.501536
0.777794 1.501498
0.777017 1.501577
0.776240 1.501522
0.775463 1.501535
0.774688 1.501615
0.773913 1.501580
0.773139 1.501499
0.772366 1.501456
0.771594 1.501535
0.770822 1.501563
0.770051 1.501488
0.769281 1.501482
0.768512 1.501525
0.767743 1.501631
0.766976 1.501762
0.766209 1.501713
0.765443 1.501654
0.764677 1.501625
0.763912 1.501579
0.763148 1.501645
0.762385 1.501542
0.761623 1.501518
0.760861 1.501538
0.760100 1.501605
0.759340 1.501636
0.758581 1.501658
0.757822 1.501643
0.757065 1.501576
0.756308 1.501636
0.755551 1.501671
0.754796 1.501561
0.754041 1.501518
0.753287 1.501553
0.752534 1.501477
0.751781 1.501500
0.751029 1.501547
0.750278 1.501531
0.749528 1.501590
0.748778 1.501643
0.748030 1.501483
0.747282 1.501313
0.746534 1.501373
0.745788 1.501522
0.745042 1.501512
0.744297 1.501494
0.743553 1.501447
0.742809 1.501467
0.742066 1.501422
0.741324 1.501354
0.740583 1.501353
0.739842 1.501376
0.739102 1.501391
0.738363 1.501421
0.737625 1.501465
0.736887 1.501562
0.736151 1.501582
0.735414 1.501499
0.734679 1.501421
0.733944 1.501425
0.733210 1.501502
0.732477 1.501553
0.731745 1.501521
0.731013 1.501546
0.730282 1.501580
0.729552 1.501591
0.728822 1.501542
0.728093 1.501564
0.727365 1.501591
0.726638 1.501622
0.725911 1.501655
0.725185 1.501641
0.724460 1.501608
0.723736 1.501615
0.723012 1.501687
0.722289 1.501683
0.721567 1.501680
0.720845 1.501701
0.720124 1.501599
0.719404 1.501578
0.718685 1.501678
0.717966 1.501724
0.717248 1.501696
0.716531 1.501645
0.715814 1.501688
0.715098 1.501722
0.714383 1.501618
0.713669 1.501559
0.712955 1.501603
0.712242 1.501626
0.711530 1.501627
0.710818 1.501497
0.710108 1.501614
0.709398 1.501716
0.708688 1.501655
0.707979 1.501652
0.707271 1.501756
0.706564 1.501798
0.705858 1.501758
0.705152 1.501705
0.704447 1.501649
0.703742 1.501638
0.703038 1.501675
0.702335 1.501653
0.701633 1.501614
0.700931 1.501676
0.700231 1.501597
0.699530 1.501607
0.698831 1.501727
0.698132 1.501699
0.697434 1.501705
0.696736 1.501809
0.696040 1.501824
0.695344 1.501741
0.694648 1.501696
0.693954 1.501675
0.693260 1.501656
0.692566 1.501797
0.691874 1.501918
0.691182 1.501937
0.690491 1.501874
0.689800 1.501866
0.689110 1.501848
0.688421 1.501864
0.687733 1.501822
0.687045 1.501671
0.686358 1.501699
0.685672 1.501711
0.684986 1.501688
0.684301 1.501691
0.683617 1.501736
0.682933 1.501794
0.682250 1.501831
0.681568 1.501808
0.680886 1.501693
0.680206 1.501650
0.679525 1.501693
0.678846 1.501779
0.678167 1.501791
0.677489 1.501702
0.676811 1.501670
0.676135 1.501665
0.675458 1.501762
0.674783 1.501773
0.674108 1.501692
0.673434 1.501666
0.672761 1.501693
0.672088 1.501724
0.671416 1.501674
0.670744 1.501681
0.670074 1.501708
0.669404 1.501710
0.668734 1.501775
0.668065 1.501845
0.667397 1.501804
0.666730 1.501803
0.666063 1.501901
0.665397 1.501855
0.664732 1.501746
0.664067 1.501677
0.663403 1.501653
0.662740 1.501652
0.662077 1.501762
0.661415 1.501777
0.660753 1.501708
0.660093 1.501778
0.659432 1.501827
0.658773 1.501790
0.658114 1.501718
0.657456 1.501689
0.656799 1.501668
0.656142 1.501695
0.655486 1.501761
0.654830 1.501731
0.654175 1.501743
0.653521 1.501748
0.652868 1.501721
0.652215 1.501749
0.651563 1.501781
0.650911 1.501816
0.650260 1.501801
0.649610 1.501779
0.648960 1.501867
0.648311 1.501930
0.647663 1.501865
0.647015 1.501848
0.646368 1.501898
0.645722 1.501853
0.645076 1.501790
0.644431 1.501850
0.643787 1.501896
0.643143 1.501898
0.642500 1.501951
0.641857 1.502004
0.641215 1.501868
0.640574 1.501744
0.639934 1.501926
0.639294 1.502019
0.638654 1.502092
0.638016 1.502133
0.637378 1.502123
0.636740 1.502054
0.636104 1.502052
0.635468 1.502025
0.634832 1.502006
0.634197 1.502170
0.633563 1.502224
0.632930 1.502255
0.632297 1.502305
0.631664 1.502275
0.631033 1.502385
0.630402 1.502519
0.629771 1.502392
0.629141 1.502159
0.628512 1.502092
0.627884 1.502275
0.627256 1.502325
0.626629 1.502188
0.626002 1.502203
0.625376 1.502160
0.624751 1.501922
0.624126 1.501872
0.623502 1.501942
0.622878 1.502006
0.622255 1.502156
0.621633 1.502242
0.621011 1.502296
0.620390 1.502202
0.619770 1.502069
0.619150 1.502120
0.618531 1.502086
0.617913 1.501935
0.617295 1.501851
0.616677 1.501846
