Ecin Epot Etot Temp Pre
2.918520 -3.080904 -0.162384 2.344937 30.743801
2.882382 -3.050577 -0.168194 2.342592 32.383525
2.890996 -3.064926 -0.173930 2.340250 32.167111
2.922937 -3.102704 -0.179767 2.337910 31.012445
2.910249 -3.095859 -0.185610 2.335572 31.205115
2.892057 -3.083469 -0.191412 2.333236 30.808523
2.867846 -3.065016 -0.197169 2.330903 31.389383
2.892824 -3.095748 -0.202924 2.328572 29.793613
2.856640 -3.065360 -0.208720 2.326243 31.062518
2.831421 -3.045778 -0.214358 2.323917 31.887366
2.862821 -3.082889 -0.220068 2.321593 30.602998
2.885524 -3.111347 -0.225823 2.319272 29.835296
2.883128 -3.114742 -0.231614 2.316952 29.929485
2.855820 -3.093178 -0.237358 2.314635 30.284751
2.835180 -3.078217 -0.243037 2.312321 30.297555
2.816344 -3.065041 -0.248697 2.310009 31.061521
2.819956 -3.074281 -0.254325 2.307698 30.680723
2.780279 -3.040227 -0.259949 2.305391 32.233283
2.764554 -3.030022 -0.265468 2.303085 32.332802
2.807202 -3.078247 -0.271045 2.300782 30.719429
2.846670 -3.123371 -0.276701 2.298482 29.673912
2.846798 -3.129215 -0.282417 2.296183 29.710187
2.814750 -3.102842 -0.288092 2.293887 30.036799
2.743940 -3.037581 -0.293641 2.291593 31.817635
2.729564 -3.028674 -0.299110 2.289301 32.277999
2.773498 -3.078098 -0.304600 2.287012 30.181395
2.741316 -3.051474 -0.310158 2.284725 31.760977
2.730266 -3.045868 -0.315603 2.282440 31.968605
2.756845 -3.077932 -0.321087 2.280158 30.734238
2.783346 -3.109988 -0.326642 2.277878 29.449865
2.784975 -3.117181 -0.332207 2.275600 29.181320
2.757732 -3.095517 -0.337785 2.273324 30.206108
2.746987 -3.090230 -0.343243 2.271051 30.470719
2.744868 -3.093650 -0.348782 2.268780 30.615283
2.728660 -3.082882 -0.354222 2.266511 30.972099
2.753585 -3.113300 -0.359715 2.264245 29.274093
2.729604 -3.094830 -0.365226 2.261980 29.312204
2.682805 -3.053423 -0.370617 2.259718 30.780085
2.714709 -3.090718 -0.376009 2.257459 29.208302
2.738227 -3.119720 -0.381493 2.255201 28.197837
2.690879 -3.077809 -0.386931 2.252946 30.466233
2.727026 -3.119325 -0.392299 2.250693 29.117971
2.755377 -3.153222 -0.397845 2.248442 28.376689
2.674808 -3.078073 -0.403265 2.246194 31.587545
2.686213 -3.094800 -0.408587 2.243948 30.879320
2.737247 -3.151294 -0.414047 2.241704 28.485912
2.707631 -3.127131 -0.419500 2.239462 29.942902
2.710273 -3.135180 -0.424907 2.237223 29.545023
2.726634 -3.156986 -0.430352 2.234985 28.943591
2.725973 -3.161782 -0.435809 2.232750 28.703820
2.682864 -3.124107 -0.441244 2.230518 29.979878
2.638345 -3.084889 -0.446544 2.228287 31.129940
2.637929 -3.089752 -0.451822 2.226059 30.585425
2.629580 -3.086662 -0.457082 2.223833 31.091500
2.647244 -3.109608 -0.462364 2.221609 30.609309
2.657947 -3.125636 -0.467689 2.219387 30.006566
2.650144 -3.123114 -0.472970 2.217168 30.652647
2.688102 -3.166433 -0.478331 2.214951 29.082702
2.645352 -3.129041 -0.483689 2.212736 30.224091
2.601476 -3.090391 -0.488915 2.210523 30.893013
2.613846 -3.107989 -0.494143 2.208313 29.811303
2.622286 -3.121669 -0.499383 2.206104 29.417847
2.609756 -3.114374 -0.504618 2.203898 29.821285
2.622228 -3.132069 -0.509841 2.201694 29.073782
2.639683 -3.154805 -0.515121 2.199493 28.180829
2.638553 -3.158946 -0.520393 2.197293 27.857306
2.631445 -3.157107 -0.525662 2.195096 28.119143
2.637038 -3.167980 -0.530942 2.192901 27.590328
2.617122 -3.153320 -0.536198 2.190708 28.547789
2.583388 -3.124799 -0.541411 2.188517 29.750937
2.566862 -3.113409 -0.546547 2.186329 30.021532
2.565680 -3.117357 -0.551677 2.184142 29.438864
2.557419 -3.114228 -0.556809 2.181958 30.264200
2.571925 -3.133862 -0.561937 2.179776 29.954395
2.577192 -3.144283 -0.567091 2.177596 29.833182
2.524402 -3.096611 -0.572209 2.175419 31.814626
2.534206 -3.111435 -0.577229 2.173243 30.733486
2.569608 -3.151964 -0.582356 2.171070 28.909796
2.556210 -3.143699 -0.587489 2.168899 29.546092
2.556826 -3.149424 -0.592599 2.166730 29.629758
2.574467 -3.172188 -0.597721 2.164563 28.474096
2.527844 -3.130712 -0.602868 2.162399 30.426053
2.510346 -3.118208 -0.607862 2.160236 30.478992
2.556370 -3.169293 -0.612923 2.158076 28.661245
2.553577 -3.171640 -0.618063 2.155918 28.612458
2.532550 -3.155703 -0.623152 2.153762 29.098204
2.500024 -3.128213 -0.628189 2.151608 29.805240
2.497019 -3.130180 -0.633160 2.149457 30.088076
2.563443 -3.201664 -0.638221 2.147307 27.751452
2.567900 -3.211280 -0.643381 2.145160 27.235486
2.539409 -3.187894 -0.648485 2.143015 27.102503
2.526671 -3.180219 -0.653549 2.140872 27.027005
2.532036 -3.190649 -0.658613 2.138731 26.791749
2.531288 -3.194981 -0.663693 2.136592 26.583822
2.511763 -3.180499 -0.668736 2.134456 26.788760
2.479415 -3.153152 -0.673738 2.132321 27.826879
2.450710 -3.129368 -0.678658 2.130189 28.699893
2.467039 -3.150610 -0.683571 2.128059 27.432978
2.456196 -3.144709 -0.688513 2.125931 28.292816
2.447384 -3.140792 -0.693408 2.123805 28.282560
2.431624 -3.129930 -0.698306 2.121681 28.233192
2.432951 -3.136097 -0.703146 2.119559 27.708515
2.416337 -3.124355 -0.708018 2.117440 28.824777
2.437052 -3.149898 -0.712846 2.115322 27.940050
2.437523 -3.155276 -0.717752 2.113207 27.563594
2.419002 -3.141593 -0.722591 2.111094 28.717926
2.466675 -3.194135 -0.727460 2.108983 26.772835
2.479146 -3.211599 -0.732454 2.106874 26.144625
2.411439 -3.148775 -0.737335 2.104767 28.931983
2.433537 -3.175699 -0.742162 2.102662 27.470665
2.435790 -3.182843 -0.747053 2.100559 27.182573
2.427431 -3.179351 -0.751919 2.098459 27.246313
2.421641 -3.178403 -0.756762 2.096360 27.297692
2.437172 -3.198788 -0.761616 2.094264 26.358254
2.433108 -3.199616 -0.766508 2.092170 26.070862
2.406896 -3.178235 -0.771339 2.090078 27.442295
2.423135 -3.199308 -0.776173 2.087987 26.328780
2.393273 -3.174283 -0.781009 2.085899 27.177586
2.374628 -3.160378 -0.785751 2.083814 27.938519
2.399092 -3.189630 -0.790538 2.081730 26.974838
2.399589 -3.194926 -0.795337 2.079648 27.313500
2.405290 -3.205445 -0.800154 2.077568 26.639738
2.381687 -3.186638 -0.804951 2.075491 27.327425
2.364322 -3.174005 -0.809683 2.073415 27.860053
2.390397 -3.204840 -0.814443 2.071342 26.387180
2.386579 -3.205808 -0.819229 2.069271 26.596049
2.383978 -3.207971 -0.823993 2.067201 26.477866
2.377277 -3.206046 -0.828769 2.065134 26.363457
2.358531 -3.192024 -0.833493 2.063069 27.438354
2.383381 -3.221611 -0.838230 2.061006 26.711615
2.402216 -3.245243 -0.843027 2.058945 25.795612
2.360101 -3.207913 -0.847812 2.056886 26.937722
2.329293 -3.181774 -0.852480 2.054829 27.606477
2.352607 -3.209769 -0.857162 2.052774 26.364759
2.333841 -3.195712 -0.861871 2.050721 26.785633
2.304748 -3.171244 -0.866495 2.048671 27.792929
2.322569 -3.193690 -0.871121 2.046622 27.226595
2.351168 -3.226968 -0.875800 2.044575 25.856855
2.326919 -3.207417 -0.880498 2.042531 26.456685
2.304851 -3.189972 -0.885121 2.040488 26.733743
2.292563 -3.182288 -0.889725 2.038448 27.098104
2.301237 -3.195547 -0.894310 2.036409 26.776810
2.295457 -3.194366 -0.898909 2.034373 27.239552
2.324824 -3.228351 -0.903527 2.032339 26.476574
2.300581 -3.208756 -0.908174 2.030306 27.463714
2.288488 -3.201242 -0.912754 2.028276 27.374133
2.290242 -3.207573 -0.917330 2.026248 27.208310
2.303688 -3.225619 -0.921931 2.024221 26.562459
2.315678 -3.242227 -0.926550 2.022197 26.073958
2.308560 -3.239734 -0.931175 2.020175 26.220522
2.304845 -3.240643 -0.935798 2.018155 25.885088
2.293474 -3.233874 -0.940400 2.016137 26.226444
2.303091 -3.248076 -0.944985 2.014121 25.610082
2.306512 -3.256120 -0.949608 2.012106 25.532676
2.283485 -3.237696 -0.954210 2.010094 26.169726
2.265931 -3.224677 -0.958746 2.008084 26.598942
2.264173 -3.227459 -0.963286 2.006076 25.943434
2.246275 -3.214070 -0.967795 2.004070 26.662050
2.264923 -3.237217 -0.972294 2.002066 26.167313
2.272301 -3.249155 -0.976854 2.000064 25.690856
2.237584 -3.218951 -0.981367 1.998064 26.912050
2.266874 -3.252722 -0.985847 1.996066 25.281883
2.257550 -3.247953 -0.990403 1.994070 25.551902
2.244182 -3.239078 -0.994896 1.992076 25.675418
2.231725 -3.231093 -0.999369 1.990084 25.990789
2.235867 -3.239707 -1.003840 1.988094 25.510599
2.204419 -3.212720 -1.008302 1.986105 26.439587
2.186301 -3.198975 -1.012673 1.984119 27.240372
2.208929 -3.225989 -1.017060 1.982135 26.423414
2.228324 -3.249842 -1.021518 1.980153 25.364848
2.209816 -3.235767 -1.025951 1.978173 25.937494
2.200608 -3.230977 -1.030369 1.976195 25.625649
2.174337 -3.209084 -1.034747 1.974219 26.517754
2.186275 -3.225365 -1.039090 1.972244 25.686296
2.189994 -3.233492 -1.043498 1.970272 25.181370
2.159555 -3.207389 -1.047834 1.968302 26.692888
2.195312 -3.247490 -1.052178 1.966334 25.422417
2.207297 -3.263901 -1.056604 1.964367 24.907548
2.187494 -3.248496 -1.061002 1.962403 25.243185
2.175538 -3.240906 -1.065368 1.960440 25.396683
2.148892 -3.218591 -1.069700 1.958480 26.205230
2.144769 -3.218734 -1.073965 1.956521 26.303079
2.181548 -3.259850 -1.078302 1.954565 25.117918
2.161400 -3.244066 -1.082666 1.952610 26.492487
2.195118 -3.282109 -1.086991 1.950658 25.408129
2.223531 -3.314969 -1.091439 1.948707 24.275393
2.185323 -3.281198 -1.095875 1.946758 25.320192
2.141674 -3.241851 -1.100177 1.944812 26.335154
2.138983 -3.243440 -1.104456 1.942867 25.689842
2.138669 -3.247419 -1.108749 1.940924 25.441853
2.112857 -3.225852 -1.112995 1.938983 26.560428
2.112095 -3.229317 -1.117221 1.937044 26.363482
2.125595 -3.247041 -1.121446 1.935107 26.134732
2.169144 -3.294893 -1.125749 1.933172 24.106322
2.181365 -3.311471 -1.130106 1.931239 23.922668
2.180949 -3.315431 -1.134482 1.929308 23.943357
2.160641 -3.299467 -1.138826 1.927378 24.646990
2.152700 -3.295840 -1.143140 1.925451 24.667529
2.130931 -3.278355 -1.147424 1.923525 25.211283
2.130017 -3.281700 -1.151684 1.921602 25.252423
2.135897 -3.291847 -1.155950 1.919680 24.822854
2.117752 -3.277964 -1.160212 1.917761 25.438031
2.129836 -3.294293 -1.164456 1.915843 24.640954
2.134396 -3.303115 -1.168718 1.913927 24.184573
2.137812 -3.310819 -1.173007 1.912013 23.437295
2.097463 -3.274702 -1.177239 1.910101 24.835219
2.101183 -3.282609 -1.181426 1.908191 24.411596
2.094088 -3.279717 -1.185630 1.906283 24.610483
2.093723 -3.283532 -1.189809 1.904376 24.271063
2.094428 -3.288440 -1.194012 1.902472 24.131215
2.086803 -3.284991 -1.198188 1.900570 24.158280
2.071512 -3.273864 -1.202352 1.898669 24.630482
2.051554 -3.258029 -1.206475 1.896770 25.709233
2.067026 -3.277612 -1.210587 1.894874 24.916793
2.071849 -3.286582 -1.214733 1.892979 24.526534
2.052276 -3.271145 -1.218869 1.891086 25.109964
2.048788 -3.271738 -1.222950 1.889195 25.215783
2.084100 -3.311194 -1.227094 1.887305 23.127781
2.057614 -3.288866 -1.231252 1.885418 23.788241
2.032801 -3.268136 -1.235335 1.883533 24.050317
2.026695 -3.266096 -1.239401 1.881649 23.445310
2.002036 -3.245468 -1.243431 1.879768 24.418417
1.991402 -3.238821 -1.247419 1.877888 25.085927
1.996581 -3.247985 -1.251404 1.876010 25.123087
2.018336 -3.273754 -1.255419 1.874134 23.960226
2.007122 -3.266581 -1.259459 1.872260 24.359515
2.001163 -3.264618 -1.263455 1.870388 24.623523
2.023596 -3.291076 -1.267480 1.868517 23.474520
2.008882 -3.280424 -1.271542 1.866649 23.892540
1.977362 -3.252871 -1.275509 1.864782 25.044758
1.995348 -3.274815 -1.279467 1.862917 24.359799
2.025262 -3.308766 -1.283505 1.861054 23.019667
2.023342 -3.310899 -1.287557 1.859193 23.510796
2.044036 -3.335657 -1.291621 1.857334 22.356770
2.019443 -3.315155 -1.295712 1.855477 23.108068
1.974759 -3.274452 -1.299694 1.853621 24.217496
1.969734 -3.273376 -1.303641 1.851768 23.327856
1.915843 -3.223388 -1.307545 1.849916 25.481578
1.922289 -3.233633 -1.311344 1.848066 24.997667
1.971973 -3.287217 -1.315244 1.846218 23.229417
1.987224 -3.306442 -1.319218 1.844372 22.987742
1.995055 -3.318257 -1.323202 1.842527 22.839541
1.992267 -3.319460 -1.327192 1.840685 22.949621
1.992320 -3.323502 -1.331182 1.838844 22.977188
1.986520 -3.321682 -1.335162 1.837005 23.151723
1.973679 -3.312807 -1.339129 1.835168 23.402568
1.969751 -3.312809 -1.343058 1.833333 23.579431
1.971270 -3.318288 -1.347018 1.831500 22.878938
1.928194 -3.279115 -1.350921 1.829668 24.436558
1.918267 -3.273020 -1.354753 1.827839 24.787636
1.934809 -3.293423 -1.358614 1.826011 23.905669
1.928141 -3.290618 -1.362477 1.824185 24.296569
1.966112 -3.332475 -1.366363 1.822360 23.008152
1.974109 -3.344437 -1.370327 1.820538 22.576794
1.938738 -3.312987 -1.374249 1.818718 23.454240
1.912622 -3.290718 -1.378096 1.816899 23.816925
1.911831 -3.293731 -1.381900 1.815082 23.702578
1.929770 -3.315530 -1.385760 1.813267 23.056690
1.920155 -3.309761 -1.389606 1.811454 23.761940
1.932625 -3.326081 -1.393456 1.809642 23.550765
1.946610 -3.343952 -1.397343 1.807833 23.294562
1.946955 -3.348197 -1.401243 1.806025 22.780860
1.923297 -3.328421 -1.405124 1.804219 22.932457
1.882951 -3.291885 -1.408934 1.802414 24.130306
1.882044 -3.294722 -1.412678 1.800612 24.534501
1.931242 -3.347725 -1.416483 1.798811 22.777536
1.953991 -3.374393 -1.420402 1.797013 21.386003
1.911586 -3.335854 -1.424268 1.795216 22.867816
1.904360 -3.332432 -1.428072 1.793420 22.803939
1.904685 -3.336580 -1.431894 1.791627 22.286115
1.877907 -3.313583 -1.435676 1.789835 23.017488
1.868925 -3.308351 -1.439426 1.788045 23.116646
1.863342 -3.306485 -1.443142 1.786257 23.790794
1.912643 -3.359567 -1.446924 1.784471 21.530551
1.887063 -3.337821 -1.450758 1.782687 22.481192
1.847027 -3.301500 -1.454474 1.780904 23.554470
1.831654 -3.289810 -1.458156 1.779123 23.776315
1.827298 -3.289103 -1.461806 1.777344 23.859012
1.853995 -3.319474 -1.465479 1.775567 22.930633
1.871331 -3.340556 -1.469225 1.773791 22.373225
1.853595 -3.326546 -1.472951 1.772017 23.095790
1.844310 -3.320957 -1.476647 1.770245 22.702624
1.825218 -3.305545 -1.480327 1.768475 23.242938
1.834185 -3.318149 -1.483964 1.766707 23.153980
1.856877 -3.344548 -1.487671 1.764940 22.357846
1.855536 -3.346918 -1.491383 1.763175 22.501676
1.834141 -3.329231 -1.495090 1.761412 23.359178
1.832786 -3.331522 -1.498736 1.759650 23.104062
1.832285 -3.334703 -1.502418 1.757891 22.963851
1.840723 -3.346805 -1.506082 1.756133 23.102513
1.861361 -3.371149 -1.509788 1.754377 21.974499
1.851373 -3.364889 -1.513516 1.752622 22.619642
1.855241 -3.372448 -1.517207 1.750870 21.996871
1.855206 -3.376141 -1.520935 1.749119 21.719136
1.828933 -3.353553 -1.524620 1.747370 22.570028
1.821738 -3.350005 -1.528267 1.745622 22.567539
1.825576 -3.357489 -1.531913 1.743877 22.170869
1.814852 -3.350418 -1.535566 1.742133 22.299333
1.802508 -3.341682 -1.539174 1.740391 22.526946
1.802545 -3.345336 -1.542791 1.738650 22.411593
1.779977 -3.326348 -1.546371 1.736912 23.280636
1.762005 -3.311921 -1.549916 1.735175 23.924805
1.758222 -3.311652 -1.553430 1.733440 23.972352
1.783643 -3.340604 -1.556962 1.731706 22.615355
1.789337 -3.349900 -1.560563 1.729974 22.007496
1.765151 -3.329256 -1.564105 1.728244 22.923640
1.775480 -3.343129 -1.567649 1.726516 22.032958
1.776617 -3.347816 -1.571199 1.724790 22.377155
1.790090 -3.364862 -1.574773 1.723065 21.870556
1.778294 -3.356640 -1.578345 1.721342 22.722683
1.771711 -3.353613 -1.581902 1.719620 22.509700
1.755356 -3.340785 -1.585429 1.717901 22.751679
1.743399 -3.332325 -1.588926 1.716183 22.828315
1.750142 -3.342557 -1.592415 1.714467 22.762627
1.772778 -3.368716 -1.595938 1.712752 22.201608
1.789913 -3.389421 -1.599508 1.711040 21.641671
1.777490 -3.380576 -1.603086 1.709329 22.284959
1.758849 -3.365475 -1.606626 1.707619 22.749792
1.755599 -3.365722 -1.610124 1.705912 22.781889
1.782203 -3.395878 -1.613675 1.704206 20.673897
1.745355 -3.362580 -1.617224 1.702501 21.860845
1.719980 -3.340647 -1.620666 1.700799 22.768933
1.749958 -3.374088 -1.624130 1.699098 21.222563
1.772105 -3.399770 -1.627665 1.697399 20.529729
1.772277 -3.403488 -1.631211 1.695702 20.616267
1.754454 -3.389208 -1.634755 1.694006 21.152377
1.718891 -3.357119 -1.638229 1.692312 22.083589
1.693716 -3.335345 -1.641629 1.690620 22.958092
1.727434 -3.372474 -1.645040 1.688929 21.320010
1.736742 -3.385275 -1.648533 1.687240 20.708376
1.702709 -3.354671 -1.651962 1.685553 22.270550
1.693387 -3.348743 -1.655355 1.683867 22.396924
1.692036 -3.350783 -1.658747 1.682183 22.459997
1.704938 -3.367064 -1.662126 1.680501 22.321309
1.726774 -3.392356 -1.665583 1.678821 20.909413
1.697939 -3.366945 -1.669006 1.677142 22.216584
1.704205 -3.376605 -1.672400 1.675465 21.482343
1.709969 -3.385792 -1.675823 1.673789 21.254279
1.697888 -3.377124 -1.679236 1.672116 21.876114
1.674274 -3.356885 -1.682611 1.670443 22.714269
1.677861 -3.363810 -1.685949 1.668773 22.003130
1.690957 -3.380286 -1.689329 1.667104 21.017650
1.675144 -3.367846 -1.692702 1.665437 21.517554
1.661190 -3.357226 -1.696036 1.663772 21.898886
1.668933 -3.368290 -1.699357 1.662108 21.708846
1.686598 -3.389317 -1.702720 1.660446 21.072593
1.686569 -3.392665 -1.706097 1.658785 21.412184
1.677241 -3.386710 -1.709469 1.657127 21.613762
1.671670 -3.384481 -1.712811 1.655469 21.902054
1.701211 -3.417381 -1.716170 1.653814 20.668445
1.713216 -3.432826 -1.719610 1.652160 20.243043
1.686284 -3.409298 -1.723014 1.650508 21.455984
1.671186 -3.397552 -1.726366 1.648857 21.615067
1.662890 -3.392597 -1.729707 1.647209 21.882791
1.667322 -3.400340 -1.733018 1.645561 21.875658
1.683074 -3.419460 -1.736386 1.643916 20.850438
1.668291 -3.408035 -1.739744 1.642272 21.207673
1.640597 -3.383656 -1.743059 1.640630 22.157001
1.623963 -3.370274 -1.746311 1.638989 22.564004
1.649556 -3.399143 -1.749586 1.637350 20.969337
1.646934 -3.399826 -1.752893 1.635713 21.255204
1.648704 -3.404883 -1.756179 1.634077 20.847958
1.662958 -3.422460 -1.759502 1.632443 19.787813
1.637352 -3.400164 -1.762812 1.630810 20.570968
1.621488 -3.387550 -1.766063 1.629180 20.650817
1.616924 -3.386228 -1.769305 1.627550 20.557590
1.613155 -3.385690 -1.772536 1.625923 20.693287
1.611247 -3.387004 -1.775757 1.624297 20.808738
1.617542 -3.396532 -1.778990 1.622673 20.305957
1.605651 -3.387873 -1.782223 1.621050 20.649138
1.592615 -3.378033 -1.785418 1.619429 20.832404
1.598458 -3.387061 -1.788603 1.617810 20.696270
1.610890 -3.402707 -1.791816 1.616192 21.039128
1.630796 -3.425849 -1.795053 1.614576 20.628661
1.639597 -3.437934 -1.798336 1.612961 20.544394
1.632597 -3.434206 -1.801608 1.611348 20.957576
1.637398 -3.442275 -1.804877 1.609737 20.587877
1.615596 -3.423750 -1.808153 1.608127 21.172081
1.589012 -3.400346 -1.811334 1.606519 21.981329
1.600870 -3.415398 -1.814528 1.604912 21.285820
1.600973 -3.418706 -1.817733 1.603307 21.215250
1.594622 -3.415559 -1.820937 1.601704 21.317205
1.591332 -3.415444 -1.824112 1.600102 21.307058
1.600897 -3.428210 -1.827313 1.598502 20.754476
1.593010 -3.423520 -1.830510 1.596904 20.977400
1.584621 -3.418311 -1.833691 1.595307 20.612387
1.557225 -3.394069 -1.836844 1.593712 21.298162
1.546349 -3.386278 -1.839928 1.592118 21.915524
1.564231 -3.407279 -1.843048 1.590526 21.048625
1.574179 -3.420360 -1.846181 1.588935 20.878095
1.594331 -3.443687 -1.849357 1.587346 20.099480
1.581428 -3.433972 -1.852544 1.585759 20.640659
1.572766 -3.428456 -1.855690 1.584173 20.680580
1.576242 -3.435087 -1.858846 1.582589 19.952799
1.558414 -3.420400 -1.861986 1.581006 20.488026
1.557634 -3.422728 -1.865094 1.579425 20.322012
1.563924 -3.432143 -1.868219 1.577846 19.869295
1.556838 -3.428183 -1.871345 1.576268 20.411169
1.545714 -3.420166 -1.874451 1.574692 21.249518
1.562029 -3.439578 -1.877549 1.573117 20.417724
1.568183 -3.448869 -1.880686 1.571544 20.178889
1.564404 -3.448230 -1.883825 1.569972 20.140567
1.541923 -3.428857 -1.886933 1.568402 21.327644
1.550276 -3.440291 -1.890015 1.566834 20.705243
1.548664 -3.441793 -1.893128 1.565267 20.692105
1.542255 -3.438467 -1.896213 1.563702 20.917698
1.543503 -3.442809 -1.899306 1.562138 20.398759
1.515910 -3.418281 -1.902371 1.560576 21.763476
1.531814 -3.437214 -1.905401 1.559016 20.697213
1.543146 -3.451635 -1.908489 1.557457 20.175651
1.548455 -3.460032 -1.911576 1.555899 20.058340
1.559374 -3.474065 -1.914691 1.554343 19.328902
1.532351 -3.450151 -1.917800 1.552789 20.218627
1.503427 -3.424249 -1.920822 1.551236 21.095209
1.517510 -3.441351 -1.923841 1.549685 20.596099
1.524242 -3.451127 -1.926885 1.548135 20.325938
1.528725 -3.458667 -1.929942 1.546587 20.203308
1.534113 -3.467116 -1.933003 1.545040 19.980912
1.543862 -3.479943 -1.936081 1.543495 19.542935
1.549859 -3.489041 -1.939182 1.541952 19.361672
1.547872 -3.490156 -1.942284 1.540410 19.225840
1.530874 -3.476240 -1.945366 1.538870 19.962483
1.525433 -3.473853 -1.948420 1.537331 20.192649
1.535440 -3.486911 -1.951471 1.535793 19.849391
1.556842 -3.511419 -1.954576 1.534258 18.579582
1.543026 -3.500706 -1.957679 1.532723 19.349312
1.542950 -3.503713 -1.960763 1.531191 19.075478
1.524046 -3.487890 -1.963844 1.529659 19.784138
1.503038 -3.469903 -1.966865 1.528130 20.252862
1.498061 -3.467921 -1.969861 1.526602 20.259703
1.498593 -3.471461 -1.972868 1.525075 20.065809
1.484368 -3.460218 -1.975850 1.523550 20.553725
1.477869 -3.456680 -1.978812 1.522026 20.493982
1.486457 -3.468228 -1.981771 1.520504 20.176643
1.490757 -3.475515 -1.984758 1.518984 20.334945
1.486105 -3.473840 -1.987734 1.517465 20.695976
1.483037 -3.473742 -1.990705 1.515947 20.530488
1.491962 -3.485638 -1.993675 1.514431 19.870201
1.484005 -3.480675 -1.996671 1.512917 20.271591
1.477896 -3.477508 -1.999612 1.511404 20.328782
1.491352 -3.493948 -2.002595 1.509893 19.747248
1.492658 -3.498235 -2.005577 1.508383 19.724899
1.490282 -3.498850 -2.008568 1.506874 19.547526
1.474801 -3.486334 -2.011533 1.505368 19.990747
1.472667 -3.487142 -2.014475 1.503862 19.741347
1.471705 -3.489133 -2.017429 1.502358 19.496197
1.455845 -3.476199 -2.020355 1.500856 20.208986
1.447149 -3.470409 -2.023260 1.499355 20.218837
1.457114 -3.483273 -2.026159 1.497856 19.694778
1.464868 -3.493954 -2.029085 1.496358 19.642517
1.474204 -3.506229 -2.032025 1.494862 19.227001
1.470036 -3.505013 -2.034977 1.493367 19.351266
1.467530 -3.505440 -2.037910 1.491873 19.355123
1.483886 -3.524744 -2.040858 1.490381 18.421190
1.487204 -3.531051 -2.043847 1.488891 17.941333
