Ecin Epot Etot Temp Pre
2.813260 -2.464082 0.349178 2.140872 20.740082
2.790992 -2.447423 0.343569 2.138731 21.322270
2.757269 -2.419258 0.338011 2.136592 22.137132
2.748539 -2.416021 0.332517 2.134456 21.861505
2.767996 -2.440992 0.327004 2.132321 21.077689
2.797399 -2.475957 0.321442 2.130189 20.253738
2.815412 -2.499607 0.315805 2.128059 19.450975
2.760849 -2.450634 0.310215 2.125931 21.521659
2.744037 -2.439306 0.304731 2.123805 21.881847
2.769366 -2.470147 0.299219 2.121681 20.297257
2.765410 -2.471750 0.293660 2.119559 20.326922
2.751581 -2.463431 0.288151 2.117440 20.547427
2.739554 -2.456915 0.282639 2.115322 21.088603
2.742014 -2.464826 0.277188 2.113207 21.059500
2.750082 -2.478420 0.271662 2.111094 20.818938
2.732729 -2.466526 0.266203 2.108983 21.656020
2.749172 -2.488472 0.260700 2.106874 20.909966
2.735235 -2.480024 0.255211 2.104767 21.207494
2.700449 -2.450670 0.249779 2.102662 22.387441
2.730445 -2.486070 0.244375 2.100559 21.150814
2.769137 -2.530280 0.238857 2.098459 19.634916
2.749828 -2.516514 0.233314 2.096360 20.192391
2.753617 -2.525786 0.227831 2.094264 19.630237
2.725876 -2.503555 0.222321 2.092170 20.173612
2.675700 -2.458771 0.216928 2.090078 21.043609
2.660077 -2.448477 0.211600 2.087987 20.847672
2.664243 -2.457958 0.206285 2.085899 20.675133
2.711448 -2.510537 0.200911 2.083814 19.276373
2.732043 -2.536597 0.195446 2.081730 18.546007
2.697325 -2.507323 0.190002 2.079648 19.484109
2.682111 -2.497471 0.184640 2.077568 19.870445
2.675021 -2.495738 0.179283 2.075491 19.956184
2.683442 -2.509528 0.173914 2.073415 19.097479
2.671653 -2.503099 0.168554 2.071342 19.589356
2.661874 -2.498648 0.163226 2.069271 20.094985
2.679065 -2.521184 0.157881 2.067201 19.399720
2.659952 -2.507422 0.152530 2.065134 19.909727
2.642881 -2.495650 0.147231 2.063069 19.921462
2.628091 -2.486135 0.141957 2.061006 20.201912
2.612112 -2.475397 0.136716 2.058945 20.370797
2.620832 -2.489335 0.131497 2.056886 19.985441
2.639833 -2.513611 0.126222 2.054829 19.489627
2.663642 -2.542714 0.120928 2.052774 18.756919
2.656391 -2.540820 0.115571 2.050721 18.580244
2.574842 -2.464497 0.110345 2.048671 21.392240
2.606927 -2.501736 0.105191 2.046622 19.264941
2.579821 -2.479861 0.099960 2.044575 20.591250
2.574983 -2.480141 0.094842 2.042531 20.335839
2.595562 -2.505902 0.089660 2.040488 19.154388
2.593689 -2.509235 0.084454 2.038448 19.128830
2.575543 -2.496253 0.079291 2.036409 19.466111
2.564892 -2.490749 0.074143 2.034373 19.252689
2.558988 -2.489977 0.069011 2.032339 19.415128
2.546450 -2.482535 0.063915 2.030306 19.776672
2.568107 -2.509299 0.058808 2.028276 18.656695
2.576624 -2.522976 0.053647 2.026248 18.337943
2.574344 -2.525854 0.048490 2.024221 17.946162
2.515241 -2.471855 0.043386 2.022197 20.214337
2.519058 -2.480686 0.038371 2.020175 19.752708
2.508554 -2.475232 0.033322 2.018155 20.301041
2.502708 -2.474384 0.028324 2.016137 20.404123
2.526828 -2.503528 0.023301 2.014121 19.226848
2.548502 -2.530288 0.018214 2.012106 18.332478
2.544095 -2.530984 0.013111 2.010094 18.200691
2.508557 -2.500503 0.008054 2.008084 19.385452
2.482199 -2.479151 0.003048 2.006076 19.741123
2.457653 -2.459525 -0.001872 2.004070 20.279943
2.500499 -2.507322 -0.006823 2.002066 18.727741
2.518922 -2.530794 -0.011872 2.000064 18.075902
2.477019 -2.493876 -0.016856 1.998064 19.782642
2.484799 -2.506617 -0.021818 1.996066 19.188024
2.484548 -2.511344 -0.026796 1.994070 18.695592
2.483305 -2.515060 -0.031755 1.992076 18.774442
2.516388 -2.553153 -0.036764 1.990084 17.492620
2.497201 -2.538993 -0.041792 1.988094 18.532348
2.489905 -2.536685 -0.046780 1.986105 18.444575
2.461266 -2.513000 -0.051735 1.984119 19.453918
2.456822 -2.513469 -0.056647 1.982135 19.300045
2.463842 -2.525417 -0.061575 1.980153 19.264631
2.463284 -2.529790 -0.066506 1.978173 19.045028
2.420643 -2.492050 -0.071407 1.976195 20.568274
2.397176 -2.473386 -0.076210 1.974219 21.218007
2.400377 -2.481383 -0.081006 1.972244 20.798466
2.413534 -2.499360 -0.085826 1.970272 20.147067
2.415629 -2.506278 -0.090649 1.968302 19.910456
2.454310 -2.549814 -0.095503 1.966334 18.413996
2.461143 -2.561599 -0.100456 1.964367 18.289431
2.464847 -2.570208 -0.105360 1.962403 18.026381
2.468629 -2.578947 -0.110318 1.960440 17.367594
2.413038 -2.528252 -0.115214 1.958480 19.271018
2.365666 -2.485639 -0.119973 1.956521 20.888586
2.399088 -2.523807 -0.124719 1.954565 19.581985
2.430416 -2.559983 -0.129567 1.952610 18.661435
2.419284 -2.553709 -0.134425 1.950658 19.338286
2.434006 -2.573274 -0.139268 1.948707 18.289253
2.415727 -2.559873 -0.144147 1.946758 18.971769
2.405904 -2.554851 -0.148947 1.944812 19.420008
2.399611 -2.553381 -0.153770 1.942867 19.420294
2.396255 -2.554806 -0.158551 1.940924 19.545252
2.413368 -2.576734 -0.163367 1.938983 18.832591
2.402588 -2.570798 -0.168210 1.937044 19.372971
2.392712 -2.565692 -0.172980 1.935107 19.644372
2.414959 -2.592750 -0.177791 1.933172 18.658313
2.391702 -2.574320 -0.182618 1.931239 19.352162
2.393612 -2.580997 -0.187385 1.929308 18.894248
2.366555 -2.558731 -0.192176 1.927378 19.720238
2.351692 -2.548559 -0.196867 1.925451 20.060269
2.362569 -2.564165 -0.201595 1.923525 19.465225
2.353256 -2.559569 -0.206313 1.921602 19.672898
2.334964 -2.545967 -0.211003 1.919680 20.166829
2.331990 -2.547661 -0.215670 1.917761 20.100495
2.343047 -2.563403 -0.220356 1.915843 19.634889
2.339792 -2.564828 -0.225036 1.913927 19.544105
2.319442 -2.549161 -0.229720 1.912013 20.150851
2.316358 -2.550686 -0.234328 1.910101 19.989788
2.340692 -2.579690 -0.238998 1.908191 18.852937
2.323890 -2.567560 -0.243670 1.906283 19.537294
2.348109 -2.596441 -0.248332 1.904376 18.318534
2.339682 -2.592726 -0.253044 1.902472 18.655947
2.319631 -2.577320 -0.257689 1.900570 19.407807
2.317073 -2.579411 -0.262338 1.898669 19.251529
2.286203 -2.553150 -0.266947 1.896770 20.146580
2.290258 -2.561768 -0.271510 1.894874 20.077536
2.326190 -2.602318 -0.276128 1.892979 19.052556
2.325537 -2.606342 -0.280805 1.891086 19.050026
2.318355 -2.603790 -0.285435 1.889195 18.667026
2.294419 -2.584484 -0.290065 1.887305 18.963226
2.276855 -2.571479 -0.294624 1.885418 19.226328
2.286314 -2.585503 -0.299188 1.883533 18.605694
2.286397 -2.590168 -0.303771 1.881649 18.430147
2.273813 -2.582149 -0.308335 1.879768 18.617138
2.267285 -2.580155 -0.312870 1.877888 18.636874
2.284219 -2.601642 -0.317422 1.876010 17.818918
2.277416 -2.599417 -0.322002 1.874134 17.756676
2.253673 -2.580203 -0.326530 1.872260 18.255535
2.244569 -2.575591 -0.331022 1.870388 18.414076
2.254790 -2.590319 -0.335529 1.868517 17.868838
2.221149 -2.561172 -0.340022 1.866649 18.662178
2.204707 -2.549137 -0.344430 1.864782 18.847879
2.219005 -2.567859 -0.348854 1.862917 18.139740
2.245139 -2.598460 -0.353321 1.861054 17.288238
2.229005 -2.586818 -0.357813 1.859193 17.980874
2.204679 -2.566916 -0.362237 1.857334 18.928052
2.221743 -2.588404 -0.366661 1.855477 17.913884
2.207810 -2.578919 -0.371110 1.853621 18.389400
2.194235 -2.569724 -0.375489 1.851768 18.947148
2.209204 -2.589113 -0.379908 1.849916 17.886859
2.198887 -2.583210 -0.384323 1.848066 18.362686
2.182225 -2.570931 -0.388706 1.846218 18.913408
2.181528 -2.574584 -0.393057 1.844372 19.139083
2.205539 -2.602990 -0.397451 1.842527 18.086305
2.203196 -2.605057 -0.401860 1.840685 17.920683
2.209326 -2.615605 -0.406279 1.838844 17.533715
2.195660 -2.606354 -0.410694 1.837005 17.954332
2.173581 -2.588641 -0.415060 1.835168 18.428701
2.168671 -2.588079 -0.419408 1.833333 18.237551
2.143941 -2.567663 -0.423722 1.831500 19.051081
2.149849 -2.577849 -0.428000 1.829668 18.499839
2.169570 -2.601901 -0.432331 1.827839 17.530763
2.185458 -2.622142 -0.436684 1.826011 16.733734
2.186571 -2.627649 -0.441079 1.824185 16.311574
2.148193 -2.593603 -0.445410 1.822360 17.694697
2.154850 -2.604553 -0.449703 1.820538 16.987185
2.161404 -2.615434 -0.454030 1.818718 16.610788
2.146943 -2.605289 -0.458346 1.816899 16.929060
2.149687 -2.612312 -0.462625 1.815082 16.497927
2.149860 -2.616804 -0.466944 1.813267 16.360117
2.132090 -2.603318 -0.471228 1.811454 16.858728
2.122815 -2.598291 -0.475475 1.809642 17.123216
2.127634 -2.607365 -0.479731 1.807833 16.883487
2.117326 -2.601309 -0.483983 1.806025 17.291588
2.113072 -2.601281 -0.488209 1.804219 17.519697
2.118911 -2.611356 -0.492445 1.802414 17.254940
2.099880 -2.596558 -0.496679 1.800612 17.898075
2.090757 -2.591614 -0.500858 1.798811 18.267073
2.120128 -2.625189 -0.505061 1.797013 16.857570
2.108550 -2.617868 -0.509318 1.795216 17.207631
2.093624 -2.607131 -0.513507 1.793420 17.462555
2.092189 -2.609888 -0.517699 1.791627 17.265440
2.084329 -2.606212 -0.521884 1.789835 17.148011
2.051031 -2.577060 -0.526028 1.788045 18.075138
2.030183 -2.560273 -0.530089 1.786257 18.912547
2.075924 -2.610112 -0.534187 1.784471 17.155513
2.104750 -2.643128 -0.538378 1.782687 16.184331
2.101842 -2.644439 -0.542597 1.780904 16.369047
2.097974 -2.644771 -0.546796 1.779123 16.330692
2.100714 -2.651713 -0.550999 1.777344 16.200043
2.080535 -2.635728 -0.555194 1.775567 16.856134
2.039726 -2.599043 -0.559316 1.773791 18.434964
2.052281 -2.615671 -0.563390 1.772017 17.663717
2.057011 -2.624525 -0.567514 1.770245 17.241533
2.058669 -2.630299 -0.571630 1.768475 17.004874
2.037927 -2.613664 -0.575737 1.766707 17.729299
2.021112 -2.600900 -0.579787 1.764940 18.146019
2.039511 -2.623356 -0.583845 1.763175 17.471072
2.034394 -2.622324 -0.587930 1.761412 17.862559
2.050413 -2.642417 -0.592004 1.759650 17.035384
2.065069 -2.661195 -0.596126 1.757891 16.515162
2.067038 -2.667305 -0.600267 1.756133 16.593471
2.057890 -2.662283 -0.604392 1.754377 16.453331
2.048569 -2.657071 -0.608501 1.752622 16.029516
2.021925 -2.634510 -0.612585 1.750870 16.549715
1.999177 -2.615772 -0.616595 1.749119 17.314715
2.008499 -2.629098 -0.620599 1.747370 16.588788
2.004204 -2.628827 -0.624622 1.745622 16.518116
1.986877 -2.615491 -0.628613 1.743877 17.194676
1.991917 -2.624503 -0.632586 1.742133 16.723681
2.006918 -2.643504 -0.636586 1.740391 15.930533
1.985381 -2.625981 -0.640601 1.738650 16.764168
1.962323 -2.606857 -0.644535 1.736912 17.677843
1.998871 -2.647347 -0.648477 1.735175 16.485392
2.031900 -2.684431 -0.652532 1.733440 15.332506
2.015988 -2.672573 -0.656584 1.731706 15.776513
1.995628 -2.656230 -0.660602 1.729974 16.064327
1.976515 -2.641085 -0.664570 1.728244 16.884157
1.991411 -2.659937 -0.668526 1.726516 16.373298
2.004928 -2.677469 -0.672541 1.724790 15.640061
1.983517 -2.660047 -0.676530 1.723065 16.025182
1.943228 -2.623701 -0.680473 1.721342 17.008573
1.909952 -2.594262 -0.684309 1.719620 18.057815
1.914845 -2.602974 -0.688128 1.717901 17.753440
1.941365 -2.633344 -0.691979 1.716183 16.824653
1.954147 -2.650039 -0.695893 1.714467 16.470130
1.947293 -2.647083 -0.699790 1.712752 16.741744
1.961071 -2.664771 -0.703700 1.711040 15.948653
1.937285 -2.644900 -0.707616 1.709329 16.430943
1.904101 -2.615551 -0.711450 1.707619 17.238356
1.909950 -2.625210 -0.715260 1.705912 16.793023
1.925987 -2.645079 -0.719093 1.704206 16.384890
1.949390 -2.672367 -0.722977 1.702501 15.601957
1.941733 -2.668615 -0.726882 1.700799 15.854778
1.892387 -2.623112 -0.730725 1.699098 17.529003
1.890495 -2.624976 -0.734481 1.697399 17.475935
1.925305 -2.663610 -0.738305 1.695702 16.277793
1.925101 -2.667272 -0.742171 1.694006 16.483237
1.898743 -2.644737 -0.745994 1.692312 17.165457
1.883773 -2.633558 -0.749785 1.690620 17.196039
1.866324 -2.619843 -0.753519 1.688929 17.639759
1.891279 -2.648549 -0.757269 1.687240 16.480921
1.917971 -2.679066 -0.761095 1.685553 15.246003
1.900570 -2.665493 -0.764924 1.683867 15.839224
1.877788 -2.646494 -0.768706 1.682183 16.226897
1.848182 -2.620616 -0.772434 1.680501 17.022082
1.847786 -2.623904 -0.776118 1.678821 16.776819
1.865530 -2.645366 -0.779835 1.677142 15.778495
1.861399 -2.644970 -0.783571 1.675465 15.862706
1.860846 -2.648135 -0.787289 1.673789 16.028581
1.866354 -2.657376 -0.791022 1.672116 15.771467
1.875372 -2.670128 -0.794756 1.670443 15.684792
1.905664 -2.704200 -0.798536 1.668773 14.761206
1.915963 -2.718341 -0.802379 1.667104 14.249471
1.857564 -2.663732 -0.806168 1.665437 16.495454
1.836166 -2.645996 -0.809831 1.663772 17.163688
1.877454 -2.690999 -0.813545 1.662108 15.681422
1.895172 -2.712502 -0.817331 1.660446 15.312331
1.883740 -2.704859 -0.821119 1.658785 15.609427
1.866348 -2.691215 -0.824868 1.657127 15.813706
1.849471 -2.678057 -0.828586 1.655469 16.140136
1.849136 -2.681413 -0.832278 1.653814 16.033463
1.857166 -2.693152 -0.835986 1.652160 15.592070
1.852304 -2.692010 -0.839706 1.650508 15.382248
1.838723 -2.682121 -0.843398 1.648857 15.682718
1.827056 -2.674115 -0.847059 1.647209 16.040179
1.842424 -2.693156 -0.850731 1.645561 15.038103
1.818360 -2.672766 -0.854406 1.643916 15.823808
1.812118 -2.670144 -0.858026 1.642272 15.770870
1.796625 -2.658275 -0.861650 1.640630 15.968986
1.796869 -2.662091 -0.865222 1.638989 15.718908
1.815188 -2.684037 -0.868849 1.637350 15.154782
1.811244 -2.683720 -0.872476 1.635713 15.738130
1.824060 -2.700170 -0.876110 1.634077 14.931164
1.813714 -2.693475 -0.879761 1.632443 15.008078
1.800792 -2.684164 -0.883373 1.630810 15.249400
1.796727 -2.683695 -0.886968 1.629180 15.400585
1.805465 -2.696034 -0.890569 1.627550 14.791749
1.795157 -2.689343 -0.894185 1.625923 14.798872
1.767982 -2.665723 -0.897741 1.624297 15.596972
1.761143 -2.662415 -0.901272 1.622673 15.794626
1.769020 -2.673818 -0.904798 1.621050 15.651166
1.773597 -2.681949 -0.908352 1.619429 15.421834
1.738888 -2.650765 -0.911877 1.617810 16.908849
1.734852 -2.650179 -0.915327 1.616192 17.230220
1.756858 -2.675684 -0.918826 1.614576 16.372688
1.779259 -2.701615 -0.922355 1.612961 15.589538
1.790460 -2.716408 -0.925948 1.611348 14.641946
1.769868 -2.699374 -0.929506 1.609737 15.172020
1.752826 -2.685855 -0.933029 1.608127 15.406475
1.744699 -2.681224 -0.936525 1.606519 15.274186
1.751409 -2.691424 -0.940014 1.604912 14.872802
1.763519 -2.707056 -0.943537 1.603307 14.322485
1.754267 -2.701329 -0.947062 1.601704 14.641028
1.744281 -2.694850 -0.950569 1.600102 14.907393
1.722502 -2.676530 -0.954028 1.598502 15.739592
1.723848 -2.681325 -0.957477 1.596904 15.577944
1.738935 -2.699869 -0.960934 1.595307 15.217466
1.750710 -2.715142 -0.964432 1.593712 14.772062
1.728803 -2.696728 -0.967925 1.592118 15.686641
1.729571 -2.700936 -0.971365 1.590526 15.472557
1.735811 -2.710659 -0.974848 1.588935 15.227723
1.725289 -2.703596 -0.978307 1.587346 15.469591
1.715374 -2.697126 -0.981752 1.585759 15.944631
1.727706 -2.712883 -0.985176 1.584173 15.809461
1.769129 -2.757811 -0.988683 1.582589 14.316942
1.762772 -2.755005 -0.992233 1.581006 14.761097
1.739630 -2.735364 -0.995734 1.579425 15.556012
1.718742 -2.717937 -0.999194 1.577846 16.057576
1.708233 -2.710845 -1.002612 1.576268 16.382570
1.734718 -2.740770 -1.006052 1.574692 15.429662
1.724512 -2.734050 -1.009537 1.573117 15.951907
1.690999 -2.703938 -1.012939 1.571544 17.291074
1.710976 -2.727311 -1.016334 1.569972 16.371546
1.726506 -2.746283 -1.019777 1.568402 15.650711
1.712417 -2.735649 -1.023232 1.566834 16.518996
1.714769 -2.741408 -1.026639 1.565267 16.515697
1.744562 -2.774669 -1.030108 1.563702 15.145702
1.734492 -2.768089 -1.033597 1.562138 15.385390
1.719483 -2.756540 -1.037057 1.560576 15.461641
1.695505 -2.735972 -1.040467 1.559016 16.361615
1.712291 -2.756158 -1.043868 1.557457 15.713496
1.729317 -2.776632 -1.047315 1.555899 14.941066
1.721254 -2.772032 -1.050778 1.554343 15.076184
1.709640 -2.763840 -1.054200 1.552789 15.328334
1.685560 -2.743176 -1.057617 1.551236 15.905690
1.665132 -2.726077 -1.060945 1.549685 16.439092
1.686531 -2.750830 -1.064300 1.548135 15.599063
1.685941 -2.753625 -1.067684 1.546587 15.803811
1.689277 -2.760327 -1.071049 1.545040 15.758354
1.703785 -2.778231 -1.074446 1.543495 15.394821
1.707664 -2.785530 -1.077865 1.541952 15.419138
1.703264 -2.784547 -1.081283 1.540410 15.477902
1.689124 -2.773801 -1.084677 1.538870 15.743744
1.676161 -2.764204 -1.088043 1.537331 15.966028
1.681513 -2.772908 -1.091395 1.535793 15.590929
1.679675 -2.774442 -1.094767 1.534258 15.653709
1.681253 -2.779373 -1.098120 1.532723 15.523637
1.683738 -2.785232 -1.101494 1.531191 15.068712
1.684605 -2.789464 -1.104859 1.529659 14.751182
1.693034 -2.801270 -1.108236 1.528130 14.176232
1.704086 -2.815727 -1.111641 1.526602 13.539919
1.682200 -2.797239 -1.115040 1.525075 14.200594
1.665336 -2.783710 -1.118375 1.523550 14.587873
1.663865 -2.785574 -1.121709 1.522026 14.443132
1.649811 -2.774836 -1.125025 1.520504 14.891797
1.649510 -2.777835 -1.128325 1.518984 14.973115
1.654438 -2.786062 -1.131624 1.517465 14.961598
1.655192 -2.790139 -1.134947 1.515947 15.171386
1.641722 -2.779966 -1.138244 1.514431 15.783800
1.649330 -2.790855 -1.141525 1.512917 15.631330
1.656650 -2.801495 -1.144844 1.511404 15.320346
1.636744 -2.784886 -1.148142 1.509893 16.293161
1.650104 -2.801514 -1.151410 1.508383 15.785816
1.658087 -2.812823 -1.154736 1.506874 15.611424
1.654250 -2.812299 -1.158049 1.505368 15.822674
1.660941 -2.822298 -1.161358 1.503862 15.435922
1.671511 -2.836212 -1.164700 1.502358 14.748101
1.644021 -2.812044 -1.168023 1.500856 15.716258
1.639701 -2.810998 -1.171297 1.499355 15.361414
1.631282 -2.805866 -1.174585 1.497856 15.474898
1.624985 -2.802811 -1.177826 1.496358 15.492422
1.628862 -2.809954 -1.181093 1.494862 15.049021
1.608574 -2.792909 -1.184336 1.493367 15.648411
1.589913 -2.777438 -1.187526 1.491873 16.334207
1.622861 -2.813584 -1.190723 1.490381 15.082137
1.658116 -2.852138 -1.194021 1.488891 13.554942
1.650427 -2.847764 -1.197338 1.487402 14.022839
1.638564 -2.839197 -1.200634 1.485915 14.096818
1.609172 -2.813053 -1.203881 1.484429 14.995331
1.621523 -2.828618 -1.207095 1.482944 14.270799
1.642145 -2.852515 -1.210371 1.481461 13.347353
1.616991 -2.830642 -1.213651 1.479980 13.986766
1.561821 -2.778648 -1.216827 1.478500 15.971854
