137 -0.207602 0.993434 1840861190501284100.000000
138 -0.292282 0.979057 2548396311468138500.000000
139 -0.228282 1.016798 2013645923253344000.000000
140 -0.238630 0.997587 2100114788182835700.000000
141 -0.278881 0.989639 2436427928718095400.000000
142 -0.278640 1.000067 2434413466810271700.000000
143 -0.314032 0.989567 2730131374975212000.000000
144 -0.351256 0.987694 3041148993832483800.000000
145 -0.259441 1.028432 2273996000201179400.000000
146 -0.214435 1.010721 1897954610901500200.000000
147 -0.125636 1.015214 1155995140876900600.000000
148 -0.212488 0.985424 1881685918531987700.000000
149 -0.207572 1.001033 1840606195323078700.000000
150 -0.116349 1.014884 1078400108148961200.000000
151 -0.041221 1.005936 450678477960434620.000000
152 -0.076797 0.997903 747926357194608380.000000
153 -0.075787 1.000077 739486016796005760.000000
154 -0.117728 0.995950 1089925890203850800.000000
155 -0.107495 1.001153 1004426006951540100.000000
156 -0.184588 0.988804 1648569326616502300.000000
157 -0.208762 0.995257 1850551007273093900.000000
158 -0.150090 1.010583 1360322777172983300.000000
159 -0.173617 0.996199 1556898560051618300.000000
160 -0.167186 1.001096 1503171076003715100.000000
161 -0.188150 0.996282 1678327263913086500.000000
162 -0.146574 1.006982 1330947332643707400.000000
163 -0.121961 1.003310 1125293721420956200.000000
164 -0.123661 0.999791 1139496952847003500.000000
165 -0.124281 0.999923 1144673354964575600.000000
166 -0.067208 1.005479 667806872202434300.000000
167 -0.095788 0.997673 906609856591902980.000000
168 -0.069619 1.002167 687951491280670460.000000
169 -0.094769 0.997935 898093017639838850.000000
170 -0.046113 1.003433 491554205026779580.000000
171 -0.023716 1.000782 304413243741748990.000000
172 -0.057747 0.998615 588758366958723460.000000
173 -0.029905 1.001221 356126265881828160.000000
174 0.039509 0.999667 -223860266946625310.000000
175 0.058885 0.999047 -385756705589309500.000000
176 0.129679 0.993348 -977269020472652540.000000
177 0.054973 1.006921 -353066323743362110.000000
178 0.078402 0.998439 -548826122051739200.000000
179 -0.008408 1.003043 176507662353860220.000000
180 0.016413 0.999901 -30879916080688580.000000
181 -0.019706 0.999941 270906877325543360.000000
182 0.012494 1.000116 1861464800900088.000000
183 0.073870 0.997353 -510959338088219780.000000
184 0.096091 0.998113 -696621327339658110.000000
185 0.176211 0.989151 -1366060168682607900.000000
186 0.202246 0.995085 -1583596555209736400.000000
187 0.152986 1.008788 -1172008838068207600.000000
188 0.224024 0.986698 -1765561114377194800.000000
189 0.209586 1.003135 -1644922895568163600.000000
190 0.170043 1.007534 -1314525643167272400.000000
191 0.115155 1.007858 -855916815164646140.000000
192 0.037281 1.005953 -205245618937622620.000000
193 -0.035777 1.000055 405187338168569790.000000
194 0.021845 1.000401 -76269057801271056.000000
195 0.079772 0.997061 -560275405553167170.000000
196 0.102817 0.997898 -752822264616154500.000000
197 0.174148 0.990171 -1348822494635914800.000000
198 0.246864 0.984809 -1956399505746205200.000000
199 0.196774 1.011173 -1537875919757486600.000000
200 0.293741 0.976499 -2348072099469882900.000000
201 0.210025 1.021310 -1648594826134323200.000000
202 0.195386 1.002972 -1526273639149135600.000000
203 0.147145 1.008296 -1123202760959671400.000000
204 0.093698 1.006457 -676629705368345470.000000
205 0.018717 1.004223 -50132052035205352.000000
206 -0.065261 0.998048 651538179832921860.000000
207 -0.153517 0.990392 1388958735685462800.000000
208 -0.070577 1.009337 695958339876323330.000000
209 -0.084021 0.998961 808283715875854340.000000
210 -0.016584 1.003398 244820870595118690.000000
211 0.051836 0.998795 -326852819423834940.000000
212 0.031373 1.000852 -155878552437034370.000000
213 -0.067760 0.998198 672422284927953790.000000
214 0.023200 1.002029 -87590843713596192.000000
215 -0.028581 0.999861 345059475147708290.000000
216 -0.077554 0.997405 754250237614104830.000000
217 0.011502 1.002945 10148808092579288.000000
218 0.089547 0.996065 -641950361132395010.000000
219 0.177743 0.988282 -1378860926628524800.000000
220 0.234974 0.988259 -1857053384317335000.000000
221 0.163460 1.014349 -1259523183228342000.000000
222 0.140062 1.003557 -1064018380098170500.000000
223 0.123646 1.002167 -926856473741421570.000000
224 0.155632 0.995543 -1194116920018626300.000000
225 0.068603 1.009805 -466947170329947330.000000
226 0.101016 0.997255 -737777549102029310.000000
227 0.161556 0.992084 -1243611484108317700.000000
228 0.198682 0.993335 -1553813118395331800.000000
229 0.236583 0.991785 -1870491630208766200.000000
230 0.292129 0.985423 -2334608354060631600.000000
231 0.365865 0.976033 -2950702204122986500.000000
232 0.407178 0.984158 -3295889176859797500.000000
233 0.417576 0.995721 -3382766034074417700.000000
234 0.329331 1.033504 -2645447476293159400.000000
235 0.258367 1.021072 -2052507188411865300.000000
236 0.282363 0.993533 -2253009897034865200.000000
237 0.366860 0.972944 -2959015046932485600.000000
238 0.405768 0.985082 -3284108399626702300.000000
239 0.336952 1.025885 -2709119772291076600.000000
240 0.341240 0.998547 -2744946594828952100.000000
241 0.262523 1.024048 -2087237531683456300.000000
242 0.250868 1.002996 -1989854873126768600.000000
243 0.307288 0.984378 -2461264459075312100.000000
244 0.402167 0.966904 -3254018968598450700.000000
245 0.476244 0.967988 -3872968764656708100.000000
246 0.467568 1.004103 -3800473635492878300.000000
247 0.517695 0.975608 -4219303215695444000.000000
248 0.498636 1.009732 -4060058726906097700.000000
249 0.597159 0.947451 -4883259660706975700.000000
250 0.547575 1.028786 -4468968994676468700.000000
251 0.497113 1.026709 -4047334467513642000.000000
252 0.521177 0.987823 -4248398165528694300.000000
253 0.608994 0.951587 -4982146790815075300.000000
254 0.664925 0.965001 -5449476453912330200.000000
255 0.696277 0.978888 -5711433000482860000.000000
256 0.687368 1.006182 -5636999907964667900.000000
257 0.720203 0.977156 -5911349220195987500.000000
258 0.747472 0.980188 -6139187411922617300.000000
259 0.731880 1.011600 -6008910375377418200.000000
260 0.739995 0.994046 -6076713593262266400.000000
261 0.747285 0.994593 -6137631941335564300.000000
262 0.726676 1.015304 -5965433697493377000.000000
263 0.634001 1.065081 -5191089839836677100.000000
264 0.573302 1.037320 -4683929929903719400.000000
265 0.551186 1.012513 -4499134924258180100.000000
266 0.465371 1.044583 -3782113982662081000.000000
267 0.396548 1.030104 -3207074356290815000.000000
268 0.387414 1.003587 -3130754299453902800.000000
269 0.426884 0.984058 -3460539563427101200.000000
270 0.463778 0.983704 -3768803234359752700.000000
271 0.530921 0.967158 -4329818125929715700.000000
272 0.470840 1.030551 -3827809118596509700.000000
273 0.546040 0.962487 -4456142737212729900.000000
274 0.643532 0.943663 -5270724833990260700.000000
275 0.722675 0.947372 -5932003829630634000.000000
276 0.711087 1.008342 -5835182160465997800.000000
277 0.752791 0.969937 -6183633071483840500.000000
278 0.709903 1.031863 -5825288347551624200.000000
279 0.691430 1.013027 -5670939766183823400.000000
280 0.733470 0.970493 -6022195624161927200.000000
281 0.812680 0.940601 -6684035609194351600.000000
282 0.792163 1.016600 -6512602350886779900.000000
283 0.753883 1.030033 -6192761898863598600.000000
284 0.767998 0.989317 -6310697168783651800.000000
285 0.814737 0.963688 -6701222284205403100.000000
286 0.862014 0.961140 -7096235314763573200.000000
287 0.789877 1.061392 -6493503212039188500.000000
288 0.744395 1.035507 -6113483897959502800.000000
289 0.826621 0.937452 -6800517406598632400.000000
290 0.830152 0.997079 -6830020348717012000.000000
291 0.911640 0.931493 -7510882974043569200.000000
292 0.915232 0.996724 -7540895906518359000.000000
293 0.902936 1.011241 -7438158349219355600.000000
294 0.821021 1.073161 -6753725791397921800.000000
295 0.736177 1.068291 -6044813696468757500.000000
296 0.707193 1.021137 -5802644775726976000.000000
297 0.746651 0.971725 -6132328041628891100.000000
298 0.725620 1.015602 -5956610864327468000.000000
299 0.760768 0.974216 -6250288811066765300.000000
300 0.700510 1.045011 -5746800831699968000.000000
301 0.723652 0.983656 -5940163675333212200.000000
302 0.732450 0.993615 -6013678785209864200.000000
303 0.741523 0.993336 -6089488851690364900.000000
304 0.836439 0.927849 -6882549355427349500.000000
305 0.930433 0.920316 -7667909004782528500.000000
306 0.936625 0.994236 -7719647526440429600.000000
307 0.975185 0.963811 -8041833934103101400.000000
308 0.952910 1.021707 -7855712953530893300.000000
309 1.014866 0.940863 -8373378664805917700.000000
310 0.927030 1.089026 -7639477042412612600.000000
311 0.983926 0.947089 -8114864553141163000.000000
312 0.948308 1.035010 -7817259680657501200.000000
313 0.850139 1.092289 -6997016690923807700.000000
314 0.851711 0.998663 -7010148942601391100.000000
315 0.903418 0.955637 -7442187273035002900.000000
316 0.873379 1.027046 -7191195519127310300.000000
317 0.961843 0.922032 -7930350042191647700.000000
318 1.061299 0.904288 -8761353828445615100.000000
319 1.073870 0.986669 -8866386342348468200.000000
320 1.051222 1.024356 -8677154420602153000.000000
321 1.008066 1.045438 -8316565739101727700.000000
322 1.030580 0.977313 -8504675682063939600.000000
323 0.934303 1.099204 -7700242393378989100.000000
324 0.925443 1.008272 -7626217293145926700.000000
325 1.012796 0.918829 -8356089991723584500.000000
326 1.058254 0.954019 -8735905309660705800.000000
327 1.119929 0.935037 -9251225065296240600.000000
328 1.136448 0.981535 -9389253955258886100.000000
329 1.052251 1.096520 -8685747758107680800.000000
330 1.044691 1.007957 -8622585452466172900.000000
331 1.062578 0.981330 -8772038126412428300.000000
332 1.125791 0.933171 -9300209639029520400.000000
333 1.094507 1.035341 -9038814081851042800.000000
334 1.047969 1.051116 -8649971934605446100.000000
335 0.994388 1.056241 -8202276900230016000.000000
336 0.968737 1.025498 -7987953452948277200.000000
337 0.892108 1.073900 -7347686059992039400.000000
338 0.917893 0.976935 -7563131486057881600.000000
339 0.854497 1.057789 -7033430002371556400.000000
340 0.934898 0.930592 -7705214799353997300.000000
341 1.027940 0.912732 -8482618599149163500.000000
342 1.108249 0.917798 -9153638410596986900.000000
343 1.198929 0.900678 -9911305583599046700.000000
344 1.276998 0.907876 -10563608748966584000.000000
345 1.214090 1.081506 -10037987188131549000.000000
346 1.167089 1.057555 -9645269114177228800.000000
347 1.213529 0.946222 -10033295276852568000.000000
348 1.147716 1.080799 -9483398175052365800.000000
349 1.143904 1.004377 -9451549277294495700.000000
350 1.205213 0.930521 -9963809090791563300.000000
351 1.130140 1.091617 -9336546451923808300.000000
352 1.144804 0.983458 -9459071635051558900.000000
353 1.197214 0.940473 -9896974854583898100.000000
354 1.242769 0.945939 -10277606157091277000.000000
355 1.145839 1.122731 -9467715971592726500.000000
356 1.184167 0.956330 -9787964415901038600.000000
357 1.098590 1.102605 -9072932436694943700.000000
358 1.133915 0.961335 -9368089355467833300.000000
359 1.145247 0.987170 -9462769065135544300.000000
360 1.201147 0.936522 -9929843733054593000.000000
361 1.228794 0.966968 -10160843864990972000.000000
362 1.169713 1.073423 -9667198699502907400.000000
363 1.126063 1.051383 -9302479096115554300.000000
364 1.179907 0.939807 -9752367089023551500.000000
365 1.089300 1.108272 -8995311904449184800.000000
366 1.059017 1.033064 -8742280189115848700.000000
367 1.027665 1.033251 -8480323642545318900.000000
368 1.010968 1.017165 -8340815780549079000.000000
369 1.020005 0.990865 -8416319852815733800.000000
370 0.987603 1.033059 -8145591472114933800.000000
371 1.062853 0.925753 -8774333083016282100.000000
372 1.076858 0.985128 -8891350370294794200.000000
373 1.070013 1.007375 -8834154951823296500.000000
374 1.055373 1.015679 -8711833764838108200.000000
375 1.052690 1.002832 -8689419688673843200.000000
376 1.065853 0.986154 -8799399109033883600.000000
377 1.121546 0.940906 -9264739809741135900.000000
378 1.191656 0.922111 -9850540232632674300.000000
379 1.264531 0.914391 -10459443218669634000.000000
380 1.313901 0.938335 -10871948918452703000.000000
381 1.367025 0.931266 -11315819025155049000.000000
382 1.448689 0.891391 -11998160622515200000.000000
383 1.453081 0.993649 -12034854428658973000.000000
384 1.374609 1.117336 -11379185326939122000.000000
385 1.439219 0.913107 -11919035618718028000.000000
386 1.373186 1.097303 -11367302551634745000.000000
387 1.404678 0.957202 -11630432076025022000.000000
388 1.317423 1.126099 -10901375362017622000.000000
389 1.294555 1.030315 -10710307474988227000.000000
390 1.356078 0.921699 -11224352254732732000.000000
391 1.284649 1.098902 -10627536040142715000.000000
392 1.253877 1.039830 -10370424401958091000.000000
393 1.349562 0.882890 -11169910784185856000.000000
394 1.260292 1.123547 -10424024388416891000.000000
395 1.287786 0.965578 -10653749544462242000.000000
396 1.191998 1.126108 -9853396178628579300.000000
397 1.170388 1.025854 -9672834092941250600.000000
398 1.226765 0.934660 -10143886685640305000.000000
399 1.291974 0.921159 -10688734882912037000.000000
400 1.318827 0.965553 -10913105140215077000.000000
401 1.415525 0.876163 -11721057362359261000.000000
402 1.358483 1.082332 -11244445874775327000.000000
403 1.414914 0.924730 -11715957458795151000.000000
404 1.411035 1.005496 -11683547571645231000.000000
405 1.331538 1.115178 -11019310631937673000.000000
406 1.382702 0.932920 -11446810048199227000.000000
407 1.322819 1.011639 -10946458509524355000.000000
408 1.422568 0.872035 -11779910249489097000.000000
409 1.450899 0.960114 -12016622273417279000.000000
410 1.540120 0.875088 -12762100676901114000.000000
411 1.498080 1.065945 -12410844818923010000.000000
412 1.456157 1.063883 -12060557942622091000.000000
413 1.498630 0.939179 -12415434732130712000.000000
414 1.507965 0.986064 -12493437757143781000.000000
415 1.598376 0.868990 -13248860972577632000.000000
416 1.651408 0.917437 -13691966093745361000.000000
417 1.640559 1.018018 -13601315307893301000.000000
418 1.689666 0.921485 -14011628049143802000.000000
419 1.630592 1.103042 -13518033882691381000.000000
420 1.712555 0.871963 -14202874432797942000.000000
421 1.796234 0.863462 -14902045711919655000.000000
422 1.794113 1.003815 -14884323547034372000.000000
423 1.871981 0.866983 -15534943744225753000.000000
424 1.808567 1.123782 -15005089263432505000.000000
425 1.749168 1.111446 -14508792148091103000.000000
426 1.837394 0.853667 -15245957708765438000.000000
427 1.745665 1.178610 -14479518701633108000.000000
428 1.652568 1.171380 -13701655910517172000.000000
429 1.661464 0.985367 -13775987004964080000.000000
430 1.573739 1.152467 -13043003365212316000.000000
431 1.499289 1.121193 -12420942627979952000.000000
432 1.409360 1.139724 -11669548336361748000.000000
433 1.441408 0.955348 -11937318772995365000.000000
434 1.404599 1.053774 -11629769088561687000.000000
435 1.386706 1.025287 -11480265415579791000.000000
436 1.331031 1.078590 -11015077711979463000.000000
437 1.264321 1.090426 -10457683751940020000.000000
438 1.265850 0.998068 -10470459010368117000.000000
439 1.252864 1.016488 -10361958562041668000.000000
440 1.220762 1.040503 -10093729134087281000.000000
441 1.146477 1.091907 -9473045370817226800.000000
442 1.193136 0.946880 -9862907498775646200.000000
443 1.221802 0.965979 -10102424469664090000.000000
444 1.224699 0.996463 -10126623512075794000.000000
445 1.272134 0.942501 -10522962517560633000.000000
446 1.265300 1.008707 -10465869097160417000.000000
447 1.187738 1.099804 -9817798851751090200.000000
448 1.251982 0.924623 -10354589201391528000.000000
449 1.173717 1.099575 -9700654066883475500.000000
450 1.225993 0.939204 -10137435307631708000.000000
451 1.209326 1.020501 -9998182440813672400.000000
452 1.122877 1.106066 -9275857599510898700.000000
453 1.065133 1.065210 -8793381222828235800.000000
454 1.083355 0.980615 -8945638843734751200.000000
455 1.107010 0.974426 -9143285606361848800.000000
456 1.145070 0.958049 -9461290093101951000.000000
457 1.228199 0.906065 -10155871459015965000.000000
458 1.187899 1.049889 -9819150326195576800.000000
459 1.163536 1.029058 -9615587675434111000.000000
460 1.218039 0.937160 -10070983564191349000.000000
461 1.097650 1.077335 -9065078585206215700.000000
462 1.033894 1.070311 -8532368158417065000.000000
463 0.973019 1.062990 -8023729276450516000.000000
464 0.911069 1.060096 -7506114564211133400.000000
465 0.871868 1.035564 -7178573257806143500.000000
466 0.811499 1.052124 -6674167295797806100.000000
467 0.865734 0.955537 -7127319226986834900.000000
468 0.941942 0.933439 -7764067686483836900.000000
469 0.931666 1.009673 -7678210809982039000.000000
470 0.991974 0.943645 -8182106781633965100.000000
471 0.990945 1.001020 -8173513444128438300.000000
472 0.938646 1.051753 -7736528207237640200.000000
473 0.857195 1.075877 -7055971576124930000.000000
474 0.935960 0.931817 -7714088631555554300.000000
475 0.847887 1.081723 -6978198046772246500.000000
476 0.874294 0.977517 -7198845374473481200.000000
477 0.925507 0.954959 -7626752783020164100.000000
478 1.007489 0.923822 -8311746330233650200.000000
479 0.947414 1.060479 -7809788321936087000.000000
480 0.857662 1.084376 -7059873002351474700.000000
481 0.915735 0.949810 -7545103326958756900.000000
482 0.820545 1.086149 -6749747866617922600.000000
483 0.831217 0.991225 -6838919680436391900.000000
484 0.906326 0.936831 -7466488313517996000.000000
485 0.867412 1.035114 -7141343961788137500.000000
486 0.863790 1.003141 -7111076034135142400.000000
487 0.894183 0.973638 -7365025732110018600.000000
488 0.947899 0.951730 -7813842745269553200.000000
489 0.891845 1.052914 -7345493101459476500.000000
490 0.803351 1.077893 -6606083583216932900.000000
491 0.709888 1.073276 -5825160849962529800.000000
492 0.749461 0.971537 -6155813097541627900.000000
493 0.736714 1.009518 -6049301611605181400.000000
494 0.763823 0.979866 -6275813828405143600.000000
495 0.732109 1.003388 -6010822839213968400.000000
496 0.647966 1.059780 -5307775633383532500.000000
497 0.576611 1.044658 -4711571407221208100.000000
498 0.660210 0.949615 -5410079698879586300.000000
499 0.634974 1.016477 -5199224186021442600.000000
500 0.544301 1.054920 -4441608012055024600.000000
501 0.492300 1.027318 -4007121727910640600.000000
502 0.443602 1.023050 -3600225922048094200.000000
503 0.385205 1.024495 -3112292648551832600.000000
504 0.454436 0.971354 -3690749210311053300.000000
505 0.531974 0.962480 -4338615459577816100.000000
506 0.553829 0.988205 -4521217506690787800.000000
507 0.488534 1.034616 -3975655322920079400.000000
508 0.459716 1.013757 -3734863376140608000.000000
509 0.396728 1.027340 -3208578827842236400.000000
510 0.421335 0.989985 -3414181440029346800.000000
511 0.503671 0.962635 -4102132931310016500.000000
512 0.549800 0.975995 -4487558143167659500.000000
513 0.643666 0.945527 -5271846812774375400.000000
514 0.617841 0.961055 -5056069892976864300.000000
515 0.592721 1.015321 -4846183361795901400.000000
516 0.526914 1.037527 -4296337259031340500.000000
517 0.575277 0.973700 -4700428117933626400.000000
518 0.433091 1.046065 -3512405582674113000.000000
519 0.495633 0.971376 -4034967201370683400.000000
520 0.559267 0.966993 -4566657647447011800.000000
521 0.603046 0.974879 -4932448230582828000.000000
522 0.633012 0.981651 -5182827996062828500.000000
523 0.710947 0.948977 -5834009182646262800.000000
524 0.765645 0.960421 -6291037040544014300.000000
525 0.667159 1.073104 -5468142100956983300.000000
526 0.650853 1.010804 -5331898177241774100.000000
527 0.734660 0.943595 -6032140436111949800.000000
528 0.683233 1.037132 -5602448061317829600.000000
529 0.764537 0.942843 -6281780715575153700.000000
530 0.670959 1.069473 -5499889000643570700.000000
531 0.616608 1.035609 -5045768087777361900.000000
532 0.677886 0.961114 -5557772906096223200.000000
533 0.644209 1.022512 -5276385726946433000.000000
534 0.742567 0.934073 -6098209686785000400.000000
535 0.771941 0.978002 -6343642545807812600.000000
536 0.834501 0.950992 -6866357161611306000.000000
537 0.807880 1.022102 -6643924867662631900.000000
538 0.820139 0.990070 -6746356430747790300.000000
539 0.744096 1.061279 -6110984945213097000.000000
540 0.823899 0.939352 -6777771836702709800.000000
541 0.911936 0.926438 -7513356427272170500.000000
542 0.981802 0.935987 -8097116888738066400.000000
543 0.970916 1.010685 -8006160108672157700.000000
544 0.997867 0.973819 -8231346350545453100.000000
545 1.022675 0.975248 -8438631930908718100.000000
546 0.925971 1.098803 -7630628709728889900.000000
547 0.853896 1.066244 -7028406597360914400.000000
548 0.812290 1.035269 -6680771670913331200.000000
549 0.824580 0.989992 -6783458229176693800.000000
550 0.846025 0.982246 -6962643340901711900.000000
551 0.830567 1.013042 -6833488283140617200.000000
552 0.878460 0.959901 -7233652216298537000.000000
553 0.881765 0.997095 -7261268194098195500.000000
554 0.783163 1.085546 -6437404272833984500.000000
555 0.749937 1.025796 -6159791022321635300.000000
556 0.742390 1.005647 -6096730714751410200.000000
557 0.652492 1.064706 -5345591418311411700.000000
558 0.557326 1.059256 -4550439954113141800.000000
559 0.651143 0.944889 -5334320631434728400.000000
560 0.692419 0.972652 -5679201609957693400.000000
561 0.756890 0.954356 -6217878923916853200.000000
562 0.776333 0.985205 -6380336351951589400.000000
563 0.845180 0.945711 -6955579974465420300.000000
564 0.894812 0.957739 -7370278632781057000.000000
565 0.797711 1.085643 -6558960474284555300.000000
566 0.823008 0.979709 -6770325977499111400.000000
567 0.799731 1.019065 -6575841155081760800.000000
568 0.757497 1.033431 -6222953327963143200.000000
569 0.834272 0.940725 -6864444697774767100.000000
570 0.920582 0.927066 -7585596561257795600.000000
571 0.927207 0.993897 -7640956014446214100.000000
572 1.022056 0.911702 -8433455528791146500.000000
573 1.009540 1.012795 -8328882006209062900.000000
574 0.976131 1.033725 -8049738784627481600.000000
575 0.975842 1.000283 -8047316330434529300.000000
576 0.883642 1.089503 -7276950397557834800.000000
577 0.830250 1.046817 -6830836333287279600.000000
578 0.902155 0.939616 -7431630472657302500.000000
579 0.923917 0.980326 -7613467534235658200.000000
580 0.839207 1.077536 -6905677418090598400.000000
581 0.800269 1.032434 -6580329070218176500.000000
582 0.716279 1.065759 -5878556840278767600.000000
583 0.677132 1.027649 -5551474525194548200.000000
584 0.763710 0.939533 -6274870346245785600.000000
585 0.706955 1.042617 -5800655813336981500.000000
