0.665500 0.002799 0.103770
0.670750 0.004044 0.145907
0.671250 0.002596 0.053602
0.671750 0.003595 0.080920
0.672250 0.003888 0.076859
0.672750 0.002227 0.021055
0.673250 0.002336 0.019649
0.673750 -0.000599 0.001325
0.674250 -0.003874 0.047221
0.674750 -0.002279 0.015961
0.675250 -0.004926 0.073276
0.675750 -0.006656 0.122887
0.676250 -0.003759 0.045914
0.676750 -0.004700 0.060048
0.677250 -0.003334 0.028236
0.677750 -0.003801 0.033529
0.678250 -0.000423 0.000414
0.678750 -0.000949 0.001828
0.679250 0.003613 0.023279
0.679750 0.013255 0.183207
0.680250 0.016435 0.227582
0.680750 0.017860 0.246216
0.681250 0.022521 0.357000
0.681750 0.024069 0.369415
0.682250 0.027181 0.444658
0.682750 0.021830 0.291245
0.683250 0.032367 0.445056
0.683750 0.037671 0.533099
0.684250 0.038911 0.532548
0.684750 0.029054 0.310825
0.685250 0.036761 0.390072
0.685750 0.034343 0.332953
0.686250 0.033974 0.317517
0.686750 0.027740 0.247003
0.687250 0.016867 0.090265
0.687750 0.022271 0.123778
0.688250 0.026008 0.143837
0.688750 0.022047 0.099046
0.689250 0.015347 0.046742
0.689750 0.012305 0.026916
0.690250 0.020879 0.069608
0.690750 0.027369 0.104729
0.691250 0.024454 0.082048
0.691750 0.022587 0.067345
0.692250 0.014580 0.028739
0.692750 0.016133 0.031734
0.693250 0.023220 0.064350
0.693750 0.027789 0.086658
0.694250 0.021666 0.048272
0.694750 0.020231 0.041035
0.695250 0.033343 0.105820
0.695750 0.030023 0.086022
0.696250 0.033860 0.105539
0.696750 0.048224 0.179339
0.697250 0.045998 0.163490
0.697750 0.069821 0.330323
0.698250 0.100707 0.550182
0.698750 0.092554 0.481643
0.699250 0.103641 0.505309
0.699750 0.095151 0.472972
0.700250 0.112793 0.559410
0.700750 0.117358 0.586681
0.701250 0.113846 0.559372
0.701750 0.115391 0.556507
0.702250 0.083114 0.299108
0.702750 0.093539 0.363973
0.703250 0.085401 0.317128
0.703750 0.084002 0.304251
0.704250 0.058115 0.211006
0.704750 0.064300 0.243859
0.705250 0.074066 0.273106
0.705750 0.077237 0.278857
0.706250 0.080962 0.279197
0.706750 0.083193 0.286035
0.707250 0.093488 0.327799
0.707750 0.117008 0.401037
0.708250 0.107658 0.326180
0.708750 0.100744 0.298847
0.709250 0.131031 0.432407
0.709750 0.143612 0.483316
0.710250 0.155660 0.544526
0.710750 0.164171 0.557309
0.711250 0.166220 0.559193
0.711750 0.185104 0.641220
0.712250 0.145332 0.571847
0.712750 0.143653 0.562411
0.713250 0.121446 0.456260
0.713750 0.127387 0.462049
0.714250 0.101109 0.336566
0.714750 0.113115 0.348530
0.715250 0.128030 0.402297
0.715750 0.139354 0.437773
0.716250 0.137142 0.416365
0.716750 0.128187 0.381682
0.717250 0.144437 0.425943
0.717750 0.176982 0.557806
0.718250 0.143778 0.521087
0.718750 0.155035 0.546384
0.719250 0.225335 0.556673
0.719750 0.222208 0.542077
0.720250 0.229835 0.549416
0.720750 0.259840 0.625628
0.721250 0.289782 0.664304
0.721750 0.284668 0.645416
0.722250 0.289990 0.648636
0.722750 0.298847 0.665258
0.723250 0.273193 0.618911
0.723750 0.288829 0.652683
0.724250 0.294110 0.647251
0.724750 0.304471 0.672750
0.725250 0.286894 0.621401
0.725750 0.279745 0.600770
0.726250 0.256167 0.585989
0.726750 0.218511 0.505568
0.727250 0.192735 0.428645
0.727750 0.190530 0.420366
0.728250 0.178234 0.399851
0.728750 0.128529 0.242982
0.729250 0.151865 0.350678
0.729750 0.153233 0.345192
0.730250 0.135956 0.281886
0.730750 0.146409 0.302928
0.731250 0.205050 0.426276
0.731750 0.187844 0.389304
0.732250 0.232482 0.468374
0.732750 0.247447 0.491230
0.733250 0.288158 0.518268
0.733750 0.245591 0.386103
0.734250 0.325988 0.553584
0.734750 0.338566 0.569170
0.735250 0.349224 0.577116
0.735750 0.349138 0.573387
0.736250 0.362580 0.601301
0.736750 0.377971 0.613727
0.737250 0.392046 0.620283
0.737750 0.469692 0.675495
0.738250 0.478377 0.687156
0.738750 0.482092 0.684321
0.739250 0.406394 0.585050
0.739750 0.438100 0.627562
0.740250 0.396802 0.592749
0.740750 0.416345 0.604343
0.741250 0.468875 0.659723
0.741750 0.499887 0.665792
0.742250 0.529925 0.697888
0.742750 0.516562 0.677829
0.743250 0.552884 0.732635
0.743750 0.484912 0.730327
0.744250 0.464683 0.690100
0.744750 0.412734 0.600394
0.745250 0.475773 0.624449
0.745750 0.428580 0.566637
0.746250 0.399818 0.551479
0.746750 0.412897 0.560032
0.747250 0.429779 0.575962
0.747750 0.508474 0.679014
0.748250 0.504052 0.674564
0.748750 0.561071 0.735485
0.749250 0.514692 0.725857
0.749750 0.572036 0.728057
0.750250 0.534673 0.692619
0.750750 0.539170 0.695169
0.751250 0.598402 0.734669
0.751750 0.625931 0.775358
0.752250 0.653265 0.796548
0.752750 0.577138 0.695375
0.753250 0.668852 0.687903
0.753750 0.669455 0.685810
0.754250 0.625615 0.662204
0.754750 0.632606 0.655721
0.755250 0.658290 0.686299
0.755750 0.614211 0.664872
0.756250 0.659734 0.681187
0.756750 0.721162 0.697558
0.757250 0.669876 0.647885
0.757750 0.646307 0.621280
0.758250 0.633187 0.605340
0.758750 0.612800 0.582560
0.759250 0.556483 0.520622
0.759750 0.564765 0.529134
0.760250 0.533798 0.505573
0.760750 0.485511 0.462672
0.761250 0.429972 0.374579
0.761750 0.419217 0.365411
0.762250 0.443045 0.380194
0.762750 0.440250 0.373763
0.763250 0.507894 0.472755
0.763750 0.525424 0.479410
0.764250 0.635877 0.500333
0.764750 0.746146 0.612480
0.765250 0.755184 0.614701
0.765750 0.746116 0.604503
0.766250 0.848946 0.686965
0.766750 0.932477 0.781603
0.767250 0.993310 0.795207
0.767750 1.013420 0.802809
0.768250 1.005799 0.796474
0.768750 0.961373 0.763572
0.769250 0.990001 0.764942
0.769750 0.975386 0.760665
0.770250 0.979619 0.760847
0.770750 0.977622 0.758568
0.771250 0.878301 0.774362
0.771750 0.784447 0.684884
0.772250 0.705151 0.617518
0.772750 0.746399 0.656278
0.773250 0.662037 0.634735
0.773750 0.642736 0.621767
0.774250 0.691727 0.687892
0.774750 0.749556 0.692676
0.775250 0.778580 0.703694
0.775750 0.763153 0.699941
0.776250 0.854479 0.714262
0.776750 0.852800 0.711770
0.777250 1.013455 0.755904
0.777750 1.057044 0.773196
0.778250 1.047479 0.767944
0.778750 1.026718 0.763530
0.779250 1.139878 0.818870
0.779750 1.193522 0.847130
0.780250 1.145805 0.810601
0.780750 1.106762 0.771806
0.781250 1.182247 0.810060
0.781750 1.103585 0.797398
0.782250 1.125308 0.791372
0.782750 1.087474 0.779835
0.783250 1.129354 0.778702
0.783750 1.109173 0.773454
0.784250 0.978547 0.751086
0.784750 1.013213 0.761277
0.785250 1.002151 0.757589
0.785750 1.009104 0.757240
0.786250 1.108824 0.782578
0.786750 1.159916 0.794519
0.787250 1.314866 0.856085
0.787750 1.232977 0.800255
0.788250 1.170160 0.767731
0.788750 1.285560 0.788478
0.789250 1.313309 0.801198
0.789750 1.417968 0.813598
0.790250 1.254380 0.756831
0.790750 1.106364 0.751789
0.791250 0.967130 0.658680
0.791750 1.080523 0.638091
0.792250 1.132835 0.666905
0.792750 1.243656 0.667889
0.793250 1.325849 0.704169
0.793750 1.435159 0.725189
0.794250 1.363140 0.702281
0.794750 1.396216 0.710471
0.795250 1.303969 0.661901
0.795750 1.294128 0.656225
0.796250 1.501620 0.693615
0.796750 1.633461 0.725930
0.797250 1.676819 0.744160
0.797750 1.581029 0.727899
0.798250 1.521002 0.716555
0.798750 1.766868 0.758223
0.799250 1.682762 0.730988
0.799750 1.812460 0.776948
