0.0000,0.000000
0.0005,0.000000
0.0010,0.000000
0.0015,0.000000
0.0020,0.000000
0.0025,0.000000
0.0030,0.000000
0.0035,0.000000
0.0040,0.000000
0.0045,0.000000
0.0050,0.000000
0.0055,0.000000
0.0060,0.000000
0.0065,0.000000
0.0070,0.000000
0.0075,0.000000
0.0080,0.000000
0.0085,0.000000
0.0090,0.000000
0.0095,0.000000
0.0100,0.000000
0.0105,0.000000
0.0110,0.000000
0.0115,0.000000
0.0120,0.000000
0.0125,0.000000
0.0130,0.000000
0.0135,0.000000
0.0140,0.000000
0.0145,0.000000
0.0150,0.000000
0.0155,0.000000
0.0160,0.000000
0.0165,0.000000
0.0170,0.000000
0.0175,0.000000
0.0180,0.000000
0.0185,0.000000
0.0190,0.000000
0.0195,0.000000
0.0200,0.000000
0.0205,0.016944
0.0210,0.017289
0.0215,0.017662
0.0220,0.018067
0.0225,0.018426
0.0230,0.018813
0.0235,0.019215
0.0240,0.019625
0.0245,0.019924
0.0250,0.020296
0.0255,0.020632
0.0260,0.020988
0.0265,0.021368
0.0270,0.021704
0.0275,0.022079
0.0280,0.022387
0.0285,0.022736
0.0290,0.023067
0.0295,0.023403
0.0300,0.023750
0.0305,0.024051
0.0310,0.024401
0.0315,0.024715
0.0320,0.024979
0.0325,0.025266
0.0330,0.025625
0.0335,0.025910
0.0340,0.026262
0.0345,0.026558
0.0350,0.026870
0.0355,0.027192
0.0360,0.027493
0.0365,0.027808
0.0370,0.028139
0.0375,0.028449
0.0380,0.028757
0.0385,0.029076
0.0390,0.029354
0.0395,0.029637
0.0400,0.029907
0.0405,0.030248
0.0410,0.030553
0.0415,0.030919
0.0420,0.031232
0.0425,0.031528
0.0430,0.031806
0.0435,0.032044
0.0440,0.032373
0.0445,0.032614
0.0450,0.032905
0.0455,0.033199
0.0460,0.033489
0.0465,0.033759
0.0470,0.034019
0.0475,0.034273
0.0480,0.034546
0.0485,0.034882
0.0490,0.035157
0.0495,0.035438
0.0500,0.035685
0.0505,0.035975
0.0510,0.036227
0.0515,0.036498
0.0520,0.036773
0.0525,0.036998
0.0530,0.037285
0.0535,0.037549
0.0540,0.037789
0.0545,0.038049
0.0550,0.038296
0.0555,0.038588
0.0560,0.038833
0.0565,0.039090
0.0570,0.039370
0.0575,0.039657
0.0580,0.039924
0.0585,0.040120
0.0590,0.040380
0.0595,0.040660
0.0600,0.040898
0.0605,0.041130
0.0610,0.041384
0.0615,0.041667
0.0620,0.041861
0.0625,0.042123
0.0630,0.042368
0.0635,0.042602
0.0640,0.042813
0.0645,0.043030
0.0650,0.043259
0.0655,0.043491
0.0660,0.043722
0.0665,0.043972
0.0670,0.044178
0.0675,0.044403
0.0680,0.044627
0.0685,0.044859
0.0690,0.045086
0.0695,0.045306
0.0700,0.045514
0.0705,0.045720
0.0710,0.045947
0.0715,0.046201
0.0720,0.046401
0.0725,0.046634
0.0730,0.046808
0.0735,0.047014
0.0740,0.047278
0.0745,0.047454
0.0750,0.047683
0.0755,0.047901
0.0760,0.048090
0.0765,0.048278
0.0770,0.048507
0.0775,0.048708
0.0780,0.048905
0.0785,0.049123
0.0790,0.049320
0.0795,0.049514
0.0800,0.049711
0.0805,0.049896
0.0810,0.050051
0.0815,0.050292
0.0820,0.050472
0.0825,0.050671
0.0830,0.050857
0.0835,0.051072
0.0840,0.051266
0.0845,0.051477
0.0850,0.051651
0.0855,0.051894
0.0860,0.052079
0.0865,0.052287
0.0870,0.052456
0.0875,0.052623
0.0880,0.052776
0.0885,0.056725
0.0890,0.056956
0.0895,0.057178
0.0900,0.057398
0.0905,0.057565
0.0910,0.057778
0.0915,0.057910
0.0920,0.058127
0.0925,0.058329
0.0930,0.058526
0.0935,0.058780
0.0940,0.058952
0.0945,0.059134
0.0950,0.059329
0.0955,0.059500
0.0960,0.059702
0.0965,0.059903
0.0970,0.060102
0.0975,0.060269
0.0980,0.060458
0.0985,0.060609
0.0990,0.060801
0.0995,0.061021
0.1000,0.061206
0.1005,0.061380
0.1010,0.061593
0.1015,0.061778
0.1020,0.061982
0.1025,0.062199
0.1030,0.062373
0.1035,0.062570
0.1040,0.062713
0.1045,0.062864
0.1050,0.063053
0.1055,0.063174
0.1060,0.063315
0.1065,0.063484
0.1070,0.063704
0.1075,0.063847
0.1080,0.064016
0.1085,0.064174
0.1090,0.064347
0.1095,0.064551
0.1100,0.064697
0.1105,0.064871
0.1110,0.094243
0.1115,0.094521
0.1120,0.094836
0.1125,0.095153
0.1130,0.095523
0.1135,0.095903
0.1140,0.096220
0.1145,0.096540
0.1150,0.096850
0.1155,0.097204
0.1160,0.097482
0.1165,0.097820
0.1170,0.098209
0.1175,0.098523
0.1180,0.098901
0.1185,0.099292
0.1190,0.099593
0.1195,0.099977
0.1200,0.100317
0.1205,0.100623
0.1210,0.100956
0.1215,0.101327
0.1220,0.101692
0.1225,0.102056
0.1230,0.102380
0.1235,0.102688
0.1240,0.103012
0.1245,0.103334
0.1250,0.103658
0.1255,0.104000
0.1260,0.104306
0.1265,0.104653
0.1270,0.104977
0.1275,0.105241
0.1280,0.105618
0.1285,0.105931
0.1290,0.106294
0.1295,0.106630
0.1300,0.106949
0.1305,0.107313
0.1310,0.107614
0.1315,0.107935
0.1320,0.108264
0.1325,0.108597
0.1330,0.108894
0.1335,0.109266
0.1340,0.109618
0.1345,0.109982
0.1350,0.110285
0.1355,0.110662
0.1360,0.110989
0.1365,0.111357
0.1370,0.111692
0.1375,0.112042
0.1380,0.112385
0.1385,0.112651
0.1390,0.112991
0.1395,0.113322
0.1400,0.113639
0.1405,0.114000
0.1410,0.114276
0.1415,0.114584
0.1420,0.114908
0.1425,0.115227
0.1430,0.115586
0.1435,0.115919
0.1440,0.116202
0.1445,0.116542
0.1450,0.116847
0.1455,0.117199
0.1460,0.117521
0.1465,0.117792
0.1470,0.118123
0.1475,0.118426
0.1480,0.118755
0.1485,0.119074
0.1490,0.119341
0.1495,0.119595
0.1500,0.119880
0.1505,0.120162
0.1510,0.120447
0.1515,0.120720
0.1520,0.121033
0.1525,0.121313
0.1530,0.121632
0.1535,0.121961
0.1540,0.122239
0.1545,0.122547
0.1550,0.122929
0.1555,0.123246
0.1560,0.123507
0.1565,0.123843
0.1570,0.124130
0.1575,0.124440
0.1580,0.124713
0.1585,0.125058
0.1590,0.125410
0.1595,0.125804
0.1600,0.126197
0.1605,0.126523
0.1610,0.126831
0.1615,0.127074
0.1620,0.127422
0.1625,0.127746
0.1630,0.128065
0.1635,0.128354
0.1640,0.128621
0.1645,0.128926
0.1650,0.129250
0.1655,0.129533
0.1660,0.129824
0.1665,0.130139
0.1670,0.130491
0.1675,0.130843
0.1680,0.131202
0.1685,0.131468
0.1690,0.131797
0.1695,0.132111
0.1700,0.132387
0.1705,0.136035
0.1710,0.136308
0.1715,0.136598
0.1720,0.136952
0.1725,0.137262
0.1730,0.137581
0.1735,0.137896
0.1740,0.138186
0.1745,0.138517
0.1750,0.138792
0.1755,0.139137
0.1760,0.139498
0.1765,0.139834
0.1770,0.140081
0.1775,0.140410
0.1780,0.140697
0.1785,0.141044
0.1790,0.141401
0.1795,0.141760
0.1800,0.142072
0.1805,0.142424
0.1810,0.142776
0.1815,0.143091
0.1820,0.146628
0.1825,0.146901
0.1830,0.147218
0.1835,0.147530
0.1840,0.147861
0.1845,0.148153
0.1850,0.148470
0.1855,0.148727
0.1860,0.149049
0.1865,0.149359
0.1870,0.149679
0.1875,0.150056
0.1880,0.150352
0.1885,0.150639
0.1890,0.150917
0.1895,0.151223
0.1900,0.152692
0.1905,0.152982
0.1910,0.153361
0.1915,0.153702
0.1920,0.153993
0.1925,0.154387
0.1930,0.154716
0.1935,0.155063
0.1940,0.155368
0.1945,0.155764
0.1950,0.156072
0.1955,0.156387
0.1960,0.156681
0.1965,0.157000
0.1970,0.157324
0.1975,0.157632
0.1980,0.157942
0.1985,0.158241
0.1990,0.158556
0.1995,0.158834
0.2000,0.159209
0.2005,0.159500
0.2010,0.159750
0.2015,0.160067
0.2020,0.160401
0.2025,0.160662
0.2030,0.161061
0.2035,0.161331
0.2040,0.161683
0.2045,0.161996
0.2050,0.162318
0.2055,0.162635
0.2060,0.162943
0.2065,0.163276
0.2070,0.163512
0.2075,0.163875
0.2080,0.164246
0.2085,0.164540
0.2090,0.164829
0.2095,0.165197
0.2100,0.165517
0.2105,0.165852
0.2110,0.166100
0.2115,0.166417
0.2120,0.166743
0.2125,0.167056
0.2130,0.167294
0.2135,0.167623
0.2140,0.167922
0.2145,0.168237
0.2150,0.169125
0.2155,0.169477
0.2160,0.169792
0.2165,0.170112
0.2170,0.170618
0.2175,0.170963
0.2180,0.171290
0.2185,0.171588
0.2190,0.171878
0.2195,0.172146
0.2200,0.172433
0.2205,0.172767
0.2210,0.173128
0.2215,0.173443
0.2220,0.173681
0.2225,0.174074
0.2230,0.174389
0.2235,0.174748
0.2240,0.175079
0.2245,0.175348
0.2250,0.175716
0.2255,0.176037
0.2260,0.176329
0.2265,0.176632
0.2270,0.176936
0.2275,0.177230
0.2280,0.177542
0.2285,0.177820
0.2290,0.178313
0.2295,0.178586
0.2300,0.178838
0.2305,0.179174
0.2310,0.179399
0.2315,0.179753
0.2320,0.180100
0.2325,0.180429
0.2330,0.180753
0.2335,0.181026
0.2340,0.181318
0.2345,0.181637
0.2350,0.182007
0.2355,0.182345
0.2360,0.182628
0.2365,0.182899
0.2370,0.183223
0.2375,0.183510
0.2380,0.183855
0.2385,0.184153
0.2390,0.184459
0.2395,0.184790
0.2400,0.185197
0.2405,0.185531
0.2410,0.185857
0.2415,0.186223
0.2420,0.186491
0.2425,0.186862
0.2430,0.187223
0.2435,0.187614
0.2440,0.187901
0.2445,0.188257
0.2450,0.188568
0.2455,0.188887
0.2460,0.189162
0.2465,0.189412
0.2470,0.189737
0.2475,0.190040
0.2480,0.190410
0.2485,0.190658
0.2490,0.190929
0.2495,0.191253
0.2500,0.191639
0.2505,0.192005
0.2510,0.192345
0.2515,0.192651
0.2520,0.192959
0.2525,0.193232
0.2530,0.193579
0.2535,0.193952
0.2540,0.194341
0.2545,0.194639
0.2550,0.195338
0.2555,0.195693
0.2560,0.196056
0.2565,0.196392
0.2570,0.196711
0.2575,0.196940
0.2580,0.197246
0.2585,0.197540
0.2590,0.197901
0.2595,0.198255
0.2600,0.198579
0.2605,0.198887
0.2610,0.199156
0.2615,0.199443
0.2620,0.199776
0.2625,0.200044
0.2630,0.200385
0.2635,0.200711
0.2640,0.201058
0.2645,0.201477
0.2650,0.201859
0.2655,0.202213
0.2660,0.202632
0.2665,0.202956
0.2670,0.203281
0.2675,0.203621
0.2680,0.204003
0.2685,0.204357
0.2690,0.204669
0.2695,0.204994
0.2700,0.205373
0.2705,0.205695
0.2710,0.206112
0.2715,0.206392
0.2720,0.206739
0.2725,0.207072
0.2730,0.207359
0.2735,0.207723
0.2740,0.208038
0.2745,0.208452
0.2750,0.208818
0.2755,0.209142
0.2760,0.209514
0.2765,0.209806
0.2770,0.210167
0.2775,0.210519
0.2780,0.210873
0.2785,0.211167
0.2790,0.211623
0.2795,0.211936
