T Cv
0.617295 1.501448
0.616677 1.501417
0.616061 1.501406
0.615445 1.501414
0.614829 1.501331
0.614214 1.501435
0.613600 1.501535
0.612987 1.501589
0.612374 1.501579
0.611761 1.501485
0.611149 1.501418
0.610538 1.501363
0.609928 1.501407
0.609318 1.501533
0.608709 1.501490
0.608100 1.501429
0.607492 1.501426
0.606884 1.501431
0.606277 1.501383
0.605671 1.501371
0.605065 1.501551
0.604460 1.501479
0.603856 1.501328
0.603252 1.501432
0.602649 1.501397
0.602046 1.501270
0.601444 1.501316
0.600843 1.501422
0.600242 1.501472
0.599642 1.501385
0.599042 1.501353
0.598443 1.501508
0.597844 1.501560
0.597247 1.501461
0.596649 1.501464
0.596053 1.501476
0.595457 1.501457
0.594861 1.501357
0.594266 1.501397
0.593672 1.501391
0.593078 1.501464
0.592485 1.501426
0.591893 1.501335
0.591301 1.501329
0.590710 1.501288
0.590119 1.501305
0.589529 1.501382
0.588939 1.501325
0.588350 1.501292
0.587762 1.501556
0.587174 1.501502
0.586587 1.501402
0.586000 1.501478
0.585414 1.501557
0.584829 1.501511
0.584244 1.501345
0.583660 1.501347
0.583076 1.501355
0.582493 1.501324
0.581911 1.501325
0.581329 1.501232
0.580747 1.501262
0.580167 1.501361
0.579587 1.501377
0.579007 1.501292
0.578428 1.501400
0.577850 1.501329
0.577272 1.501307
0.576694 1.501387
0.576118 1.501326
0.575542 1.501321
0.574966 1.501397
0.574391 1.501415
0.573817 1.501391
0.573243 1.501435
0.572670 1.501499
0.572097 1.501294
0.571525 1.501213
0.570953 1.501329
0.570382 1.501426
0.569812 1.501492
0.569242 1.501410
0.568673 1.501273
0.568104 1.501291
0.567536 1.501488
0.566969 1.501488
0.566402 1.501431
0.565835 1.501541
0.565269 1.501494
0.564704 1.501515
0.564139 1.501387
0.563575 1.501472
0.563012 1.501502
0.562449 1.501409
0.561886 1.501320
0.561324 1.501279
0.560763 1.501330
0.560202 1.501411
0.559642 1.501469
0.559082 1.501382
0.558523 1.501441
0.557965 1.501561
0.557407 1.501487
0.556850 1.501366
0.556293 1.501341
0.555736 1.501352
0.555181 1.501358
0.554625 1.501442
0.554071 1.501363
0.553517 1.501349
0.552963 1.501350
0.552410 1.501370
0.551858 1.501572
0.551306 1.501528
0.550755 1.501483
0.550204 1.501436
0.549654 1.501556
0.549104 1.501539
0.548555 1.501383
0.548006 1.501392
0.547458 1.501456
0.546911 1.501358
0.546364 1.501345
0.545818 1.501345
0.545272 1.501352
0.544727 1.501417
0.544182 1.501428
0.543638 1.501369
0.543094 1.501262
0.542551 1.501227
0.542008 1.501229
0.541466 1.501361
0.540925 1.501406
0.540384 1.501315
0.539844 1.501290
0.539304 1.501347
0.538764 1.501366
0.538226 1.501302
0.537687 1.501339
0.537150 1.501401
0.536613 1.501463
0.536076 1.501393
0.535540 1.501363
0.535004 1.501433
0.534469 1.501338
0.533935 1.501393
0.533401 1.501472
0.532868 1.501362
0.532335 1.501312
0.531802 1.501389
0.531271 1.501580
0.530739 1.501493
0.530209 1.501394
0.529678 1.501439
0.529149 1.501537
0.528620 1.501371
0.528091 1.501428
0.527563 1.501552
0.527035 1.501580
0.526508 1.501460
0.525982 1.501281
0.525456 1.501228
0.524930 1.501370
0.524405 1.501409
0.523881 1.501425
0.523357 1.501419
0.522834 1.501345
0.522311 1.501408
0.521789 1.501574
0.521267 1.501619
0.520746 1.501497
0.520225 1.501430
0.519705 1.501432
0.519185 1.501467
0.518666 1.501457
0.518147 1.501352
0.517629 1.501372
0.517111 1.501341
0.516594 1.501250
0.516078 1.501320
0.515561 1.501375
0.515046 1.501437
0.514531 1.501477
0.514016 1.501288
0.513502 1.501456
0.512989 1.501600
0.512476 1.501536
0.511963 1.501470
0.511451 1.501458
0.510940 1.501517
0.510429 1.501517
0.509919 1.501535
0.509409 1.501424
0.508899 1.501484
0.508390 1.501484
0.507882 1.501298
0.507374 1.501266
0.506867 1.501338
0.506360 1.501296
0.505853 1.501398
0.505348 1.501517
0.504842 1.501519
0.504337 1.501543
0.503833 1.501552
0.503329 1.501493
0.502826 1.501392
0.502323 1.501348
0.501821 1.501438
0.501319 1.501498
0.500818 1.501371
0.500317 1.501305
0.499816 1.501358
0.499317 1.501407
0.498817 1.501491
0.498319 1.501408
0.497820 1.501507
0.497322 1.501494
0.496825 1.501477
0.496328 1.501431
0.495832 1.501299
0.495336 1.501229
0.494841 1.501430
0.494346 1.501578
0.493852 1.501657
0.493358 1.501671
0.492864 1.501508
0.492371 1.501422
0.491879 1.501533
0.491387 1.501263
0.490896 1.501279
0.490405 1.501342
0.489915 1.501376
0.489425 1.501304
0.488935 1.501271
0.488446 1.501394
0.487958 1.501440
0.487470 1.501363
0.486982 1.501391
0.486495 1.501481
0.486009 1.501444
0.485523 1.501567
0.485037 1.501606
0.484552 1.501378
0.484068 1.501378
0.483584 1.501479
0.483100 1.501483
0.482617 1.501417
0.482134 1.501421
0.481652 1.501318
0.481171 1.501338
0.480689 1.501420
0.480209 1.501487
0.479729 1.501486
0.479249 1.501378
0.478770 1.501443
0.478291 1.501610
0.477813 1.501607
0.477335 1.501394
0.476857 1.501236
0.476381 1.501332
0.475904 1.501426
0.475428 1.501287
0.474953 1.501261
0.474478 1.501362
0.474003 1.501433
0.473529 1.501470
0.473056 1.501484
0.472583 1.501501
0.472110 1.501614
0.471638 1.501644
0.471166 1.501628
0.470695 1.501651
0.470225 1.501534
0.469754 1.501472
0.469285 1.501451
0.468815 1.501316
0.468347 1.501418
0.467878 1.501491
0.467410 1.501484
0.466943 1.501461
0.466476 1.501391
0.466009 1.501457
0.465543 1.501382
0.465078 1.501364
0.464613 1.501453
0.464148 1.501469
0.463684 1.501433
0.463220 1.501344
0.462757 1.501318
0.462294 1.501338
0.461832 1.501412
0.461370 1.501457
0.460909 1.501444
0.460448 1.501436
0.459988 1.501387
0.459528 1.501424
0.459068 1.501524
0.458609 1.501353
0.458150 1.501350
0.457692 1.501572
0.457235 1.501615
0.456777 1.501490
0.456321 1.501551
0.455864 1.501603
0.455408 1.501458
0.454953 1.501372
0.454498 1.501378
0.454043 1.501510
0.453589 1.501490
0.453136 1.501315
0.452683 1.501349
0.452230 1.501350
0.451778 1.501329
0.451326 1.501298
0.450875 1.501328
0.450424 1.501292
0.449973 1.501347
0.449523 1.501422
0.449074 1.501586
0.448625 1.501530
0.448176 1.501331
0.447728 1.501391
0.447280 1.501388
0.446833 1.501380
0.446386 1.501551
0.445940 1.501564
0.445494 1.501442
0.445048 1.501350
0.444603 1.501340
0.444159 1.501459
0.443715 1.501513
0.443271 1.501474
0.442828 1.501417
0.442385 1.501414
0.441942 1.501375
0.441500 1.501426
0.441059 1.501502
0.440618 1.501448
0.440177 1.501502
0.439737 1.501364
0.439297 1.501246
0.438858 1.501438
0.438419 1.501531
0.437981 1.501490
0.437543 1.501527
0.437105 1.501526
0.436668 1.501443
0.436231 1.501537
0.435795 1.501477
0.435359 1.501335
0.434924 1.501338
0.434489 1.501394
0.434055 1.501435
0.433621 1.501438
0.433187 1.501580
0.432754 1.501514
0.432321 1.501418
0.431889 1.501558
0.431457 1.501654
0.431025 1.501473
0.430594 1.501522
0.430164 1.501545
0.429734 1.501370
0.429304 1.501303
0.428875 1.501374
0.428446 1.501351
0.428017 1.501320
0.427589 1.501346
0.427162 1.501355
0.426734 1.501479
0.426308 1.501645
0.425881 1.501587
0.425456 1.501570
0.425030 1.501549
0.424605 1.501546
0.424180 1.501557
0.423756 1.501701
0.423332 1.501662
0.422909 1.501456
0.422486 1.501410
0.422064 1.501579
0.421642 1.501626
0.421220 1.501575
0.420799 1.501510
0.420378 1.501462
0.419958 1.501484
0.419538 1.501556
0.419118 1.501471
0.418699 1.501368
0.418280 1.501452
0.417862 1.501420
0.417444 1.501378
0.417027 1.501298
0.416610 1.501370
0.416193 1.501520
0.415777 1.501585
0.415361 1.501555
0.414946 1.501488
0.414531 1.501511
0.414116 1.501407
0.413702 1.501377
0.413289 1.501484
0.412875 1.501473
0.412462 1.501338
0.412050 1.501205
0.411638 1.501439
0.411226 1.501416
0.410815 1.501448
0.410404 1.501584
0.409994 1.501425
0.409584 1.501492
0.409174 1.501608
0.408765 1.501559
0.408356 1.501573
0.407948 1.501456
0.407540 1.501556
0.407132 1.501509
0.406725 1.501498
0.406319 1.501492
0.405912 1.501395
0.405506 1.501418
0.405101 1.501635
0.404696 1.501600
0.404291 1.501398
0.403887 1.501347
0.403483 1.501278
0.403079 1.501344
0.402676 1.501483
0.402274 1.501522
0.401871 1.501448
0.401469 1.501340
0.401068 1.501402
0.400667 1.501351
0.400266 1.501374
0.399866 1.501416
0.399466 1.501335
0.399067 1.501315
0.398668 1.501289
0.398269 1.501342
0.397871 1.501413
0.397473 1.501461
0.397075 1.501333
0.396678 1.501285
0.396282 1.501306
0.395885 1.501478
0.395489 1.501503
0.395094 1.501382
0.394699 1.501421
0.394304 1.501309
0.393910 1.501318
0.393516 1.501385
0.393122 1.501320
0.392729 1.501351
0.392337 1.501391
0.391944 1.501483
0.391552 1.501671
0.391161 1.501492
0.390770 1.501399
0.390379 1.501499
0.389988 1.501521
0.389598 1.501557
0.389209 1.501456
0.388820 1.501473
0.388431 1.501646
0.388042 1.501529
0.387654 1.501329
0.387267 1.501367
0.386879 1.501394
0.386492 1.501487
0.386106 1.501521
0.385720 1.501419
0.385334 1.501329
0.384949 1.501339
0.384564 1.501407
0.384179 1.501440
0.383795 1.501482
0.383411 1.501542
0.383028 1.501557
0.382645 1.501464
0.382262 1.501426
0.381880 1.501296
0.381498 1.501339
0.381117 1.501461
0.380735 1.501447
0.380355 1.501402
0.379974 1.501469
0.379594 1.501503
0.379215 1.501450
0.378836 1.501339
0.378457 1.501421
0.378078 1.501401
0.377700 1.501366
0.377323 1.501350
0.376945 1.501387
0.376568 1.501527
0.376192 1.501607
0.375816 1.501511
0.375440 1.501403
0.375064 1.501463
0.374689 1.501455
0.374315 1.501492
0.373940 1.501483
0.373566 1.501434
0.373193 1.501506
0.372819 1.501438
0.372447 1.501376
0.372074 1.501462
0.371702 1.501537
0.371330 1.501478
0.370959 1.501512
0.370588 1.501387
0.370218 1.501308
0.369847 1.501497
0.369478 1.501592
0.369108 1.501538
0.368739 1.501511
0.368370 1.501433
0.368002 1.501419
0.367634 1.501474
0.367266 1.501466
0.366899 1.501377
0.366532 1.501511
0.366165 1.501445
0.365799 1.501346
0.365434 1.501374
0.365068 1.501464
0.364703 1.501619
0.364338 1.501735
0.363974 1.501654
0.363610 1.501474
0.363246 1.501539
0.362883 1.501764
0.362520 1.501750
0.362158 1.501458
0.361796 1.501350
0.361434 1.501331
0.361072 1.501352
0.360711 1.501445
0.360351 1.501479
0.359990 1.501483
0.359630 1.501507
0.359271 1.501420
0.358911 1.501417
0.358552 1.501539
0.358194 1.501546
0.357836 1.501520
0.357478 1.501413
0.357120 1.501442
0.356763 1.501480
0.356406 1.501465
0.356050 1.501475
0.355694 1.501535
0.355338 1.501542
0.354983 1.501424
0.354628 1.501508
0.354273 1.501616
0.353919 1.501596
0.353565 1.501519
0.353212 1.501630
0.352858 1.501655
0.352506 1.501637
0.352153 1.501489
0.351801 1.501464
0.351449 1.501614
0.351098 1.501591
0.350747 1.501492
0.350396 1.501459
0.350045 1.501405
0.349695 1.501431
0.349346 1.501488
0.348996 1.501437
0.348647 1.501418
0.348299 1.501452
0.347950 1.501514
0.347602 1.501518
0.347255 1.501576
0.346908 1.501611
0.346561 1.501546
0.346214 1.501597
0.345868 1.501480
0.345522 1.501392
0.345176 1.501465
0.344831 1.501471
0.344486 1.501492
0.344142 1.501637
0.343798 1.501567
0.343454 1.501464
0.343111 1.501501
0.342767 1.501524
0.342425 1.501610
0.342082 1.501556
0.341740 1.501550
0.341398 1.501616
0.341057 1.501438
0.340716 1.501431
0.340375 1.501563
0.340035 1.501498
0.339695 1.501477
0.339355 1.501415
0.339016 1.501372
0.338677 1.501459
0.338338 1.501681
0.338000 1.501773
0.337662 1.501675
0.337324 1.501594
0.336987 1.501508
0.336650 1.501375
0.336313 1.501401
0.335977 1.501441
0.335641 1.501363
0.335305 1.501433
0.334970 1.501595
0.334635 1.501774
0.334300 1.501750
0.333966 1.501641
0.333632 1.501615
0.333298 1.501505
0.332965 1.501477
0.332632 1.501527
0.332300 1.501628
0.331967 1.501580
0.331635 1.501554
0.331304 1.501654
0.330972 1.501574
0.330641 1.501560
0.330311 1.501510
0.329980 1.501514
0.329650 1.501547
0.329321 1.501560
0.328991 1.501606
0.328662 1.501631
0.328334 1.501664
0.328005 1.501785
0.327677 1.501728
0.327350 1.501527
0.327022 1.501458
0.326695 1.501372
0.326369 1.501343
0.326042 1.501501
0.325716 1.501576
0.325391 1.501563
0.325065 1.501588
0.324740 1.501645
0.324415 1.501669
0.324091 1.501592
0.323767 1.501578
0.323443 1.501520
0.323120 1.501501
0.322797 1.501616
0.322474 1.501709
0.322151 1.501760
0.321829 1.501782
0.321507 1.501577
0.321186 1.501499
0.320865 1.501520
0.320544 1.501603
0.320223 1.501509
0.319903 1.501523
0.319583 1.501488
0.319264 1.501440
0.318944 1.501507
0.318625 1.501520
0.318307 1.501429
0.317988 1.501511
0.317670 1.501580
0.317353 1.501567
0.317035 1.501534
0.316718 1.501535
0.316402 1.501565
0.316085 1.501498
0.315769 1.501609
0.315453 1.501720
0.315138 1.501656
0.314823 1.501467
0.314508 1.501395
0.314193 1.501443
0.313879 1.501472
0.313565 1.501489
0.313252 1.501470
0.312939 1.501370
0.312626 1.501461
0.312313 1.501510
0.312001 1.501541
0.311689 1.501534
0.311377 1.501599
0.311066 1.501807
0.310755 1.501888
0.310444 1.501738
0.310133 1.501652
0.309823 1.501556
0.309513 1.501523
0.309204 1.501724
0.308895 1.501679
0.308586 1.501679
0.308277 1.501536
0.307969 1.501467
0.307661 1.501629
0.307353 1.501681
0.307046 1.501562
0.306739 1.501501
0.306432 1.501611
0.306126 1.501704
0.305820 1.501724
0.305514 1.501578
0.305208 1.501463
0.304903 1.501566
0.304598 1.501685
0.304294 1.501629
0.303989 1.501557
0.303685 1.501495
0.303382 1.501502
0.303078 1.501469
0.302775 1.501448
0.302472 1.501698
0.302170 1.501652
0.301868 1.501445
0.301566 1.501370
0.301264 1.501441
0.300963 1.501563
0.300662 1.501660
0.300361 1.501716
0.300061 1.501635
0.299761 1.501551
0.299461 1.501486
0.299162 1.501560
0.298863 1.501762
0.298564 1.501750
0.298265 1.501677
0.297967 1.501641
0.297669 1.501587
0.297371 1.501620
0.297074 1.501586
0.296777 1.501533
0.296480 1.501534
0.296184 1.501676
0.295887 1.501690
0.295591 1.501439
0.295296 1.501526
0.295001 1.501653
0.294706 1.501689
0.294411 1.501667
0.294116 1.501563
0.293822 1.501505
0.293529 1.501552
0.293235 1.501605
0.292942 1.501697
0.292649 1.501786
0.292356 1.501654
0.292064 1.501493
0.291772 1.501636
0.291480 1.501731
0.291188 1.501684
0.290897 1.501721
0.290606 1.501684
0.290316 1.501567
0.290025 1.501590
0.289735 1.501544
0.289446 1.501617
0.289156 1.501456
0.288867 1.501367
0.288578 1.501536
0.288290 1.501602
0.288001 1.501468
0.287713 1.501439
0.287426 1.501450
0.287138 1.501596
0.286851 1.501697
0.286564 1.501685
0.286278 1.501654
0.285991 1.501614
0.285705 1.501531
0.285420 1.501551
0.285134 1.501567
0.284849 1.501513
0.284564 1.501617
0.284280 1.501630
0.283995 1.501698
0.283711 1.501841
0.283428 1.501696
0.283144 1.501543
0.282861 1.501478
0.282578 1.501512
0.282296 1.501713
0.282013 1.501804
0.281731 1.501545
0.281450 1.501511
0.281168 1.501641
0.280887 1.501661
0.280606 1.501576
0.280326 1.501534
0.280045 1.501534
0.279765 1.501637
0.279485 1.501803
0.279206 1.501680
0.278927 1.501506
0.278648 1.501575
0.278369 1.501639
0.278091 1.501662
0.277813 1.501577
0.277535 1.501599
0.277257 1.501647
0.276980 1.501571
0.276703 1.501559
0.276426 1.501599
0.276150 1.501531
0.275874 1.501453
0.275598 1.501459
0.275322 1.501489
0.275047 1.501467
0.274772 1.501452
0.274497 1.501558
0.274223 1.501515
0.273949 1.501454
0.273675 1.501538
0.273401 1.501586
0.273128 1.501526
0.272854 1.501655
0.272582 1.501768
0.272309 1.501744
0.272037 1.501726
0.271765 1.501670
0.271493 1.501638
0.271221 1.501700
0.270950 1.501638
0.270679 1.501532
0.270408 1.501530
0.270138 1.501520
0.269868 1.501656
0.269598 1.501838
0.269328 1.501855
0.269059 1.501678
0.268790 1.501540
0.268521 1.501473
0.268253 1.501507
0.267985 1.501691
0.267717 1.501753
0.267449 1.501623
0.267181 1.501577
0.266914 1.501721
0.266647 1.501676
0.266381 1.501614
0.266114 1.501643
0.265848 1.501607
0.265582 1.501598
0.265317 1.501575
0.265051 1.501574
0.264786 1.501556
0.264522 1.501573
0.264257 1.501605
0.263993 1.501793
0.263729 1.501863
0.263465 1.501789
0.263202 1.501798
0.262938 1.501692
0.262675 1.501571
0.262413 1.501610
0.262150 1.501701
0.261888 1.501828
0.261626 1.501845
0.261365 1.501765
0.261103 1.501646
0.260842 1.501624
0.260581 1.501669
0.260321 1.501657
0.260060 1.501672
0.259800 1.501712
0.259541 1.501795
0.259281 1.501873
0.259022 1.501689
0.258763 1.501589
0.258504 1.501757
0.258246 1.501842
0.257987 1.501694
0.257729 1.501529
0.257472 1.501605
0.257214 1.501658
0.256957 1.501664
0.256700 1.501820
0.256443 1.501727
0.256187 1.501627
0.255931 1.501570
0.255675 1.501731
0.255419 1.501837
0.255164 1.501673
0.254908 1.501646
0.254653 1.501661
0.254399 1.501691
0.254144 1.501702
0.253890 1.501677
0.253636 1.501736
0.253383 1.501670
0.253129 1.501512
0.252876 1.501571
0.252623 1.501640
0.252371 1.501759
0.252118 1.501764
0.251866 1.501817
0.251614 1.501827
0.251363 1.501741
0.251111 1.501586
0.250860 1.501560
0.250609 1.501715
0.250359 1.501942
0.250108 1.501863
0.249858 1.501679
0.249609 1.501899
0.249359 1.501952
0.249110 1.501821
0.248860 1.501792
0.248612 1.501760
0.248363 1.501683
0.248115 1.501727
0.247866 1.501780
0.247619 1.501888
0.247371 1.501812
0.247124 1.501705
0.246877 1.501801
0.246630 1.501931
0.246383 1.501906
0.246137 1.501872
0.245890 1.501774
0.245645 1.501755
0.245399 1.501641
0.245154 1.501654
0.244908 1.501633
0.244663 1.501539
0.244419 1.501536
0.244174 1.501669
0.243930 1.501560
0.243686 1.501318
0.243443 1.501504
0.243199 1.501710
0.242956 1.501697
0.242713 1.501595
0.242470 1.501608
0.242228 1.501679
0.241986 1.501741
0.241744 1.501768
0.241502 1.501854
0.241260 1.501741
0.241019 1.501603
0.240778 1.501635
0.240537 1.501743
0.240297 1.501882
0.240056 1.501753
0.239816 1.501648
0.239577 1.501748
0.239337 1.501784
0.239098 1.501884
0.238859 1.501926
0.238620 1.501675
0.238381 1.501609
0.238143 1.501704
0.237905 1.501753
0.237667 1.501674
0.237429 1.501647
0.237192 1.501689
0.236954 1.501751
0.236717 1.501770
0.236481 1.501810
0.236244 1.501842
0.236008 1.501791
0.235772 1.501770
0.235536 1.501800
0.235301 1.501721
0.235065 1.501827
0.234830 1.501769
0.234595 1.501707
0.234361 1.501783
0.234127 1.501734
0.233892 1.501754
0.233659 1.501667
0.233425 1.501513
0.233191 1.501771
0.232958 1.501794
0.232725 1.501746
0.232493 1.501870
0.232260 1.501747
0.232028 1.501643
0.231796 1.501674
0.231564 1.501809
0.231332 1.501829
0.231101 1.501860
0.230870 1.501872
0.230639 1.501964
0.230408 1.502054
0.230178 1.501908
0.229948 1.501824
0.229718 1.501843
0.229488 1.501643
0.229259 1.501847
0.229029 1.501980
0.228800 1.501714
0.228572 1.501598
0.228343 1.501872
0.228115 1.501880
0.227887 1.501885
0.227659 1.501803
0.227431 1.501704
0.227204 1.501647
0.226976 1.501807
0.226749 1.501930
0.226523 1.501942
0.226296 1.501837
0.226070 1.501808
0.225844 1.501889
0.225618 1.501824
0.225392 1.501764
0.225167 1.501817
0.224942 1.501660
0.224717 1.501531
0.224492 1.501601
0.224268 1.501735
0.224043 1.501782
0.223819 1.501911
0.223596 1.501739
0.223372 1.501627
0.223149 1.501706
0.222925 1.501587
0.222702 1.501728
0.222480 1.501976
0.222257 1.501875
0.222035 1.501782
0.221813 1.501765
0.221591 1.501702
0.221370 1.501653
0.221148 1.501680
0.220927 1.501732
0.220706 1.501699
0.220485 1.501763
0.220265 1.501755
0.220045 1.501692
0.219825 1.501605
0.219605 1.501580
0.219385 1.501690
0.219166 1.501647
0.218947 1.501656
0.218728 1.501807
0.218509 1.501779
0.218290 1.501663
0.218072 1.501721
0.217854 1.501743
0.217636 1.501766
0.217419 1.501916
0.217201 1.501794
0.216984 1.501677
0.216767 1.501685
0.216550 1.501766
0.216334 1.501795
0.216117 1.501778
0.215901 1.501785
0.215685 1.501738
0.215470 1.501659
0.215254 1.501593
0.215039 1.501629
0.214824 1.501873
0.214609 1.501970
0.214394 1.501856
0.214180 1.501803
0.213966 1.501974
0.213752 1.502003
0.213538 1.501846
0.213325 1.501915
0.213111 1.501886
0.212898 1.501693
0.212685 1.501691
0.212473 1.501647
0.212260 1.501561
0.212048 1.501597
0.211836 1.501657
0.211624 1.501743
0.211412 1.501810
0.211201 1.501893
0.210990 1.501883
0.210779 1.501694
0.210568 1.501520
0.210357 1.501522
0.210147 1.501628
0.209937 1.501767
0.209727 1.501757
0.209517 1.501728
0.209308 1.501843
0.209098 1.501957
0.208889 1.501915
0.208680 1.501783
0.208472 1.501688
0.208263 1.501858
0.208055 1.501862
0.207847 1.501756
0.207639 1.501822
0.207432 1.501936
0.207224 1.501949
0.207017 1.501831
0.206810 1.501784
0.206603 1.501808
0.206396 1.501835
0.206190 1.501811
0.205984 1.501750
0.205778 1.501771
0.205572 1.501832
0.205366 1.501781
0.205161 1.501676
0.204956 1.501625
0.204751 1.501606
0.204546 1.501856
0.204342 1.501943
0.204137 1.501839
0.203933 1.501689
0.203729 1.501864
0.203526 1.501994
0.203322 1.501761
0.203119 1.501707
0.202916 1.501817
0.202713 1.501890
0.202510 1.501859
0.202307 1.501683
0.202105 1.501719
0.201903 1.501802
0.201701 1.501837
0.201499 1.501913
0.201298 1.502027
0.201097 1.502007
0.200896 1.501945
0.200695 1.501763
0.200494 1.501818
0.200293 1.501884
0.200093 1.501704
0.199893 1.501518
0.199693 1.501659
0.199494 1.501853
0.199294 1.501994
0.199095 1.502065
0.198896 1.502005
0.198697 1.501876
0.198498 1.501806
0.198300 1.501782
0.198101 1.501893
0.197903 1.501979
0.197705 1.501988
0.197508 1.501883
0.197310 1.501674
0.197113 1.501644
0.196916 1.501794
0.196719 1.501758
0.196522 1.501793
0.196325 1.501839
0.196129 1.501789
0.195933 1.501736
0.195737 1.501754
0.195541 1.501642
0.195346 1.501647
0.195150 1.501849
0.194955 1.501824
0.194760 1.501784
0.194566 1.501840
0.194371 1.501820
0.194177 1.501689
0.193982 1.501631
0.193788 1.501830
0.193595 1.501967
0.193401 1.501770
0.193208 1.501568
0.193014 1.501736
0.192821 1.501794
0.192629 1.501850
0.192436 1.501788
0.192244 1.501655
0.192051 1.501735
0.191859 1.501782
0.191667 1.501903
0.191476 1.502120
0.191284 1.502228
0.191093 1.501995
0.190902 1.501775
0.190711 1.501847
0.190520 1.501891
0.190330 1.502019
0.190139 1.502057
0.189949 1.502054
0.189759 1.502104
0.189570 1.501978
0.189380 1.501849
0.189191 1.501897
0.189001 1.501908
0.188812 1.501785
0.188624 1.501728
0.188435 1.501757
0.188247 1.501769
0.188058 1.501864
0.187870 1.501878
0.187682 1.501797
0.187495 1.501710
0.187307 1.501769
0.187120 1.501883
0.186933 1.501939
0.186746 1.501978
0.186559 1.501889
0.186373 1.501730
0.186186 1.501688
0.186000 1.501819
0.185814 1.501920
0.185628 1.501754
0.185443 1.501797
0.185257 1.501757
0.185072 1.501808
0.184887 1.502015
0.184702 1.502004
0.184517 1.502038
0.184333 1.502072
0.184148 1.501983
0.183964 1.502105
0.183780 1.502242
0.183596 1.502119
0.183413 1.501990
0.183229 1.501973
0.183046 1.501919
0.182863 1.501933
0.182680 1.501922
0.182498 1.501850
0.182315 1.501876
0.182133 1.501772
0.181951 1.501805
0.181769 1.501988
0.181587 1.501887
0.181405 1.501955
0.181224 1.501951
0.181043 1.501958
0.180862 1.502205
0.180681 1.502242
0.180500 1.502041
0.180320 1.501873
0.180139 1.501825
0.179959 1.501890
0.179779 1.501835
0.179599 1.501837
0.179420 1.501804
0.179240 1.501894
0.179061 1.502078
0.178882 1.502056
0.178703 1.501920
0.178525 1.501984
0.178346 1.502010
0.178168 1.501786
0.177990 1.501834
0.177812 1.501939
0.177634 1.501953
0.177456 1.501930
0.177279 1.501814
0.177101 1.501853
0.176924 1.502068
0.176747 1.502151
0.176571 1.501983
0.176394 1.501967
0.176218 1.501991
0.176041 1.502010
0.175865 1.502231
0.175689 1.502293
0.175514 1.502096
0.175338 1.501885
0.175163 1.501983
0.174988 1.501966
0.174813 1.501996
0.174638 1.502329
0.174463 1.502176
0.174289 1.501957
0.174115 1.502170
0.173940 1.502217
0.173767 1.502106
0.173593 1.502053
0.173419 1.502144
0.173246 1.502130
0.173073 1.502115
0.172899 1.502220
0.172727 1.502100
0.172554 1.502114
0.172381 1.502234
0.172209 1.502167
0.172037 1.502079
0.171865 1.502249
0.171693 1.502289
0.171521 1.502076
0.171350 1.501940
0.171178 1.501909
0.171007 1.502061
0.170836 1.502212
0.170665 1.502403
0.170495 1.502287
0.170324 1.502097
0.170154 1.502088
0.169984 1.502185
0.169814 1.502312
0.169644 1.502312
0.169474 1.502078
0.169305 1.501969
0.169135 1.502156
0.168966 1.502325
0.168797 1.502431
0.168628 1.502255
0.168460 1.502060
0.168291 1.502161
0.168123 1.502415
0.167955 1.502260
0.167787 1.501919
0.167619 1.501976
0.167452 1.502110
0.167284 1.502037
0.167117 1.502089
0.166950 1.501907
0.166783 1.501856
0.166616 1.502131
0.166449 1.502253
0.166283 1.502184
0.166117 1.502249
0.165951 1.502330
0.165785 1.502208
0.165619 1.502107
0.165453 1.502259
0.165288 1.502266
0.165122 1.502145
0.164957 1.502209
0.164792 1.502104
0.164628 1.502071
0.164463 1.502020
0.164298 1.501944
0.164134 1.502225
0.163970 1.502478
0.163806 1.502515
0.163642 1.502421
0.163479 1.502258
0.163315 1.502389
0.163152 1.502508
0.162989 1.502315
0.162826 1.502226
0.162663 1.502348
0.162500 1.502358
0.162338 1.502322
0.162175 1.502225
0.162013 1.502123
0.161851 1.502145
0.161689 1.502367
0.161528 1.502446
0.161366 1.502247
0.161205 1.502248
0.161044 1.502165
0.160882 1.502128
0.160722 1.502289
0.160561 1.502354
0.160400 1.502145
0.160240 1.502216
0.160080 1.502372
0.159920 1.502363
0.159760 1.502171
0.159600 1.502180
0.159440 1.502301
0.159281 1.502343
0.159122 1.502448
0.158962 1.502348
0.158804 1.502162
0.158645 1.502362
0.158486 1.502520
0.158328 1.502419
0.158169 1.502252
0.158011 1.502299
0.157853 1.502355
0.157695 1.502369
0.157538 1.502286
0.157380 1.502264
0.157223 1.502364
0.157065 1.502476
0.156908 1.502487
0.156751 1.502479
0.156595 1.502384
0.156438 1.502354
0.156282 1.502474
0.156125 1.502584
0.155969 1.502523
0.155813 1.502425
0.155657 1.502384
0.155502 1.502383
0.155346 1.502470
0.155191 1.502359
0.155036 1.502416
0.154881 1.502264
0.154726 1.502136
0.154571 1.502219
0.154417 1.502269
0.154262 1.502282
0.154108 1.502373
0.153954 1.502429
0.153800 1.502425
0.153646 1.502520
0.153492 1.502564
0.153339 1.502280
0.153185 1.502183
0.153032 1.502180
0.152879 1.502063
0.152726 1.502158
0.152574 1.502275
0.152421 1.502317
