Ecin Epot Etot Temp Pre
2.782188 -4.190509 -1.408321 1.859193 86.600199
2.715488 -4.129273 -1.413785 1.857334 89.339946
2.748318 -4.167535 -1.419218 1.855477 88.293437
2.809110 -4.233927 -1.424818 1.853621 86.010215
2.717874 -4.148282 -1.430408 1.851768 89.936373
2.731217 -4.166985 -1.435768 1.849916 88.431244
2.749204 -4.190478 -1.441274 1.848066 89.067801
2.775820 -4.222629 -1.446809 1.846218 86.522027
2.701163 -4.153454 -1.452291 1.844372 89.011888
2.750062 -4.207757 -1.457694 1.842527 85.058217
2.723649 -4.186896 -1.463247 1.840685 86.958700
2.749913 -4.218583 -1.468670 1.838844 84.896369
2.721914 -4.196096 -1.474181 1.837005 86.774441
2.705080 -4.184667 -1.479587 1.835168 86.334567
2.664532 -4.149537 -1.485005 1.833333 87.335383
2.704832 -4.195098 -1.490266 1.831500 86.059019
2.709249 -4.205048 -1.495799 1.829668 85.315844
2.609316 -4.110438 -1.501122 1.827839 88.406008
2.616824 -4.123088 -1.506263 1.826011 88.832001
2.724534 -4.236195 -1.511660 1.824185 84.740463
2.694582 -4.211712 -1.517130 1.822360 85.943964
2.637357 -4.159774 -1.522418 1.820538 88.364133
2.678636 -4.206354 -1.527718 1.818718 86.832627
2.739629 -4.272772 -1.533143 1.816899 85.182807
2.775448 -4.314145 -1.538697 1.815082 82.928014
2.680139 -4.224341 -1.544202 1.813267 85.758368
2.627418 -4.176843 -1.549425 1.811454 86.610351
2.673409 -4.228165 -1.554756 1.809642 84.733581
2.691021 -4.251127 -1.560106 1.807833 85.143310
2.673155 -4.238692 -1.565537 1.806025 86.612319
2.666077 -4.236894 -1.570817 1.804219 85.424886
2.632692 -4.208833 -1.576142 1.802414 88.716160
2.763623 -4.345098 -1.581475 1.800612 84.109036
2.789994 -4.377128 -1.587134 1.798811 82.707021
2.678127 -4.270698 -1.592571 1.797013 85.025521
2.558281 -4.156105 -1.597824 1.795216 90.128806
2.676499 -4.279507 -1.603009 1.793420 84.802000
2.664286 -4.272730 -1.608444 1.791627 87.240270
2.642939 -4.256621 -1.613681 1.789835 86.976966
2.643018 -4.261984 -1.618966 1.788045 86.868642
2.654218 -4.278509 -1.624291 1.786257 85.587004
2.620251 -4.249822 -1.629571 1.784471 87.091114
2.626020 -4.260840 -1.634820 1.782687 85.355045
2.608798 -4.248848 -1.640051 1.780904 86.567886
2.650394 -4.295729 -1.645335 1.779123 83.145037
2.644614 -4.295218 -1.650603 1.777344 84.161836
2.678315 -4.334278 -1.655964 1.775567 82.105277
2.613760 -4.275001 -1.661241 1.773791 84.825571
2.603718 -4.270163 -1.666445 1.772017 84.871506
2.635057 -4.306770 -1.671713 1.770245 82.992472
2.676747 -4.353732 -1.676985 1.768475 82.697895
2.677623 -4.360005 -1.682381 1.766707 83.297882
2.622360 -4.310067 -1.687707 1.764940 84.704530
2.604975 -4.297851 -1.692876 1.763175 84.783029
2.622346 -4.320495 -1.698149 1.761412 83.509802
2.626930 -4.330299 -1.703369 1.759650 83.102793
2.635511 -4.344163 -1.708652 1.757891 83.013490
2.606971 -4.320877 -1.713906 1.756133 81.535592
2.500765 -4.219749 -1.718984 1.754377 86.128123
2.621976 -4.346043 -1.724067 1.752622 80.856161
2.609536 -4.338937 -1.729401 1.750870 83.334253
2.594630 -4.329189 -1.734559 1.749119 84.247364
2.655279 -4.395077 -1.739798 1.747370 83.887453
2.667145 -4.412329 -1.745184 1.745622 83.166003
2.651603 -4.402060 -1.750457 1.743877 82.075108
2.622342 -4.378097 -1.755755 1.742133 82.706077
2.595512 -4.356491 -1.760978 1.740391 82.636354
2.550131 -4.316231 -1.766101 1.738650 84.276879
2.588819 -4.360041 -1.771222 1.736912 82.515199
2.581249 -4.357664 -1.776415 1.735175 83.047092
2.543460 -4.325010 -1.781550 1.733440 82.635397
2.517151 -4.303707 -1.786555 1.731706 84.278577
2.612627 -4.404339 -1.791712 1.729974 79.790681
2.552076 -4.348966 -1.796890 1.728244 83.300379
2.500055 -4.302037 -1.801983 1.726516 84.524443
2.529254 -4.336182 -1.806928 1.724790 83.899476
2.603385 -4.415474 -1.812088 1.723065 80.821835
2.576113 -4.393446 -1.817334 1.721342 82.578911
2.595131 -4.417559 -1.822428 1.719620 81.879900
2.567738 -4.395442 -1.827703 1.717901 82.264277
2.466584 -4.299279 -1.832695 1.716183 84.643148
2.497914 -4.335548 -1.837634 1.714467 81.819584
2.503374 -4.346039 -1.842666 1.712752 82.516011
2.507316 -4.354978 -1.847662 1.711040 84.626342
2.619513 -4.472278 -1.852765 1.709329 81.140976
2.587544 -4.445593 -1.858048 1.707619 81.583521
2.481438 -4.344540 -1.863103 1.705912 86.183571
2.518641 -4.386713 -1.868072 1.704206 82.731267
2.500382 -4.373473 -1.873091 1.702501 83.164069
2.469318 -4.347409 -1.878091 1.700799 83.004587
2.449774 -4.332772 -1.882998 1.699098 82.779459
2.447267 -4.335169 -1.887902 1.697399 83.247516
2.494349 -4.387153 -1.892803 1.695702 82.538672
2.496688 -4.394554 -1.897867 1.694006 81.998833
2.478749 -4.381545 -1.902796 1.692312 81.746060
2.445226 -4.352964 -1.907738 1.690620 83.416945
2.489548 -4.402203 -1.912655 1.688929 80.976972
2.452057 -4.369698 -1.917641 1.687240 82.653772
2.469200 -4.391717 -1.922517 1.685553 80.723115
2.490052 -4.417565 -1.927513 1.683867 80.251948
2.472004 -4.404488 -1.932484 1.682183 81.202747
2.495885 -4.433321 -1.937436 1.680501 79.783237
2.493631 -4.436057 -1.942425 1.678821 80.044053
2.469008 -4.416442 -1.947434 1.677142 80.685271
2.449179 -4.401497 -1.952318 1.675465 80.021510
2.437084 -4.394293 -1.957209 1.673789 80.697423
2.449781 -4.411871 -1.962090 1.672116 79.934104
2.457876 -4.424908 -1.967031 1.670443 79.491947
2.433413 -4.405307 -1.971894 1.668773 81.595513
2.495416 -4.472252 -1.976836 1.667104 78.382458
2.455830 -4.437619 -1.981789 1.665437 81.579435
2.505051 -4.491783 -1.986731 1.663772 79.266924
2.492814 -4.484574 -1.991760 1.662108 79.324429
2.444190 -4.440889 -1.996699 1.660446 80.667401
2.437704 -4.439291 -2.001587 1.658785 80.774356
2.461362 -4.467804 -2.006442 1.657127 79.859541
2.442632 -4.454036 -2.011404 1.655469 79.947403
2.416319 -4.432553 -2.016234 1.653814 80.083019
2.422253 -4.443312 -2.021058 1.652160 81.152119
2.457246 -4.483228 -2.025982 1.650508 78.656061
2.442491 -4.473292 -2.030802 1.648857 80.507917
2.477431 -4.513228 -2.035797 1.647209 79.122870
2.457315 -4.498006 -2.040692 1.645561 80.017427
2.437774 -4.483384 -2.045610 1.643916 80.090810
2.368320 -4.418763 -2.050442 1.642272 82.384792
2.389097 -4.444296 -2.055199 1.640630 78.723092
2.332575 -4.392464 -2.059889 1.638989 82.094454
2.393059 -4.457648 -2.064589 1.637350 78.989019
2.438069 -4.507540 -2.069471 1.635713 77.090078
2.402403 -4.476720 -2.074316 1.634077 79.624454
2.453290 -4.532421 -2.079132 1.632443 78.413185
2.475748 -4.559889 -2.084141 1.630810 76.372158
2.356239 -4.445174 -2.088935 1.629180 80.891746
2.377699 -4.471354 -2.093654 1.627550 78.621869
2.408209 -4.506645 -2.098436 1.625923 78.872567
2.418245 -4.521562 -2.103317 1.624297 77.006911
2.353699 -4.461769 -2.108071 1.622673 81.391470
2.467147 -4.580009 -2.112862 1.621050 75.825221
2.432623 -4.550442 -2.117818 1.619429 77.828023
2.378078 -4.500715 -2.122637 1.617810 78.162693
2.294561 -4.421872 -2.127310 1.616192 79.963727
2.293734 -4.425603 -2.131869 1.614576 79.398140
2.359524 -4.496013 -2.136489 1.612961 78.586285
2.409286 -4.550571 -2.141285 1.611348 78.237611
2.359871 -4.505984 -2.146112 1.609737 79.566341
2.339186 -4.489927 -2.150741 1.608127 79.399515
2.335694 -4.491171 -2.155477 1.606519 78.416836
2.315417 -4.475513 -2.160096 1.604912 79.365201
2.353675 -4.518420 -2.164746 1.603307 78.084235
2.320552 -4.490035 -2.169483 1.601704 78.968884
2.284092 -4.458138 -2.174046 1.600102 79.841063
2.341666 -4.520317 -2.178651 1.598502 77.938739
2.359927 -4.543306 -2.183379 1.596904 77.391840
2.308369 -4.496432 -2.188063 1.595307 79.045406
2.286416 -4.479022 -2.192606 1.593712 80.416103
2.352098 -4.549351 -2.197253 1.592118 77.565329
2.356380 -4.558375 -2.201994 1.590526 77.845771
2.346079 -4.552772 -2.206693 1.588935 79.057952
2.361770 -4.573162 -2.211393 1.587346 77.992560
2.360810 -4.576932 -2.216122 1.585759 77.376105
2.357966 -4.578822 -2.220856 1.584173 76.481568
2.317384 -4.542929 -2.225545 1.582589 77.386233
2.315719 -4.545871 -2.230152 1.581006 77.669319
2.290012 -4.524805 -2.234794 1.579425 78.566728
2.303608 -4.542941 -2.239333 1.577846 77.256586
2.299007 -4.542995 -2.243988 1.576268 77.386009
2.269428 -4.517973 -2.248545 1.574692 78.484627
2.274628 -4.527697 -2.253069 1.573117 78.241074
2.290008 -4.547656 -2.257648 1.571544 77.093130
2.300177 -4.562396 -2.262219 1.569972 77.735925
2.327159 -4.594050 -2.266892 1.568402 75.548622
2.311186 -4.582704 -2.271518 1.566834 76.177013
2.300172 -4.576273 -2.276101 1.565267 76.913984
2.321665 -4.602436 -2.280770 1.563702 74.779046
2.241102 -4.526427 -2.285325 1.562138 78.685644
2.272445 -4.562237 -2.289793 1.560576 77.426704
2.315382 -4.609802 -2.294420 1.559016 75.804145
2.288837 -4.587865 -2.299029 1.557457 76.316440
2.269765 -4.573365 -2.303600 1.555899 76.654142
2.242078 -4.550190 -2.308112 1.554343 77.972412
2.274238 -4.586854 -2.312616 1.552789 75.936008
2.251152 -4.568311 -2.317159 1.551236 76.616469
2.249484 -4.571137 -2.321653 1.549685 76.556716
2.273260 -4.599442 -2.326182 1.548135 75.239695
2.295943 -4.626662 -2.330719 1.546587 74.395522
2.312537 -4.647897 -2.335360 1.545040 75.075169
2.333774 -4.673774 -2.340001 1.543495 72.866552
2.290082 -4.634725 -2.344643 1.541952 74.612237
2.280343 -4.629573 -2.349230 1.540410 72.995022
2.251117 -4.604854 -2.353736 1.538870 73.235524
2.210294 -4.568524 -2.358230 1.537331 75.297824
2.243239 -4.605866 -2.362626 1.535793 74.199521
2.295344 -4.662523 -2.367179 1.534258 73.979198
2.326740 -4.698587 -2.371847 1.532723 73.230986
2.253975 -4.630394 -2.376419 1.531191 76.450411
2.236744 -4.617625 -2.380882 1.529659 75.724576
2.214579 -4.599951 -2.385372 1.528130 76.475368
2.235612 -4.625395 -2.389783 1.526602 76.382137
2.297399 -4.691742 -2.394343 1.525075 74.386834
2.274779 -4.673728 -2.398949 1.523550 75.627715
2.250987 -4.654412 -2.403425 1.522026 76.510314
2.273176 -4.681175 -2.407999 1.520504 73.602186
2.217283 -4.629746 -2.412463 1.518984 76.603640
2.240657 -4.657607 -2.416949 1.517465 73.954841
2.202163 -4.623515 -2.421352 1.515947 75.997350
2.207297 -4.633122 -2.425825 1.514431 74.437257
2.147038 -4.577167 -2.430129 1.512917 77.282231
2.202084 -4.636570 -2.434487 1.511404 74.169952
2.210282 -4.649179 -2.438897 1.509893 74.895185
2.234890 -4.678259 -2.443369 1.508383 73.750292
2.162057 -4.609817 -2.447760 1.506874 78.249104
2.197677 -4.649798 -2.452120 1.505368 74.404570
2.215366 -4.671878 -2.456512 1.503862 74.271332
2.227326 -4.688318 -2.460992 1.502358 73.605683
2.152212 -4.617592 -2.465380 1.500856 77.641161
2.168427 -4.638100 -2.469673 1.499355 74.686166
2.127753 -4.601750 -2.473997 1.497856 76.475268
2.168503 -4.646734 -2.478231 1.496358 74.909581
2.195326 -4.677991 -2.482665 1.494862 73.643624
2.146480 -4.633460 -2.486980 1.493367 75.776272
2.180731 -4.672026 -2.491296 1.491873 73.388524
2.200846 -4.696551 -2.495704 1.490381 71.952898
2.142436 -4.642486 -2.500050 1.488891 73.796869
