T Cv
0.617913 1.501093
0.617295 1.501149
0.616677 1.501140
0.616061 1.501174
0.615445 1.501161
0.614829 1.501040
0.614214 1.501036
0.613600 1.501107
0.612987 1.501184
0.612374 1.501212
0.611761 1.501213
0.611149 1.501285
0.610538 1.501302
0.609928 1.501221
0.609318 1.501270
0.608709 1.501271
0.608100 1.501254
0.607492 1.501304
0.606884 1.501239
0.606277 1.501136
0.605671 1.501074
0.605065 1.501102
0.604460 1.501166
0.603856 1.501247
0.603252 1.501322
0.602649 1.501361
0.602046 1.501278
0.601444 1.501174
0.600843 1.501162
0.600242 1.501192
0.599642 1.501194
0.599042 1.501149
0.598443 1.501139
0.597844 1.501227
0.597247 1.501239
0.596649 1.501221
0.596053 1.501203
0.595457 1.501202
0.594861 1.501251
0.594266 1.501226
0.593672 1.501188
0.593078 1.501263
0.592485 1.501315
0.591893 1.501256
0.591301 1.501247
0.590710 1.501289
0.590119 1.501270
0.589529 1.501283
0.588939 1.501264
0.588350 1.501207
0.587762 1.501151
0.587174 1.501195
0.586587 1.501253
0.586000 1.501214
0.585414 1.501228
0.584829 1.501300
0.584244 1.501175
0.583660 1.501105
0.583076 1.501204
0.582493 1.501210
0.581911 1.501233
0.581329 1.501330
0.580747 1.501316
0.580167 1.501223
0.579587 1.501247
0.579007 1.501292
0.578428 1.501295
0.577850 1.501285
0.577272 1.501232
0.576694 1.501204
0.576118 1.501168
0.575542 1.501159
0.574966 1.501187
0.574391 1.501162
0.573817 1.501164
0.573243 1.501248
0.572670 1.501222
0.572097 1.501183
0.571525 1.501241
0.570953 1.501295
0.570382 1.501296
0.569812 1.501286
0.569242 1.501250
0.568673 1.501259
0.568104 1.501274
0.567536 1.501291
0.566969 1.501325
0.566402 1.501283
0.565835 1.501295
0.565269 1.501317
0.564704 1.501322
0.564139 1.501354
0.563575 1.501383
0.563012 1.501341
0.562449 1.501240
0.561886 1.501186
0.561324 1.501225
0.560763 1.501204
0.560202 1.501170
0.559642 1.501147
0.559082 1.501217
0.558523 1.501365
0.557965 1.501393
0.557407 1.501331
0.556850 1.501309
0.556293 1.501348
0.555736 1.501344
0.555181 1.501296
0.554625 1.501326
0.554071 1.501443
0.553517 1.501500
0.552963 1.501428
0.552410 1.501464
0.551858 1.501559
0.551306 1.501573
0.550755 1.501579
0.550204 1.501556
0.549654 1.501477
0.549104 1.501458
0.548555 1.501376
0.548006 1.501302
0.547458 1.501352
0.546911 1.501489
0.546364 1.501489
0.545818 1.501497
0.545272 1.501542
0.544727 1.501509
0.544182 1.501469
0.543638 1.501478
0.543094 1.501580
0.542551 1.501662
0.542008 1.501574
0.541466 1.501507
0.540925 1.501539
0.540384 1.501520
0.539844 1.501489
0.539304 1.501507
0.538764 1.501402
0.538226 1.501273
0.537687 1.501339
0.537150 1.501402
0.536613 1.501390
0.536076 1.501361
0.535540 1.501353
0.535004 1.501440
0.534469 1.501538
0.533935 1.501589
0.533401 1.501546
0.532868 1.501384
0.532335 1.501280
0.531802 1.501200
0.531271 1.501211
0.530739 1.501320
0.530209 1.501382
0.529678 1.501366
0.529149 1.501343
0.528620 1.501326
0.528091 1.501327
0.527563 1.501307
0.527035 1.501262
0.526508 1.501303
0.525982 1.501291
0.525456 1.501222
0.524930 1.501321
0.524405 1.501373
0.523881 1.501305
0.523357 1.501367
0.522834 1.501479
0.522311 1.501468
0.521789 1.501404
0.521267 1.501421
0.520746 1.501441
0.520225 1.501434
0.519705 1.501382
0.519185 1.501279
0.518666 1.501249
0.518147 1.501299
0.517629 1.501404
0.517111 1.501461
0.516594 1.501580
0.516078 1.501656
0.515561 1.501589
0.515046 1.501483
0.514531 1.501490
0.514016 1.501493
0.513502 1.501439
0.512989 1.501463
0.512476 1.501394
0.511963 1.501343
0.511451 1.501430
0.510940 1.501438
0.510429 1.501472
0.509919 1.501522
0.509409 1.501507
0.508899 1.501447
0.508390 1.501330
0.507882 1.501337
0.507374 1.501448
0.506867 1.501467
0.506360 1.501531
0.505853 1.501599
0.505348 1.501497
0.504842 1.501422
0.504337 1.501365
0.503833 1.501347
0.503329 1.501334
0.502826 1.501383
0.502323 1.501495
0.501821 1.501506
0.501319 1.501526
0.500818 1.501509
0.500317 1.501488
0.499816 1.501581
0.499317 1.501600
0.498817 1.501560
0.498319 1.501616
0.497820 1.501668
0.497322 1.501616
0.496825 1.501527
0.496328 1.501529
0.495832 1.501513
0.495336 1.501470
0.494841 1.501513
0.494346 1.501489
0.493852 1.501511
0.493358 1.501509
0.492864 1.501573
0.492371 1.501645
0.491879 1.501674
0.491387 1.501711
0.490896 1.501709
0.490405 1.501670
0.489915 1.501520
0.489425 1.501439
0.488935 1.501572
0.488446 1.501582
0.487958 1.501579
0.487470 1.501605
0.486982 1.501471
0.486495 1.501380
0.486009 1.501377
0.485523 1.501331
0.485037 1.501363
0.484552 1.501522
0.484068 1.501615
0.483584 1.501614
0.483100 1.501634
0.482617 1.501713
0.482134 1.501734
0.481652 1.501560
0.481171 1.501481
0.480689 1.501482
0.480209 1.501486
0.479729 1.501475
0.479249 1.501461
0.478770 1.501474
0.478291 1.501427
0.477813 1.501383
0.477335 1.501437
0.476857 1.501417
0.476381 1.501348
0.475904 1.501376
0.475428 1.501427
0.474953 1.501445
0.474478 1.501550
0.474003 1.501569
0.473529 1.501569
0.473056 1.501564
0.472583 1.501534
0.472110 1.501569
0.471638 1.501614
0.471166 1.501626
0.470695 1.501593
0.470225 1.501601
0.469754 1.501691
0.469285 1.501749
0.468815 1.501657
0.468347 1.501525
0.467878 1.501483
0.467410 1.501542
0.466943 1.501625
0.466476 1.501679
0.466009 1.501674
0.465543 1.501694
0.465078 1.501748
0.464613 1.501682
0.464148 1.501528
0.463684 1.501487
0.463220 1.501439
0.462757 1.501399
0.462294 1.501441
0.461832 1.501457
0.461370 1.501478
0.460909 1.501484
0.460448 1.501518
0.459988 1.501681
0.459528 1.501746
0.459068 1.501634
0.458609 1.501615
0.458150 1.501632
0.457692 1.501623
0.457235 1.501606
0.456777 1.501585
0.456321 1.501642
0.455864 1.501628
0.455408 1.501613
0.454953 1.501711
0.454498 1.501645
0.454043 1.501448
0.453589 1.501468
0.453136 1.501471
0.452683 1.501390
0.452230 1.501424
0.451778 1.501489
0.451326 1.501577
0.450875 1.501541
0.450424 1.501573
0.449973 1.501677
0.449523 1.501802
0.449074 1.501943
0.448625 1.502042
0.448176 1.501938
0.447728 1.501808
0.447280 1.501703
0.446833 1.501769
0.446386 1.501807
0.445940 1.501764
0.445494 1.501717
0.445048 1.501778
0.444603 1.501779
0.444159 1.501760
0.443715 1.501749
0.443271 1.501696
0.442828 1.501720
0.442385 1.501720
0.441942 1.501725
0.441500 1.501622
0.441059 1.501481
0.440618 1.501485
0.440177 1.501671
0.439737 1.501733
0.439297 1.501639
0.438858 1.501460
0.438419 1.501505
0.437981 1.501683
0.437543 1.501748
0.437105 1.501750
0.436668 1.501736
0.436231 1.501736
0.435795 1.501703
0.435359 1.501602
0.434924 1.501527
0.434489 1.501588
0.434055 1.501653
0.433621 1.501655
0.433187 1.501607
0.432754 1.501635
0.432321 1.501763
0.431889 1.501732
0.431457 1.501742
0.431025 1.501754
0.430594 1.501637
0.430164 1.501561
0.429734 1.501614
0.429304 1.501555
0.428875 1.501622
0.428446 1.501752
0.428017 1.501822
0.427589 1.501818
0.427162 1.501774
0.426734 1.501715
0.426308 1.501639
0.425881 1.501662
0.425456 1.501703
0.425030 1.501796
0.424605 1.501832
0.424180 1.501754
0.423756 1.501798
0.423332 1.501884
0.422909 1.501916
0.422486 1.501922
0.422064 1.501957
0.421642 1.501911
0.421220 1.501845
0.420799 1.501897
0.420378 1.501971
0.419958 1.501817
0.419538 1.501801
0.419118 1.501853
0.418699 1.501748
0.418280 1.501657
0.417862 1.501686
0.417444 1.501664
0.417027 1.501565
0.416610 1.501637
0.416193 1.501800
0.415777 1.501841
0.415361 1.501854
0.414946 1.501988
0.414531 1.502048
0.414116 1.501909
0.413702 1.501887
0.413289 1.501788
0.412875 1.501655
0.412462 1.501637
0.412050 1.501638
0.411638 1.501720
0.411226 1.501724
0.410815 1.501713
0.410404 1.501790
0.409994 1.501775
0.409584 1.501693
0.409174 1.501669
0.408765 1.501683
0.408356 1.501662
0.407948 1.501728
0.407540 1.501798
0.407132 1.501870
0.406725 1.501853
0.406319 1.501732
0.405912 1.501873
0.405506 1.501859
0.405101 1.501827
0.404696 1.501871
0.404291 1.501890
0.403887 1.501957
0.403483 1.501888
0.403079 1.501807
0.402676 1.501848
0.402274 1.501772
0.401871 1.501673
0.401469 1.501827
0.401068 1.501932
0.400667 1.501866
0.400266 1.501848
0.399866 1.501800
0.399466 1.501942
0.399067 1.502009
0.398668 1.501896
0.398269 1.501969
0.397871 1.501844
0.397473 1.501738
0.397075 1.501646
0.396678 1.501552
0.396282 1.501592
0.395885 1.501749
0.395489 1.501847
0.395094 1.501798
0.394699 1.501692
0.394304 1.501739
0.393910 1.501860
0.393516 1.501862
0.393122 1.501888
0.392729 1.501824
0.392337 1.501764
0.391944 1.501708
0.391552 1.501667
0.391161 1.501755
0.390770 1.501782
0.390379 1.501677
0.389988 1.501693
0.389598 1.501700
0.389209 1.501659
0.388820 1.501828
0.388431 1.501910
0.388042 1.501778
0.387654 1.501657
0.387267 1.501738
0.386879 1.501803
0.386492 1.501886
0.386106 1.501791
0.385720 1.501644
0.385334 1.501681
0.384949 1.501615
0.384564 1.501602
0.384179 1.501666
0.383795 1.501739
0.383411 1.501832
0.383028 1.501863
0.382645 1.501878
0.382262 1.501907
0.381880 1.501850
0.381498 1.501749
0.381117 1.501711
0.380735 1.501686
0.380355 1.501755
0.379974 1.501908
0.379594 1.501922
0.379215 1.501890
0.378836 1.501839
0.378457 1.501754
0.378078 1.501755
0.377700 1.501905
0.377323 1.501967
0.376945 1.502006
0.376568 1.501992
0.376192 1.501863
0.375816 1.501808
0.375440 1.501848
0.375064 1.501791
0.374689 1.501739
0.374315 1.501798
0.373940 1.501849
0.373566 1.501919
0.373193 1.501997
0.372819 1.501939
0.372447 1.501779
0.372074 1.501719
0.371702 1.501700
0.371330 1.501660
0.370959 1.501707
0.370588 1.501858
0.370218 1.501958
0.369847 1.502030
0.369478 1.501985
0.369108 1.501967
0.368739 1.501942
0.368370 1.502090
0.368002 1.502197
0.367634 1.502167
0.367266 1.502183
0.366899 1.502132
0.366532 1.502180
0.366165 1.502226
0.365799 1.502167
0.365434 1.502062
0.365068 1.502096
0.364703 1.502036
0.364338 1.501976
0.363974 1.501939
0.363610 1.501923
0.363246 1.501937
0.362883 1.501988
0.362520 1.502011
0.362158 1.501950
0.361796 1.501950
0.361434 1.501950
0.361072 1.501934
0.360711 1.502045
0.360351 1.502123
0.359990 1.502008
0.359630 1.501938
0.359271 1.501982
0.358911 1.501953
0.358552 1.501890
0.358194 1.501983
0.357836 1.502033
0.357478 1.502042
0.357120 1.502074
0.356763 1.502096
0.356406 1.502008
0.356050 1.502004
0.355694 1.502065
0.355338 1.501964
0.354983 1.501937
0.354628 1.502031
0.354273 1.502048
0.353919 1.501984
0.353565 1.501925
0.353212 1.501929
0.352858 1.501974
0.352506 1.501922
0.352153 1.501899
0.351801 1.502061
0.351449 1.502167
0.351098 1.502062
0.350747 1.501988
0.350396 1.502023
0.350045 1.501997
0.349695 1.501864
0.349346 1.501817
0.348996 1.501938
0.348647 1.502001
0.348299 1.502046
0.347950 1.502189
0.347602 1.502229
0.347255 1.502064
0.346908 1.502037
0.346561 1.502007
0.346214 1.502022
0.345868 1.501983
0.345522 1.501917
0.345176 1.501934
0.344831 1.502089
0.344486 1.502152
0.344142 1.502012
0.343798 1.501834
0.343454 1.501859
0.343111 1.501886
0.342767 1.501856
0.342425 1.501895
0.342082 1.502068
0.341740 1.502038
0.341398 1.501929
0.341057 1.501929
0.340716 1.501892
0.340375 1.501785
0.340035 1.501743
0.339695 1.501805
0.339355 1.501903
0.339016 1.501899
0.338677 1.501958
0.338338 1.502042
0.338000 1.502132
0.337662 1.502230
0.337324 1.502414
0.336987 1.502493
0.336650 1.502281
0.336313 1.501984
0.335977 1.501988
0.335641 1.502094
0.335305 1.502048
0.334970 1.501942
0.334635 1.501820
0.334300 1.501863
0.333966 1.502059
0.333632 1.502186
0.333298 1.502115
0.332965 1.502077
0.332632 1.501962
0.332300 1.501990
0.331967 1.502155
0.331635 1.502023
0.331304 1.502032
0.330972 1.502124
0.330641 1.502224
0.330311 1.502409
0.329980 1.502463
0.329650 1.502454
0.329321 1.502225
0.328991 1.502133
0.328662 1.502197
0.328334 1.502232
0.328005 1.502289
0.327677 1.502190
0.327350 1.502144
0.327022 1.502173
0.326695 1.502008
0.326369 1.501833
0.326042 1.502025
0.325716 1.502229
0.325391 1.502128
0.325065 1.502047
0.324740 1.502092
0.324415 1.502129
0.324091 1.502165
0.323767 1.502186
0.323443 1.502020
0.323120 1.501888
0.322797 1.501913
0.322474 1.502001
0.322151 1.501918
0.321829 1.501886
0.321507 1.502192
0.321186 1.502366
0.320865 1.502227
0.320544 1.502162
0.320223 1.502239
0.319903 1.502234
0.319583 1.502144
0.319264 1.502102
0.318944 1.502066
0.318625 1.502029
0.318307 1.502094
0.317988 1.502140
0.317670 1.502045
0.317353 1.502063
0.317035 1.502166
0.316718 1.502118
0.316402 1.502161
0.316085 1.502163
0.315769 1.502038
0.315453 1.502133
0.315138 1.502199
0.314823 1.502198
0.314508 1.502198
0.314193 1.502185
0.313879 1.502215
0.313565 1.502254
0.313252 1.502313
0.312939 1.502372
0.312626 1.502306
0.312313 1.502218
0.312001 1.502235
0.311689 1.502311
0.311377 1.502449
0.311066 1.502495
0.310755 1.502455
0.310444 1.502441
0.310133 1.502466
0.309823 1.502428
0.309513 1.502268
0.309204 1.502206
0.308895 1.502305
0.308586 1.502634
0.308277 1.502857
0.307969 1.502749
0.307661 1.502453
0.307353 1.502152
0.307046 1.502341
0.306739 1.502420
0.306432 1.502254
0.306126 1.502270
0.305820 1.502467
0.305514 1.502648
0.305208 1.502643
0.304903 1.502380
0.304598 1.502212
0.304294 1.502060
0.303989 1.502054
0.303685 1.502184
0.303382 1.502209
0.303078 1.502195
0.302775 1.502095
0.302472 1.502113
0.302170 1.502163
0.301868 1.502107
0.301566 1.502106
0.301264 1.502070
0.300963 1.502135
0.300662 1.502245
0.300361 1.502091
0.300061 1.502022
0.299761 1.502188
0.299461 1.502244
0.299162 1.502170
0.298863 1.502144
0.298564 1.502275
0.298265 1.502348
0.297967 1.502356
0.297669 1.502347
0.297371 1.502222
0.297074 1.502186
0.296777 1.502249
0.296480 1.502195
0.296184 1.502070
0.295887 1.502082
0.295591 1.502200
0.295296 1.502154
0.295001 1.502136
0.294706 1.502150
0.294411 1.502208
0.294116 1.502498
0.293822 1.502744
0.293529 1.502688
0.293235 1.502592
0.292942 1.502529
0.292649 1.502365
0.292356 1.502445
0.292064 1.502504
0.291772 1.502402
0.291480 1.502468
0.291188 1.502383
0.290897 1.502437
0.290606 1.502662
0.290316 1.502678
0.290025 1.502574
0.289735 1.502384
0.289446 1.502316
0.289156 1.502228
0.288867 1.502209
0.288578 1.502256
0.288290 1.502190
0.288001 1.502157
0.287713 1.502285
0.287426 1.502290
0.287138 1.502424
0.286851 1.502440
0.286564 1.502381
0.286278 1.502412
0.285991 1.502445
0.285705 1.502562
0.285420 1.502513
0.285134 1.502353
0.284849 1.502323
0.284564 1.502366
0.284280 1.502252
0.283995 1.502233
0.283711 1.502400
0.283428 1.502496
0.283144 1.502435
0.282861 1.502313
0.282578 1.502214
0.282296 1.502303
0.282013 1.502504
0.281731 1.502455
0.281450 1.502367
0.281168 1.502309
0.280887 1.502167
0.280606 1.502248
0.280326 1.502326
0.280045 1.502257
0.279765 1.502360
0.279485 1.502533
0.279206 1.502538
0.278927 1.502492
0.278648 1.502511
0.278369 1.502457
0.278091 1.502355
0.277813 1.502525
0.277535 1.502611
0.277257 1.502401
0.276980 1.502473
0.276703 1.502525
0.276426 1.502467
0.276150 1.502620
0.275874 1.502683
0.275598 1.502530
0.275322 1.502309
0.275047 1.502355
0.274772 1.502628
0.274497 1.502753
0.274223 1.502706
0.273949 1.502701
0.273675 1.502695
0.273401 1.502636
0.273128 1.502561
0.272854 1.502557
0.272582 1.502534
0.272309 1.502401
0.272037 1.502292
0.271765 1.502418
0.271493 1.502578
0.271221 1.502596
0.270950 1.502513
0.270679 1.502452
0.270408 1.502369
0.270138 1.502334
0.269868 1.502408
0.269598 1.502482
0.269328 1.502409
0.269059 1.502240
0.268790 1.502185
0.268521 1.502202
0.268253 1.502195
0.267985 1.502270
0.267717 1.502365
0.267449 1.502422
0.267181 1.502317
0.266914 1.502406
0.266647 1.502593
0.266381 1.502536
0.266114 1.502602
0.265848 1.502484
0.265582 1.502395
0.265317 1.502483
0.265051 1.502348
0.264786 1.502253
0.264522 1.502342
0.264257 1.502291
0.263993 1.502342
0.263729 1.502423
0.263465 1.502524
0.263202 1.502656
0.262938 1.502606
0.262675 1.502376
0.262413 1.502348
0.262150 1.502457
0.261888 1.502527
0.261626 1.502437
0.261365 1.502405
0.261103 1.502531
0.260842 1.502543
0.260581 1.502532
0.260321 1.502631
0.260060 1.502711
0.259800 1.502663
0.259541 1.502597
0.259281 1.502657
0.259022 1.502572
0.258763 1.502602
0.258504 1.502625
0.258246 1.502711
0.257987 1.502697
0.257729 1.502457
0.257472 1.502399
0.257214 1.502530
0.256957 1.502680
0.256700 1.502738
0.256443 1.502713
0.256187 1.502612
0.255931 1.502398
0.255675 1.502321
0.255419 1.502361
0.255164 1.502312
0.254908 1.502353
0.254653 1.502495
0.254399 1.502379
0.254144 1.502363
0.253890 1.502661
0.253636 1.502664
0.253383 1.502697
0.253129 1.502672
0.252876 1.502573
0.252623 1.502667
0.252371 1.502688
0.252118 1.502490
0.251866 1.502706
0.251614 1.502870
0.251363 1.502751
0.251111 1.502768
0.250860 1.502855
0.250609 1.503038
0.250359 1.502952
0.250108 1.502825
0.249858 1.502599
0.249609 1.502406
0.249359 1.502588
0.249110 1.502680
0.248860 1.502514
0.248612 1.502288
0.248363 1.502250
0.248115 1.502430
0.247866 1.502645
0.247619 1.502625
0.247371 1.502512
0.247124 1.502664
0.246877 1.502674
0.246630 1.502551
0.246383 1.502510
0.246137 1.502584
0.245890 1.502700
0.245645 1.502611
0.245399 1.502509
0.245154 1.502369
0.244908 1.502388
0.244663 1.502449
0.244419 1.502601
0.244174 1.502683
0.243930 1.502588
0.243686 1.502631
0.243443 1.502982
0.243199 1.503125
0.242956 1.502826
0.242713 1.502578
0.242470 1.502602
0.242228 1.502791
0.241986 1.502687
0.241744 1.502674
0.241502 1.502879
0.241260 1.502680
0.241019 1.502421
0.240778 1.502518
0.240537 1.502445
0.240297 1.502467
0.240056 1.502765
0.239816 1.502814
0.239577 1.502716
0.239337 1.502704
0.239098 1.502740
0.238859 1.502777
0.238620 1.502751
0.238381 1.502707
0.238143 1.502579
0.237905 1.502588
0.237667 1.502505
0.237429 1.502416
0.237192 1.502312
0.236954 1.502325
0.236717 1.502456
0.236481 1.502582
0.236244 1.502704
0.236008 1.502740
0.235772 1.502771
0.235536 1.502598
0.235301 1.502425
0.235065 1.502572
0.234830 1.502690
0.234595 1.502672
0.234361 1.502602
0.234127 1.502449
0.233892 1.502537
0.233659 1.502655
0.233425 1.502573
0.233191 1.502637
0.232958 1.502742
0.232725 1.502677
0.232493 1.502820
0.232260 1.502950
0.232028 1.502732
0.231796 1.502503
0.231564 1.502549
0.231332 1.502619
0.231101 1.502535
0.230870 1.502706
0.230639 1.502946
0.230408 1.502904
0.230178 1.502836
0.229948 1.502824
0.229718 1.502583
0.229488 1.502600
0.229259 1.502667
0.229029 1.502747
0.228800 1.502877
0.228572 1.502647
0.228343 1.502400
0.228115 1.502621
0.227887 1.502912
0.227659 1.503035
0.227431 1.502849
0.227204 1.502669
0.226976 1.502679
0.226749 1.502639
0.226523 1.502574
0.226296 1.502705
0.226070 1.502894
0.225844 1.502781
0.225618 1.502798
0.225392 1.502835
0.225167 1.502846
0.224942 1.502920
0.224717 1.502786
0.224492 1.502565
0.224268 1.502701
0.224043 1.502837
0.223819 1.502779
0.223596 1.502657
0.223372 1.502832
0.223149 1.502991
0.222925 1.502889
0.222702 1.502869
0.222480 1.502696
0.222257 1.502616
0.222035 1.502915
0.221813 1.503049
0.221591 1.502909
0.221370 1.502733
0.221148 1.502789
0.220927 1.503046
0.220706 1.503066
0.220485 1.502805
0.220265 1.502646
0.220045 1.502690
0.219825 1.502952
0.219605 1.503050
0.219385 1.503017
0.219166 1.502946
0.218947 1.502822
0.218728 1.502667
0.218509 1.502675
0.218290 1.502783
0.218072 1.502630
0.217854 1.502657
0.217636 1.502682
0.217419 1.502494
0.217201 1.502529
0.216984 1.502723
0.216767 1.502865
0.216550 1.502936
0.216334 1.503076
0.216117 1.503082
0.215901 1.502892
0.215685 1.502721
0.215470 1.502821
0.215254 1.503103
0.215039 1.503201
0.214824 1.503114
0.214609 1.502851
0.214394 1.502627
0.214180 1.502596
0.213966 1.502620
0.213752 1.502839
0.213538 1.503071
0.213325 1.503107
0.213111 1.503183
0.212898 1.503454
0.212685 1.503235
0.212473 1.502897
0.212260 1.502791
0.212048 1.502725
0.211836 1.502906
0.211624 1.503015
0.211412 1.502874
0.211201 1.502762
0.210990 1.502741
0.210779 1.502728
0.210568 1.502643
0.210357 1.502673
0.210147 1.502877
0.209937 1.502833
0.209727 1.502952
0.209517 1.502950
0.209308 1.502732
0.209098 1.502697
0.208889 1.502953
0.208680 1.503095
0.208472 1.502955
0.208263 1.502868
0.208055 1.503040
0.207847 1.503228
0.207639 1.503128
0.207432 1.502913
0.207224 1.502910
0.207017 1.502996
0.206810 1.503002
0.206603 1.502872
0.206396 1.502822
0.206190 1.502881
0.205984 1.502693
0.205778 1.502662
0.205572 1.502742
0.205366 1.503069
0.205161 1.503407
0.204956 1.503360
0.204751 1.503098
0.204546 1.502986
0.204342 1.502950
0.204137 1.503008
0.203933 1.503381
0.203729 1.503410
0.203526 1.503354
0.203322 1.503472
0.203119 1.503142
0.202916 1.502789
0.202713 1.502786
0.202510 1.502872
0.202307 1.502690
0.202105 1.502495
0.201903 1.502502
0.201701 1.502712
0.201499 1.502811
0.201298 1.502970
0.201097 1.503003
0.200896 1.502928
0.200695 1.502812
0.200494 1.502882
0.200293 1.502972
0.200093 1.502878
0.199893 1.502830
0.199693 1.502821
0.199494 1.502774
0.199294 1.502966
0.199095 1.503229
0.198896 1.503016
0.198697 1.502700
0.198498 1.502693
0.198300 1.502810
0.198101 1.502930
0.197903 1.502961
0.197705 1.502873
0.197508 1.502872
0.197310 1.502800
0.197113 1.502788
0.196916 1.502897
0.196719 1.503030
0.196522 1.502912
0.196325 1.502786
0.196129 1.502944
0.195933 1.503000
0.195737 1.502754
0.195541 1.503017
0.195346 1.503102
0.195150 1.502814
0.194955 1.502889
0.194760 1.503073
0.194566 1.502863
0.194371 1.502816
0.194177 1.503112
0.193982 1.503248
0.193788 1.503291
0.193595 1.503287
0.193401 1.503229
0.193208 1.503091
0.193014 1.503013
0.192821 1.503021
0.192629 1.502896
0.192436 1.502716
0.192244 1.502657
0.192051 1.502666
0.191859 1.502630
0.191667 1.502705
0.191476 1.503100
0.191284 1.502991
0.191093 1.502819
0.190902 1.503020
0.190711 1.502992
0.190520 1.502761
0.190330 1.502753
0.190139 1.502933
0.189949 1.502861
0.189759 1.502881
0.189570 1.503003
0.189380 1.503002
0.189191 1.502802
0.189001 1.502846
0.188812 1.502912
0.188624 1.503018
0.188435 1.503332
0.188247 1.503352
0.188058 1.503127
0.187870 1.503168
0.187682 1.503247
0.187495 1.503411
0.187307 1.503463
0.187120 1.503273
0.186933 1.503254
0.186746 1.503165
0.186559 1.502963
0.186373 1.503038
0.186186 1.502960
0.186000 1.502751
0.185814 1.502764
0.185628 1.502821
0.185443 1.502807
0.185257 1.503039
0.185072 1.503213
0.184887 1.502934
0.184702 1.502808
0.184517 1.502901
0.184333 1.502964
0.184148 1.503019
0.183964 1.503017
0.183780 1.503014
0.183596 1.502839
0.183413 1.502771
0.183229 1.502842
0.183046 1.502924
0.182863 1.502963
0.182680 1.503017
0.182498 1.503059
0.182315 1.503114
0.182133 1.503135
0.181951 1.503220
0.181769 1.503302
0.181587 1.503181
0.181405 1.502838
0.181224 1.502902
0.181043 1.503232
0.180862 1.503171
0.180681 1.503055
0.180500 1.503123
0.180320 1.503130
0.180139 1.503025
0.179959 1.502946
0.179779 1.502816
0.179599 1.502729
0.179420 1.502862
0.179240 1.503047
0.179061 1.503184
0.178882 1.503228
0.178703 1.502916
0.178525 1.502827
0.178346 1.502951
0.178168 1.502937
0.177990 1.502822
0.177812 1.503031
0.177634 1.503246
0.177456 1.503200
0.177279 1.503234
0.177101 1.503442
0.176924 1.503454
0.176747 1.503411
0.176571 1.503346
0.176394 1.503177
0.176218 1.503038
0.176041 1.503082
0.175865 1.503042
0.175689 1.503196
0.175514 1.503446
0.175338 1.503471
0.175163 1.503217
0.174988 1.502860
0.174813 1.502827
0.174638 1.502988
0.174463 1.503043
0.174289 1.503091
0.174115 1.503214
0.173940 1.503367
0.173767 1.503445
0.173593 1.503327
0.173419 1.503008
0.173246 1.503007
0.173073 1.503119
0.172899 1.503089
0.172727 1.503178
0.172554 1.503156
0.172381 1.503165
0.172209 1.503334
0.172037 1.503385
0.171865 1.503413
0.171693 1.503527
0.171521 1.503264
0.171350 1.503287
0.171178 1.503452
0.171007 1.503226
0.170836 1.503188
0.170665 1.503224
0.170495 1.503125
0.170324 1.503130
0.170154 1.503063
0.169984 1.503208
0.169814 1.503363
0.169644 1.503313
0.169474 1.503251
0.169305 1.503360
0.169135 1.503216
0.168966 1.503147
0.168797 1.503089
0.168628 1.503088
0.168460 1.503258
0.168291 1.503380
0.168123 1.503184
0.167955 1.503032
0.167787 1.503064
0.167619 1.503104
0.167452 1.503297
0.167284 1.503291
0.167117 1.503341
0.166950 1.503496
0.166783 1.503260
0.166616 1.503254
0.166449 1.503149
0.166283 1.502967
0.166117 1.503081
0.165951 1.503056
0.165785 1.502926
0.165619 1.502989
0.165453 1.503134
0.165288 1.503138
0.165122 1.503221
0.164957 1.503254
0.164792 1.503136
0.164628 1.503068
0.164463 1.503118
0.164298 1.503122
0.164134 1.502997
0.163970 1.502929
0.163806 1.502855
0.163642 1.503110
0.163479 1.503405
0.163315 1.503184
0.163152 1.502988
0.162989 1.503192
0.162826 1.503286
0.162663 1.503336
0.162500 1.503191
0.162338 1.503151
0.162175 1.503063
0.162013 1.503261
0.161851 1.503393
0.161689 1.503269
0.161528 1.503387
0.161366 1.503468
0.161205 1.503191
0.161044 1.503075
0.160882 1.503039
0.160722 1.503162
0.160561 1.503338
0.160400 1.503221
0.160240 1.503080
0.160080 1.503190
0.159920 1.503364
0.159760 1.503231
0.159600 1.503143
0.159440 1.503128
0.159281 1.503062
0.159122 1.503137
0.158962 1.503203
0.158804 1.503264
0.158645 1.503561
0.158486 1.503720
0.158328 1.503689
0.158169 1.503673
0.158011 1.503484
0.157853 1.503302
0.157695 1.503287
0.157538 1.503313
0.157380 1.503321
0.157223 1.503471
0.157065 1.503695
0.156908 1.503558
0.156751 1.503245
0.156595 1.503150
0.156438 1.503081
0.156282 1.503451
0.156125 1.503455
0.155969 1.503049
0.155813 1.502891
0.155657 1.503103
0.155502 1.503334
0.155346 1.503503
0.155191 1.503465
0.155036 1.503134
0.154881 1.503035
0.154726 1.503259
0.154571 1.503526
0.154417 1.503545
0.154262 1.503346
0.154108 1.503083
0.153954 1.503087
0.153800 1.503181
0.153646 1.503090
0.153492 1.503144
0.153339 1.503071
0.153185 1.502868
0.153032 1.502964
0.152879 1.503213
0.152726 1.503400
0.152574 1.503292
