Ecin Epot Etot Temp Pre
3.298605 -1.880799 1.417806 2.221609 14.822431
3.277204 -1.865975 1.411229 2.219387 15.568265
3.280627 -1.875960 1.404666 2.217168 15.148548
3.257513 -1.859378 1.398135 2.214951 15.962600
3.274966 -1.883358 1.391608 2.212736 15.170853
3.248087 -1.863041 1.385047 2.210523 15.659060
3.202429 -1.823810 1.378619 2.208313 16.983136
3.257916 -1.885736 1.372180 2.206104 15.166326
3.288520 -1.922919 1.365601 2.203898 14.259493
3.246915 -1.887866 1.359049 2.201694 15.348083
3.211986 -1.859394 1.352592 2.199493 16.503562
3.214839 -1.868658 1.346181 2.197293 16.450050
3.244384 -1.904675 1.339709 2.195096 15.418290
3.245656 -1.912452 1.333204 2.192901 15.487439
3.227481 -1.900742 1.326739 2.190708 15.773028
3.218147 -1.897874 1.320273 2.188517 15.440373
3.201331 -1.887447 1.313884 2.186329 15.674377
3.228937 -1.921503 1.307434 2.184142 14.392125
3.175961 -1.874953 1.301008 2.181958 15.676647
3.158482 -1.863796 1.294686 2.179776 15.949205
3.160438 -1.872055 1.288383 2.177596 15.786953
3.143730 -1.861668 1.282062 2.175419 16.169335
3.147211 -1.871446 1.275765 2.173243 15.619004
3.127237 -1.857749 1.269488 2.171070 15.743243
3.109685 -1.846433 1.263253 2.168899 15.711817
3.135760 -1.878736 1.257024 2.166730 14.762478
3.157774 -1.907063 1.250711 2.164563 14.043099
3.122882 -1.878478 1.244404 2.162399 14.999544
3.080665 -1.842442 1.238223 2.160236 16.543357
3.118542 -1.886511 1.232031 2.158076 15.055622
3.132741 -1.906988 1.225753 2.155918 14.433337
3.094638 -1.875136 1.219502 2.153762 15.319632
3.060778 -1.847401 1.213377 2.151608 16.286916
3.094188 -1.886968 1.207220 2.149457 15.287831
3.095669 -1.894661 1.201008 2.147307 14.873128
3.039238 -1.844379 1.194860 2.145160 16.232031
3.025164 -1.836346 1.188818 2.143015 16.438944
3.054655 -1.871927 1.182728 2.140872 15.839853
3.084244 -1.907637 1.176607 2.138731 15.437348
3.127343 -1.956973 1.170370 2.136592 13.889003
3.092272 -1.928146 1.164126 2.134456 14.939993
3.040916 -1.882918 1.157998 2.132321 16.346352
3.044908 -1.892979 1.151929 2.130189 15.788322
3.062383 -1.916566 1.145816 2.128059 15.023418
3.054803 -1.915114 1.139689 2.125931 15.198728
3.020638 -1.887030 1.133608 2.123805 16.209461
3.012483 -1.884917 1.127566 2.121681 15.784734
3.004421 -1.882853 1.121568 2.119559 16.065193
3.015802 -1.900269 1.115533 2.117440 15.670651
3.030483 -1.920991 1.109492 2.115322 14.921057
3.028867 -1.925448 1.103418 2.113207 14.805577
3.031087 -1.933718 1.097369 2.111094 14.725947
3.001344 -1.910039 1.091305 2.108983 15.704247
2.995523 -1.910191 1.085332 2.106874 15.400501
2.989007 -1.909677 1.079331 2.104767 15.195468
2.969880 -1.896501 1.073379 2.102662 15.812245
2.962959 -1.895512 1.067448 2.100559 16.067339
2.976113 -1.914618 1.061495 2.098459 15.647992
2.987810 -1.932264 1.055546 2.096360 15.088091
2.997745 -1.948226 1.049520 2.094264 14.293519
2.946302 -1.902707 1.043595 2.092170 16.001390
2.949710 -1.912023 1.037687 2.090078 15.903035
2.948183 -1.916381 1.031802 2.087987 16.040179
2.985118 -1.959262 1.025855 2.085899 14.362742
2.970994 -1.951100 1.019894 2.083814 14.779505
2.974633 -1.960690 1.013943 2.081730 14.162136
2.949493 -1.941489 1.008005 2.079648 14.530510
2.896835 -1.894676 1.002159 2.077568 16.154681
2.917602 -1.921233 0.996369 2.075491 15.570831
2.918183 -1.927686 0.990497 2.073415 15.444878
2.890320 -1.905610 0.984710 2.071342 16.127955
2.895964 -1.917041 0.978923 2.069271 15.690400
2.898654 -1.925541 0.973113 2.067201 15.027551
2.911946 -1.944630 0.967316 2.065134 13.961180
2.909909 -1.948446 0.961463 2.063069 13.623175
2.855619 -1.899914 0.955706 2.061006 15.005566
2.847001 -1.897003 0.949998 2.058945 14.509947
2.845475 -1.901154 0.944321 2.056886 14.518634
2.879579 -1.940992 0.938586 2.054829 13.057314
2.856691 -1.923865 0.932826 2.052774 13.690439
2.821885 -1.894729 0.927156 2.050721 14.865832
2.842645 -1.921129 0.921516 2.048671 14.375032
2.877728 -1.961968 0.915760 2.046622 13.207666
2.842762 -1.932730 0.910031 2.044575 14.271601
2.806996 -1.902610 0.904386 2.042531 14.999942
2.799825 -1.901042 0.898783 2.040488 14.651422
2.811740 -1.918558 0.893181 2.038448 14.166444
2.811237 -1.923704 0.887533 2.036409 14.197099
2.795571 -1.913648 0.881923 2.034373 14.330397
2.771194 -1.894830 0.876364 2.032339 14.591598
2.799629 -1.928826 0.870803 2.030306 13.688686
2.828166 -1.963003 0.865164 2.028276 12.935252
2.811380 -1.951877 0.859502 2.026248 13.332867
2.806572 -1.952662 0.853910 2.024221 13.264391
2.801658 -1.953388 0.848270 2.022197 13.014174
2.758112 -1.915389 0.842722 2.020175 14.369049
2.762266 -1.925059 0.837207 2.018155 14.238564
2.760738 -1.929055 0.831684 2.016137 14.468293
2.802051 -1.975925 0.826126 2.014121 13.147719
2.798633 -1.978135 0.820498 2.012106 13.339225
2.759814 -1.944877 0.814937 2.010094 14.586366
2.771842 -1.962412 0.809431 2.008084 14.210365
2.800268 -1.996433 0.803835 2.006076 13.296840
2.756170 -1.957909 0.798261 2.004070 14.657444
2.723302 -1.930513 0.792789 2.002066 15.218182
2.693259 -1.905882 0.787377 2.000064 15.778521
2.710939 -1.928946 0.781993 1.998064 14.802928
2.741033 -1.964506 0.776527 1.996066 13.804908
2.739112 -1.968087 0.771025 1.994070 13.933411
2.725908 -1.960338 0.765570 1.992076 14.372508
2.724914 -1.964792 0.760122 1.990084 14.098729
2.729972 -1.975315 0.754657 1.988094 13.514794
2.719748 -1.970545 0.749203 1.986105 13.775982
2.701197 -1.957427 0.743770 1.984119 14.175457
2.682645 -1.944241 0.738403 1.982135 14.642677
2.682341 -1.949325 0.733016 1.980153 14.562137
2.667190 -1.939508 0.727682 1.978173 14.664861
2.649188 -1.926835 0.722353 1.976195 14.871150
2.648669 -1.931609 0.717060 1.974219 14.873058
2.675064 -1.963315 0.711750 1.972244 13.931900
2.674479 -1.968108 0.706372 1.970272 13.988354
2.679189 -1.978157 0.701032 1.968302 13.713377
2.676039 -1.980376 0.695663 1.966334 13.569093
2.666511 -1.976188 0.690323 1.964367 13.777743
2.676610 -1.991625 0.684985 1.962403 13.269722
2.699307 -2.019700 0.679606 1.960440 12.524206
2.701872 -2.027681 0.674191 1.958480 12.328176
2.662760 -1.993956 0.668804 1.956521 13.383768
2.620022 -1.956483 0.663539 1.954565 14.616648
2.631709 -1.973413 0.658297 1.952610 14.069245
2.650202 -1.997202 0.653000 1.950658 13.301463
2.621661 -1.973945 0.647716 1.948707 13.969515
2.634489 -1.992007 0.642482 1.946758 13.451771
2.658755 -2.021581 0.637173 1.944812 12.571817
2.624983 -1.993118 0.631865 1.942867 13.445224
2.608303 -1.981654 0.626650 1.940924 13.746672
2.604950 -1.983511 0.621439 1.938983 13.657204
2.623608 -2.007399 0.616209 1.937044 12.696975
2.611843 -2.000891 0.610952 1.935107 13.047052
2.581006 -1.975239 0.605767 1.933172 13.985601
2.583696 -1.983090 0.600606 1.931239 13.434218
2.561346 -1.965903 0.595443 1.929308 13.838376
2.551820 -1.961475 0.590345 1.927378 13.867700
2.555280 -1.970055 0.585225 1.925451 13.661945
2.549353 -1.969222 0.580131 1.923525 14.034044
2.576310 -2.001314 0.574996 1.921602 13.221313
2.585706 -2.015879 0.569828 1.919680 12.808613
2.577642 -2.012982 0.564660 1.917761 12.818540
2.559421 -1.999908 0.559513 1.915843 13.118739
2.540669 -1.986246 0.554423 1.913927 13.685582
2.557830 -2.008511 0.549319 1.912013 12.979503
2.544493 -2.000293 0.544200 1.910101 13.272243
2.521029 -1.981890 0.539139 1.908191 13.771527
2.513552 -1.979439 0.534113 1.906283 13.860055
2.521203 -1.992145 0.529058 1.904376 13.544021
2.499531 -1.975488 0.524044 1.902472 14.155686
2.500324 -1.981287 0.519037 1.900570 13.479852
2.487909 -1.973866 0.514043 1.898669 13.438895
2.500157 -1.991091 0.509066 1.896770 12.818302
2.512922 -2.008875 0.504046 1.894874 12.482031
2.507046 -2.008037 0.499009 1.892979 12.630190
2.493826 -1.999798 0.494028 1.891086 13.156572
2.521157 -2.032147 0.489010 1.889195 12.374218
2.523736 -2.039787 0.483949 1.887305 12.301968
2.498307 -2.019397 0.478910 1.885418 12.739595
2.473427 -1.999462 0.473965 1.883533 13.429689
2.489438 -2.020449 0.468990 1.881649 12.708046
2.460464 -1.996442 0.464022 1.879768 13.469577
2.450697 -1.991562 0.459135 1.877888 13.694407
2.486811 -2.032611 0.454200 1.876010 12.377019
2.495838 -2.046650 0.449188 1.874134 12.206115
2.473563 -2.029340 0.444223 1.872260 12.728612
2.451277 -2.011981 0.439296 1.870388 12.962240
2.423313 -1.988895 0.434418 1.868517 13.630178
2.414188 -1.984605 0.429584 1.866649 13.499087
2.411502 -1.986737 0.424765 1.864782 13.445012
2.417769 -1.997837 0.419932 1.862917 13.291164
2.444742 -2.029665 0.415077 1.861054 12.166133
2.456317 -2.046161 0.410156 1.859193 11.569922
2.431118 -2.025855 0.405263 1.857334 12.482896
2.404553 -2.004130 0.400423 1.855477 13.192941
2.402228 -2.006591 0.395637 1.853621 13.094417
2.399757 -2.008948 0.390809 1.851768 12.960782
2.388625 -2.002594 0.386031 1.849916 13.045427
2.377765 -1.996510 0.381256 1.848066 13.033703
2.372025 -1.995518 0.376507 1.846218 13.232226
2.373729 -2.001968 0.371761 1.844372 13.064122
2.360131 -1.993113 0.367017 1.842527 13.571674
2.372607 -2.010313 0.362294 1.840685 13.066417
2.374935 -2.017398 0.357537 1.838844 12.887861
2.370997 -2.018210 0.352787 1.837005 12.819590
2.376165 -2.028120 0.348046 1.835168 12.456353
2.367986 -2.024706 0.343280 1.833333 12.356060
2.320005 -1.981416 0.338589 1.831500 13.719894
2.319127 -1.985149 0.333978 1.829668 13.759886
2.342775 -2.013481 0.329294 1.827839 12.825352
2.324528 -1.999904 0.324624 1.826011 13.529754
2.339660 -2.019693 0.319967 1.824185 12.957426
2.338633 -2.023358 0.315275 1.822360 13.080618
2.350977 -2.040385 0.310593 1.820538 12.486119
2.354459 -2.048588 0.305871 1.818718 12.266828
2.329714 -2.028530 0.301183 1.816899 13.026227
2.306590 -2.010043 0.296547 1.815082 13.538860
2.310675 -2.018738 0.291936 1.813267 13.353635
2.334232 -2.046938 0.287295 1.811454 12.611853
2.329828 -2.047219 0.282609 1.809642 12.796801
2.314471 -2.036505 0.277966 1.807833 12.871183
2.292625 -2.019274 0.273351 1.806025 13.362012
2.286554 -2.017767 0.268786 1.804219 13.528987
2.309352 -2.045167 0.264185 1.802414 12.705601
2.320666 -2.061117 0.259549 1.800612 12.249119
2.317752 -2.062846 0.254907 1.798811 11.984762
2.306322 -2.056049 0.250273 1.797013 12.241264
2.307420 -2.061746 0.245674 1.795216 12.281760
2.317666 -2.076629 0.241037 1.793420 11.924509
2.313025 -2.076621 0.236404 1.791627 12.006945
2.305514 -2.073737 0.231777 1.789835 11.932865
2.262583 -2.035390 0.227193 1.788045 13.055240
2.214340 -1.991611 0.222729 1.786257 14.448764
2.236575 -2.018277 0.218298 1.784471 13.696741
2.282829 -2.069058 0.213771 1.782687 12.245261
2.270851 -2.061660 0.209191 1.780904 12.718047
2.250019 -2.045332 0.204687 1.779123 13.215815
2.250580 -2.050404 0.200176 1.777344 12.636305
2.215398 -2.019695 0.195703 1.775567 13.586953
2.212571 -2.021282 0.191288 1.773791 13.224230
2.223636 -2.036799 0.186837 1.772017 12.295419
2.183999 -2.001577 0.182421 1.770245 13.070655
2.176676 -1.998602 0.178074 1.768475 12.906382
2.193352 -2.019645 0.173708 1.766707 12.500485
2.229674 -2.060391 0.169283 1.764940 11.297077
2.222917 -2.058120 0.164797 1.763175 11.344492
2.191507 -2.031104 0.160402 1.761412 12.309892
2.212505 -2.056507 0.155999 1.759650 11.467872
2.208164 -2.056603 0.151561 1.757891 11.489566
2.181071 -2.033899 0.147172 1.756133 12.483973
2.192678 -2.049863 0.142816 1.754377 12.138537
2.214166 -2.075773 0.138393 1.752622 11.392078
2.190219 -2.056244 0.133974 1.750870 12.073706
2.162603 -2.032970 0.129633 1.749119 12.981088
2.166940 -2.041642 0.125299 1.747370 12.567752
2.159803 -2.038828 0.120975 1.745622 12.893362
2.182751 -2.066114 0.116637 1.743877 12.194532
2.200562 -2.088315 0.112247 1.742133 11.542102
2.179598 -2.071755 0.107843 1.740391 12.007778
2.145618 -2.042083 0.103535 1.738650 13.079130
2.165608 -2.066380 0.099229 1.736912 12.360836
2.164398 -2.069523 0.094875 1.735175 12.558014
2.141528 -2.050948 0.090580 1.733440 13.325954
2.166594 -2.080318 0.086275 1.731706 12.222384
2.162693 -2.080760 0.081933 1.729974 12.534128
2.160221 -2.082616 0.077605 1.728244 12.484517
2.143487 -2.070183 0.073303 1.726516 12.908191
2.132013 -2.062992 0.069021 1.724790 12.991202
2.111385 -2.046603 0.064781 1.723065 13.722880
2.114192 -2.053630 0.060562 1.721342 13.564329
2.127419 -2.071106 0.056313 1.719620 13.172229
2.141050 -2.088999 0.052050 1.717901 12.819720
2.150948 -2.103204 0.047744 1.716183 12.278427
2.126398 -2.082942 0.043456 1.714467 13.030027
2.118463 -2.079239 0.039225 1.712752 13.004579
2.110045 -2.075060 0.034985 1.711040 13.059287
2.118396 -2.087626 0.030770 1.709329 12.614567
2.116325 -2.089809 0.026516 1.707619 12.358742
2.098534 -2.076232 0.022302 1.705912 12.620805
2.071351 -2.053226 0.018125 1.704206 13.322384
2.083830 -2.069837 0.013993 1.702501 12.809733
2.112211 -2.102434 0.009777 1.700799 11.659745
2.097788 -2.092230 0.005557 1.699098 11.894450
2.062046 -2.060656 0.001391 1.697399 12.630394
2.044763 -2.047464 -0.002700 1.695702 12.819194
2.031676 -2.038463 -0.006787 1.694006 13.096083
2.057502 -2.068355 -0.010853 1.692312 12.056215
2.087508 -2.102527 -0.015019 1.690620 11.015649
2.077677 -2.096866 -0.019189 1.688929 11.259774
2.081032 -2.104380 -0.023348 1.687240 10.852700
2.063810 -2.091316 -0.027506 1.685553 11.390120
2.019221 -2.050816 -0.031594 1.683867 12.980998
2.016902 -2.052506 -0.035603 1.682183 12.775406
2.033103 -2.072776 -0.039672 1.680501 11.912148
2.017089 -2.060818 -0.043729 1.678821 12.345190
2.015339 -2.063087 -0.047749 1.677142 12.117336
2.031711 -2.083512 -0.051801 1.675465 11.413398
2.029393 -2.085267 -0.055874 1.673789 11.507830
2.026324 -2.086244 -0.059921 1.672116 11.486836
2.044029 -2.108024 -0.063995 1.670443 10.740798
2.032636 -2.100723 -0.068087 1.668773 11.064381
2.007230 -2.079355 -0.072125 1.667104 11.798488
1.995218 -2.071344 -0.076126 1.665437 12.082198
2.002030 -2.082144 -0.080115 1.663772 11.924539
2.012877 -2.097015 -0.084138 1.662108 11.544596
2.011595 -2.099760 -0.088166 1.660446 11.679652
1.993766 -2.085946 -0.092180 1.658785 12.171557
1.981720 -2.077873 -0.096152 1.657127 12.401145
1.980232 -2.080345 -0.100113 1.655469 12.475048
1.990685 -2.094769 -0.104084 1.653814 12.194107
1.999590 -2.107661 -0.108072 1.652160 12.067773
1.996270 -2.108353 -0.112083 1.650508 12.287972
1.994905 -2.110966 -0.116061 1.648857 12.264611
2.016349 -2.136424 -0.120075 1.647209 11.473767
2.016332 -2.140458 -0.124126 1.645561 11.234929
1.981830 -2.109959 -0.128129 1.643916 12.257705
1.980938 -2.113017 -0.132079 1.642272 12.146945
1.967509 -2.103552 -0.136043 1.640630 12.575702
1.963809 -2.103767 -0.139958 1.638989 12.714595
1.981215 -2.125126 -0.143911 1.637350 12.131134
1.979079 -2.126959 -0.147881 1.635713 12.044140
1.969426 -2.121252 -0.151826 1.634077 12.037658
1.961058 -2.116819 -0.155762 1.632443 12.323973
1.968314 -2.127998 -0.159684 1.630810 11.881724
1.978796 -2.142438 -0.163641 1.629180 11.459277
1.977881 -2.145475 -0.167594 1.627550 11.567826
1.975518 -2.147077 -0.171559 1.625923 11.299587
1.959838 -2.135329 -0.175491 1.624297 11.718399
1.962709 -2.142124 -0.179415 1.622673 11.340077
1.937029 -2.120352 -0.183323 1.621050 12.086891
1.923610 -2.110788 -0.187178 1.619429 12.379837
1.938294 -2.129325 -0.191031 1.617810 11.989381
1.945502 -2.140433 -0.194932 1.616192 11.711693
1.932188 -2.130995 -0.198807 1.614576 11.918397
1.914457 -2.117118 -0.202660 1.612961 12.251889
1.914616 -2.121097 -0.206481 1.611348 12.150659
1.908409 -2.118726 -0.210317 1.609737 12.276226
1.900133 -2.114248 -0.214115 1.608127 12.468493
1.914940 -2.132871 -0.217931 1.606519 11.878260
1.925257 -2.147034 -0.221777 1.604912 11.345088
1.916991 -2.142614 -0.225622 1.603307 11.650783
1.932996 -2.162464 -0.229468 1.601704 10.931886
1.922888 -2.156231 -0.233343 1.600102 11.075637
1.885924 -2.123076 -0.237151 1.598502 12.256450
1.896820 -2.137732 -0.240912 1.596904 11.839647
1.928011 -2.172760 -0.244749 1.595307 10.870670
1.928822 -2.177436 -0.248614 1.593712 10.803639
1.907469 -2.159929 -0.252460 1.592118 11.339341
1.883928 -2.140178 -0.256250 1.590526 11.878570
1.880066 -2.140069 -0.260003 1.588935 11.801112
1.870407 -2.134171 -0.263764 1.587346 12.088537
1.874402 -2.141917 -0.267516 1.585759 11.749259
1.858877 -2.130118 -0.271241 1.584173 12.404149
1.890071 -2.165060 -0.274988 1.582589 11.159288
1.893507 -2.172291 -0.278784 1.581006 10.757551
1.870359 -2.152917 -0.282558 1.579425 11.360069
1.861904 -2.148178 -0.286275 1.577846 11.613509
1.874961 -2.164982 -0.290021 1.576268 11.152495
1.870673 -2.164439 -0.293766 1.574692 11.365390
1.862247 -2.159756 -0.297509 1.573117 11.803196
1.848597 -2.149807 -0.301210 1.571544 12.409203
1.869184 -2.174110 -0.304926 1.569972 11.538549
1.873858 -2.182543 -0.308685 1.568402 11.345377
1.862040 -2.174457 -0.312417 1.566834 11.655121
1.880680 -2.196830 -0.316150 1.565267 10.840704
1.893491 -2.213431 -0.319939 1.563702 10.456117
1.882970 -2.206687 -0.323717 1.562138 10.809060
1.857659 -2.185120 -0.327461 1.560576 11.534530
1.856313 -2.187487 -0.331174 1.559016 11.275255
1.842307 -2.177184 -0.334876 1.557457 11.688071
1.836857 -2.175406 -0.338550 1.555899 11.910009
1.843390 -2.185626 -0.342236 1.554343 11.368826
1.817697 -2.163604 -0.345907 1.552789 11.941481
1.795584 -2.145102 -0.349518 1.551236 12.438741
1.802036 -2.155142 -0.353106 1.549685 12.025951
1.816328 -2.173058 -0.356730 1.548135 11.491863
1.822370 -2.182740 -0.360371 1.546587 11.420479
1.828664 -2.192687 -0.364023 1.545040 11.206807
1.818196 -2.185882 -0.367686 1.543495 11.521437
1.781108 -2.152393 -0.371285 1.541952 12.442660
1.788137 -2.162972 -0.374835 1.540410 11.761107
1.815314 -2.193762 -0.378448 1.538870 10.583207
1.818539 -2.200628 -0.382090 1.537331 10.274363
1.807002 -2.192726 -0.385724 1.535793 10.473611
1.787196 -2.176511 -0.389315 1.534258 11.015445
1.786093 -2.178977 -0.392884 1.532723 10.878395
1.795719 -2.192184 -0.396465 1.531191 10.573190
1.789166 -2.189234 -0.400068 1.529659 10.723286
1.745410 -2.149018 -0.403608 1.528130 11.859217
1.725732 -2.132796 -0.407064 1.526602 12.451879
1.737197 -2.147723 -0.410526 1.525075 12.426149
1.757158 -2.171177 -0.414019 1.523550 11.958229
1.772406 -2.189965 -0.417559 1.522026 11.303485
1.757072 -2.178168 -0.421096 1.520504 11.963262
1.760136 -2.184739 -0.424603 1.518984 11.470456
1.763175 -2.191314 -0.428140 1.517465 11.048259
1.747622 -2.179272 -0.431650 1.515947 11.469219
1.735084 -2.170216 -0.435132 1.514431 11.824997
1.752362 -2.190966 -0.438605 1.512917 11.231341
1.772400 -2.214548 -0.442148 1.511404 10.592785
1.751869 -2.197553 -0.445684 1.509893 11.064943
1.715884 -2.165031 -0.449147 1.508383 12.006942
1.714222 -2.166789 -0.452567 1.506874 12.121229
1.739927 -2.195944 -0.456017 1.505368 11.341687
1.754353 -2.213879 -0.459526 1.503862 10.955664
1.738429 -2.201455 -0.463026 1.502358 11.440538
1.717016 -2.183499 -0.466483 1.500856 12.003628
1.731975 -2.201894 -0.469918 1.499355 11.215506
1.747427 -2.220833 -0.473406 1.497856 10.427629
1.736885 -2.213789 -0.476904 1.496358 10.437415
1.705703 -2.186051 -0.480349 1.494862 11.123038
1.693308 -2.177049 -0.483742 1.493367 11.249749
1.691169 -2.178297 -0.487128 1.491873 11.184932
1.694014 -2.184526 -0.490512 1.490381 10.869356
1.688086 -2.181986 -0.493900 1.488891 11.050932
1.690992 -2.188264 -0.497271 1.487402 10.886575
1.705203 -2.205880 -0.500677 1.485915 10.367893
1.693113 -2.197196 -0.504083 1.484429 10.645725
1.668679 -2.176127 -0.507448 1.482944 11.341507
1.682956 -2.193735 -0.510780 1.481461 10.886287
1.699827 -2.214005 -0.514178 1.479980 10.373136
1.694934 -2.212508 -0.517574 1.478500 10.588918
1.677465 -2.198423 -0.520957 1.477021 10.926184
1.652175 -2.176456 -0.524281 1.475544 11.624381
1.648516 -2.176096 -0.527579 1.474069 11.646213
1.659058 -2.189942 -0.530883 1.472595 11.365695
1.675678 -2.209898 -0.534220 1.471122 11.056679
1.686076 -2.223667 -0.537591 1.469651 10.805287
