0.045 0.0 0.0
0.135 0.0 0.0
0.22499999999999998 0.0 0.0
0.315 0.0 0.0
0.40499999999999997 0.0 0.0
0.495 0.0 0.0
0.585 0.0 0.0
0.6749999999999999 0.0 0.0
0.765 0.0 0.0
0.855 0.0 0.0
0.945 0.37030588233357564 0.172
1.035 1.4826877462552515 0.998
1.125 1.8871608176612487 2.24
1.2149999999999999 1.5659478652799732 3.442
1.305 1.2287391441512732 4.53
1.395 1.1386162355609162 5.682
1.4849999999999999 0.971680063308678 6.796
1.575 0.9119099788296069 7.972
1.665 0.8784628901539573 9.238
1.755 0.9418372325124815 10.746
1.845 0.9132431589763579 12.362
1.9349999999999998 0.936121175573421 14.184
2.025 1.0133422142520818 16.344
2.1149999999999998 1.0055001880975116 18.682
2.205 1.10474452749228 21.474
2.295 1.071674748941453 24.408
2.385 1.0187100476867517 27.42
2.475 0.9943438052003772 30.586
2.565 0.9690744260759484 33.9
2.655 1.0431432896473876 37.722
2.745 0.9544201908999895 41.46
2.835 0.9670806377806406 45.5
2.925 1.0020354833994203 49.956
3.0149999999999997 1.048934425773687 54.912
3.105 0.981428876355022 59.83
3.195 0.9883622819465373 65.074
3.2849999999999997 0.9994914950396384 70.68
3.375 1.0023010247234578 76.614
3.465 0.9880901016692482 82.78
3.5549999999999997 0.9889345111764011 89.276
3.645 1.014558107457374 96.282
3.735 0.9993555436128496 103.528
3.8249999999999997 1.0102184817595314 111.21
3.915 0.986400509745428 119.068
4.005 1.0166970265911857 127.544
4.095 1.0037080397630163 136.292
4.185 0.9987934529170567 145.384
4.2749999999999995 1.0005575451581064 154.888
4.365 0.9966833264738967 164.758
4.455 0.9816386693573879 174.884
4.545 0.9900912452294993 185.514
4.635 0.9994820394394113 196.674
4.725 0.993656946872409 208.204
4.8149999999999995 1.0137893367694029 220.42
4.905 0.9988405209165593 232.91
4.995 1.012679600448641 246.042
5.085 0.9978366428852499 259.452
5.175 1.0137229558901248 273.562
5.265 0.9899130004810641 287.824
5.3549999999999995 1.007240789282549 302.836
5.444999999999999 0.9816176582568666 317.962
5.535 0.9900235583907263 333.726
5.625 0.9976364555779504 350.132
5.715 0.998509450516468 367.082
5.805 1.003416866054598 384.656
5.895 0.9999208251498269 402.716
5.984999999999999 1.0064927785798845 421.454
6.075 1.0066087574191793 440.762
6.165 1.0042640886361638 460.6
6.255 0.9952435986116295 480.838
